Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
84;12137;"Journal of Statistical Software";journal;"15487660";1,223;Q1;145;23;41;267;55;41;1,15;11,61;United States;Northern America;"University of California at Los Angeles";"1996-2020";"Software (Q1); Statistics and Probability (Q2); Statistics, Probability and Uncertainty (Q2)"
85;16794;"BMC Plant Biology";journal;"14712229";1,220;Q1;114;21;24;903;63;24;2,33;43,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Plant Science (Q1)"
86;22746;"Catalysis Communications";journal;"15667367";1,207;Q1;121;143;264;2832;543;263;2,00;19,80;Netherlands;Western Europe;"Elsevier";"1970, 2000-2020";"Chemistry (miscellaneous) (Q1); Process Chemistry and Technology (Q1); Catalysis (Q2)"
87;28764;"Breast Cancer Research";journal;"1465542X, 14655411";1,203;Q1;149;124;305;3469;825;281;2,83;27,98;United Kingdom;Western Europe;"BioMed Central Ltd.";"1999-2020";"Oncology (Q1); Cancer Research (Q2)"
88;19929;"Interfaces";journal;"00922102, 1526551X";1,199;Q1;64;49;141;585;113;135;0,70;11,94;United States;Northern America;"INFORMS Institute for Operations Research and the Management Sciences";"1983-1988, 1996-2020";"Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)"
89;19790;"Molecular Plant Pathology";journal;"13643703, 14646722";1,197;Q1;103;55;145;3189;442;145;2,98;57,98;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2000-2020";"Agronomy and Crop Science (Q1); Plant Science (Q1); Soil Science (Q1); Molecular Biology (Q2)"
90;12802;"Fishery Bulletin";journal;"00900656, 19374518";1,195;Q1;66;64;220;2308;315;215;1,33;36,06;United States;Northern America;"US National Marine Fisheries Services";"1979-1986, 1988-2020";"Aquatic Science (Q1)"
91;23845;"Journal of Cardiovascular Magnetic Resonance";journal;"1532429X, 10976647";1,187;Q1;94;59;94;1514;188;88;1,69;25,66;United Kingdom;Western Europe;"BioMed Central Ltd.";"1999-2020";"Cardiology and Cardiovascular Medicine (Q1); Family Practice (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
92;20691;"BMC Immunology";journal;"14712172";1,177;Q2;59;23;36;1021;86;36;2,60;44,39;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Immunology (Q2)"
93;145273;"Documenta Mathematica";journal;"14310635";1,176;Q1;32;28;39;542;26;39;0,67;19,36;Germany;Western Europe;"Deutsche Mathematiker Vereinigung";"2002-2020";"Mathematics (miscellaneous) (Q1)"
94;14988;"BMC Biotechnology";journal;"14726750";1,172;Q1;80;33;56;936;160;56;3,27;28,36;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Biotechnology (Q1)"
95;29047;"New Journal of Physics";journal;"13672630";1,158;Q1;190;204;285;9247;583;285;2,08;45,33;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1998-2020";"Physics and Astronomy (miscellaneous) (Q1)"
96;12709;"Information Technology and Libraries";journal;"07309295, 21635226";1,154;Q1;34;21;82;537;66;75;0,74;25,57;United States;Northern America;"American Library Association";"1971-1974, 1988-2020";"Information Systems (Q1); Library and Information Sciences (Q1)"
97;15394;"D-Lib Magazine";journal;"10829873";1,147;Q1;52;115;526;1052;337;269;0,61;9,15;United States;Northern America;"Corporation for National Research Initiatives";"1996-2017";"Library and Information Sciences (Q1)"
98;16153;"International Journal of Methods in Psychiatric Research";journal;"10498931, 15570657";1,126;Q1;73;22;62;867;92;62;1,68;39,41;United States;Northern America;"Wiley-Blackwell";"1996-2020";"Psychiatry and Mental Health (Q1)"
99;20913;"Bulletin of the World Health Organization";journal;"15640604, 00429686";1,100;Q1;168;230;721;3327;1350;578;1,67;14,47;Switzerland;Western Europe;"World Health Organization";"1945, 1949-2020";"Public Health, Environmental and Occupational Health (Q1)"
100;29187;"Cancer Science";journal;"13497006, 13479032";1,094;Q1;141;161;547;5793;1440;544;2,73;35,98;United States;Northern America;"Wiley-Blackwell";"2003-2020";"Medicine (miscellaneous) (Q1); Oncology (Q1); Cancer Research (Q2)"
101;12100157191;"Innate Immunity";journal;"17534259, 17534267";1,083;Q1;69;47;163;1670;417;157;2,07;35,53;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-1997, 1999, 2008-2020";"Infectious Diseases (Q1); Cell Biology (Q2); Immunology (Q2); Microbiology (Q2); Molecular Biology (Q3)"
102;21855;"BMC Anesthesiology";journal;"14712253";1,071;Q1;39;8;13;195;46;13;3,64;24,38;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Anesthesiology and Pain Medicine (Q1)"
103;80835;"Journal of Agricultural and Resource Economics";journal;"10685502";1,066;Q1;48;33;103;999;106;102;0,49;30,27;United States;Northern America;"Colorado State University";"1996-2020";"Agronomy and Crop Science (Q1); Animal Science and Zoology (Q1); Economics and Econometrics (Q2)"
104;15459;"BioTechniques";journal;"19409818, 07366205";1,047;Q1;131;236;987;3791;2240;975;2,32;16,06;United States;Northern America;"Eaton Publishing Company";"1984-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Biotechnology (Q1)"
105;22021;"Ibis";journal;"1474919X, 00191019";1,046;Q1;80;120;225;4938;350;222;1,48;41,15;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1859-2020";"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Nature and Landscape Conservation (Q1)"
106;14699;"Inquiry (United States)";journal;"19457243, 00469580";1,046;Q1;43;37;105;962;102;96;0,83;26,00;United States;Northern America;"SAGE Publications Inc.";"1972-2020";"Health Policy (Q1)"
107;22193;"Genetics Selection Evolution";journal;"0999193X, 12979686";1,042;Q1;73;38;161;1075;290;159;1,76;28,29;United Kingdom;Western Europe;"BioMed Central Ltd.";"1989-2020";"Animal Science and Zoology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Medicine (miscellaneous) (Q1); Genetics (Q2)"
108;20885;"Health Expectations";journal;"13696513, 13697625";1,030;Q1;74;38;109;813;196;97;1,45;21,39;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1999-2020";"Public Health, Environmental and Occupational Health (Q1)"
