Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
42;18387;"Medicine (United States)";journal;"00257974, 15365964";2,097;Q1;148;36;107;2037;772;107;6,60;56,58;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1922-2020";"Medicine (miscellaneous) (Q1)"
43;40944;"Genome Biology";journal;"14747596";2,071;Q1;248;322;1464;3028;4443;1342;3,36;9,40;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Cell Biology (Q2)"
44;23358;"BMC Neuroscience";journal;"14712202";2,052;Q1;98;71;112;3615;416;112;3,08;50,92;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Cellular and Molecular Neuroscience (Q1); Neuroscience (miscellaneous) (Q1)"
45;14551;"Diversity and Distributions";journal;"13669516, 14724642";2,021;Q1;118;61;117;3385;402;114;3,60;55,49;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1998-2020";"Ecology, Evolution, Behavior and Systematics (Q1)"
46;13116;"BMC Molecular Biology";journal;"14712199";2,010;Q2;73;23;48;814;134;48;3,31;35,39;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2019";"Molecular Biology (Q2)"
47;17398;"Current Issues in Molecular Biology";journal;"14673037, 14673045";2,008;Q1;53;13;38;1546;171;38;4,54;118,92;United Kingdom;Western Europe;"Caister Academic Press";"1999-2021";"Medicine (miscellaneous) (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Molecular Biology (Q2)"
48;13945;"Investigative Ophthalmology and Visual Science";journal;"01460404, 15525783";1,985;Q1;218;639;1814;26279;7433;1809;3,87;41,13;United States;Northern America;"Association for Research in Vision and Ophthalmology Inc.";"1976-2020";"Ophthalmology (Q1); Sensory Systems (Q1); Cellular and Molecular Neuroscience (Q2)"
49;145164;"Human Genomics";journal;"14739542, 14797364";1,921;Q1;55;22;43;868;116;42;2,70;39,45;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2006, 2008-2020";"Drug Discovery (Q1); Genetics (Q1); Molecular Medicine (Q1); Molecular Biology (Q2)"
50;32805;"Tellus, Series B: Chemical and Physical Meteorology";journal;"02806509";1,840;Q1;103;40;178;1602;503;178;3,03;40,05;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2020";"Atmospheric Science (Q1)"
51;14238;"College and Research Libraries";journal;"00100870, 21506701";1,832;Q1;52;28;87;930;170;80;2,19;33,21;United States;Northern America;"Association of College and Research Libraries";"1946-1947, 1987-2020";"Library and Information Sciences (Q1)"
52;20912;"Environmental International";journal;"18736750, 01604120";1,772;Q1;191;133;347;4865;1141;336;3,29;36,58;United Kingdom;Western Europe;"Elsevier Ltd.";"1976-2020";"Environmental Science (miscellaneous) (Q1)"
53;12495;"Neoplasia";journal;"14765586, 15228002";1,738;Q1;129;119;213;5314;891;211;4,14;44,66;United States;Northern America;"Neoplasia Press";"1999-2020";"Cancer Research (Q1)"
54;12429;"Molecular Cancer";journal;"14764598";1,729;Q1;126;43;87;1999;339;81;3,74;46,49;United Kingdom;Western Europe;"BioMed Central Ltd.";"2002-2020";"Cancer Research (Q1); Molecular Medicine (Q1); Oncology (Q1)"
55;29047;"New Journal of Physics";journal;"13672630";1,729;Q1;190;258;465;10053;1360;464;3,06;38,97;United Kingdom;Western Europe;"IOP Publishing Ltd.";"1998-2020";"Physics and Astronomy (miscellaneous) (Q1)"
56;25180;"Electrochemistry Communications";journal;"13882481";1,712;Q1;192;259;627;6444;2316;625;3,61;24,88;United States;Northern America;"Elsevier Inc.";"1999-2020";"Electrochemistry (Q1)"
57;14182;"NeuroSignals";journal;"14248638, 1424862X";1,697;Q1;67;27;96;1898;307;91;2,34;70,30;Switzerland;Western Europe;"Cell Physiol Biochem Press (Germany)";"1992-2019";"Developmental Neuroscience (Q1); Neurology (Q1); Cellular and Molecular Neuroscience (Q2)"
58;130129;"Physical Review Special Topics - Accelerators and Beams";journal;"10984402";1,676;Q1;79;125;293;2639;662;293;2,19;21,11;United States;Northern America;"American Physical Society";"1998-2015";"Nuclear and High Energy Physics (Q1); Physics and Astronomy (miscellaneous) (Q1); Surfaces and Interfaces (Q1)"
59;19961;"Molecular Medicine";journal;"10761551, 15283658";1,672;Q1;118;9;135;701;561;134;3,43;77,89;United States;Northern America;"Feinstein Institute for Medical Research";"1994-2020";"Genetics (clinical) (Q1); Molecular Medicine (Q1); Genetics (Q2); Molecular Biology (Q2)"
60;144840;"PLoS Medicine";journal;"15491277, 15491676";1,656;Q1;228;322;54;5798;179;46;3,31;18,01;United States;Northern America;"Public Library of Science";"2004-2020";"Biochemistry (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1); Cell Biology (Q2); Molecular Biology (Q2)"
61;16794;"BMC Plant Biology";journal;"14712229";1,607;Q1;114;25;42;975;156;42;3,52;39,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Plant Science (Q1)"
62;27592;"Arthritis Research and Therapy";journal;"14786354";1,601;Q1;150;230;309;3634;1411;306;3,72;15,80;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
63;26398;"Electronic Journal of Probability";journal;"10836489";1,599;Q1;53;54;76;1298;68;76;0,91;24,04;United States;Northern America;"Institute of Mathematical Statistics";"1996-2020";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
64;28764;"Breast Cancer Research";journal;"1465542X, 14655411";1,577;Q1;149;203;323;4044;1127;301;3,44;19,92;United Kingdom;Western Europe;"BioMed Central Ltd.";"1999-2020";"Cancer Research (Q1); Oncology (Q1)"
65;29187;"Cancer Science";journal;"13497006, 13479032";1,572;Q1;141;126;525;4851;1944;522;4,30;38,50;United States;Northern America;"Wiley-Blackwell";"2003-2020";"Medicine (miscellaneous) (Q1); Oncology (Q1); Cancer Research (Q2)"
66;70792;"Tellus, Series A: Dynamic Meteorology and Oceanography";journal;"16000870, 02806495";1,562;Q1;77;60;116;2009;259;116;2,27;33,48;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2020";"Oceanography (Q1); Atmospheric Science (Q2)"
67;20691;"BMC Immunology";journal;"14712172";1,561;Q1;59;24;48;1093;128;48;2,19;45,54;United Kingdom;Western Europe;"BioMed Central Ltd.";"2000-2020";"Immunology (Q1)"
68;12156;"Journal of Biomedical Optics";journal;"15602281, 10833668";1,553;Q1;141;254;322;7902;1582;308;4,49;31,11;United States;Northern America;"SPIE";"1996-2020";"Atomic and Molecular Physics, and Optics (Q1); Biomaterials (Q1); Biomedical Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1)"
69;18471;"Cell Proliferation";journal;"09607722, 13652184";1,539;Q1;74;31;100;1197;348;97;4,46;38,61;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1968-1982, 1984-2020";"Medicine (miscellaneous) (Q1); Cell Biology (Q2)"
70;26386;"Electronic Communications in Probability";journal;"1083589X";1,532;Q1;38;35;64;431;50;64;0,68;12,31;United States;Northern America;"Institute of Mathematical Statistics";"1996-2020";"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q2)"
71;27733;"Latin American Research Review";journal;"00238791, 15424278";1,531;Q1;48;20;82;1173;101;81;1,14;58,65;United States;Northern America;"Latin American Studies Association";"1970, 1978-2020";"Geography, Planning and Development (Q1); Sociology and Political Science (Q1)"
72;50032;"Journal of Neuroinflammation";journal;"17422094";1,523;Q1;112;29;24;1431;91;22;3,79;49,34;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Immunology (Q1); Neurology (Q1); Cellular and Molecular Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)"
73;14988;"BMC Biotechnology";journal;"14726750";1,517;Q1;80;33;77;991;275;77;3,29;30,03;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Biotechnology (Q1)"
74;25441;"Cardiovascular Diabetology";journal;"14752840";1,516;Q1;75;18;34;805;151;33;4,00;44,72;United Kingdom;Western Europe;"BioMed Central Ltd.";"2002-2020";"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
75;12802;"Fishery Bulletin";journal;"00900656, 19374518";1,502;Q1;66;64;220;2176;368;216;1,54;34,00;United States;Northern America;"US National Marine Fisheries Services";"1979-1986, 1988-2020";"Aquatic Science (Q1)"
76;27479;"Annals of Family Medicine";journal;"15441717, 15441709";1,491;Q1;113;144;179;3219;427;163;2,39;22,35;United States;Northern America;"Annals of Family Medicine, Inc";"2003-2020";"Family Practice (Q1)"
77;18610;"Molecular Imaging";journal;"15353508, 15360121";1,489;Q1;60;49;72;1723;399;71;5,34;35,16;United States;Northern America;"SAGE Publications Inc.";"2002-2020";"Biomedical Engineering (Q1); Biotechnology (Q1); Condensed Matter Physics (Q1); Molecular Medicine (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
78;16592;"Plant Biotechnology Journal";journal;"14677644, 14677652";1,489;Q1;115;51;49;2697;186;48;3,80;52,88;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2004-2020";"Agronomy and Crop Science (Q1); Biotechnology (Q1); Plant Science (Q1)"
79;18486;"Cellular Physiology and Biochemistry";journal;"14219778, 10158987";1,488;Q1;87;60;132;2694;512;132;4,24;44,90;Switzerland;Western Europe;"Cell Physiol Biochem Press (Germany)";"1987, 1991-2020";"Physiology (Q1)"
80;19790;"Molecular Plant Pathology";journal;"13643703, 14646722";1,470;Q1;103;54;161;3474;542;161;3,61;64,33;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2000-2020";"Agronomy and Crop Science (Q1); Plant Science (Q1); Soil Science (Q1); Molecular Biology (Q2)"
81;12100157191;"Innate Immunity";journal;"17534259, 17534267";1,457;Q1;69;63;148;2291;418;135;2,71;36,37;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-1997, 1999, 2008-2020";"Immunology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Cell Biology (Q2); Molecular Biology (Q2)"
82;23029;"Retrovirology";journal;"17424690";1,449;Q1;88;82;46;3203;167;44;3,63;39,06;United Kingdom;Western Europe;"BioMed Central Ltd.";"2004-2020";"Infectious Diseases (Q1); Virology (Q1)"
83;19622;"Archaea";journal;"14723646, 14723654";1,416;Q1;40;14;31;508;78;31;3,00;36,29;United States;Northern America;"Hindawi Publishing Corporation";"2002-2020";"Ecology, Evolution, Behavior and Systematics (Q1); Medicine (miscellaneous) (Q1); Physiology (Q1); Microbiology (Q2)"
84;21675;"Journal of Endovascular Therapy";journal;"15451550, 15266028";1,416;Q1;100;118;479;2249;1171;442;2,14;19,06;United States;Northern America;"SAGE Publications Inc.";"2000-2020";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
85;100895;"Biological Procedures Online";journal;"14809222";1,401;Q1;37;15;70;399;126;70;1,91;26,60;United Kingdom;Western Europe;"BioMed Central Ltd.";"1998-1999, 2001-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
86;17905;"Yeast";journal;"10970061, 0749503X";1,397;Q1;102;99;330;4298;734;329;2,38;43,41;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1985-2020";"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1); Biochemistry (Q2); Genetics (Q2)"
87;27545;"European Physical Journal C";journal;"14346052, 14346044";1,390;Q1;198;357;1164;14416;2910;1158;2,20;40,38;Germany;Western Europe;"Springer New York";"1998-2020";"Engineering (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
88;15852;"Journal of Cellular and Molecular Medicine";journal;"15821838, 15824934";1,376;Q2;130;89;175;4545;612;171;3,64;51,07;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2000-2020";"Cell Biology (Q2); Molecular Medicine (Q2)"
89;24419;"Journal of Glaciology";journal;"00221430";1,371;Q1;100;69;186;2213;304;181;1,46;32,07;United Kingdom;Western Europe;"Cambridge University Press";"1979-1985, 1988-2020";"Earth-Surface Processes (Q1)"
90;14193;"Education Policy Analysis Archives";journal;"10682341";1,362;Q1;46;50;174;2033;181;174;0,72;40,66;United States;Northern America;"Arizona State University";"1996-2020";"Education (Q1)"
91;13444;"Journal of the Meteorological Society of Japan";journal;"21869057, 00261165";1,352;Q2;82;88;287;2375;439;284;1,17;26,99;Japan;Asiatic Region;"Meteorological Society of Japan";"1905-1907, 1910-1918, 1920-1922, 1966-1967, 1974, 1976-1978, 1980-1981, 1983, 1986-2020";"Atmospheric Science (Q2)"
92;22452;"International Journal of Neuropsychopharmacology";journal;"14611457, 14695111";1,337;Q1;107;73;175;2974;605;152;3,17;40,74;United Kingdom;Western Europe;"Oxford University Press";"1998-2020";"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
93;13119;"BMC Structural Biology";journal;"14726807";1,321;Q2;55;21;28;1039;87;28;2,79;49,48;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2019";"Structural Biology (Q2)"
94;28111;"BMC Medicine";journal;"17417015";1,318;Q1;138;21;42;696;154;42;3,67;33,14;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Medicine (miscellaneous) (Q1)"
95;24769;"Materials Today";journal;"13697021";1,304;Q1;177;102;207;3436;500;133;2,82;33,69;Netherlands;Western Europe;"Elsevier";"1999, 2002-2020";"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)"
96;16816;"Journal of Psychiatry and Neuroscience";journal;"14882434, 11804882";1,302;Q1;99;54;128;2017;384;100;3,41;37,35;Canada;Northern America;"Canadian Medical Association";"1991-2020";"Biological Psychiatry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
97;110607;"Annals of Glaciology";journal;"02603055";1,291;Q1;82;133;406;3390;595;404;1,12;25,49;United Kingdom;Western Europe;"Cambridge University Press";"1980-1981, 1983-1986, 1988-2020";"Earth-Surface Processes (Q1)"
98;20913;"Bulletin of the World Health Organization";journal;"15640604, 00429686";1,265;Q1;168;209;704;3512;1407;551;2,16;16,80;Switzerland;Western Europe;"World Health Organization";"1945, 1949-2020";"Public Health, Environmental and Occupational Health (Q1)"
99;25641;"Norsk Geologisk Tiddsskrift";journal;"08014736, 0029196X";1,259;Q1;43;27;59;1328;132;59;1,26;49,19;Norway;Western Europe;"Geological Society of Norway";"1979-2019";"Geology (Q1)"
100;20560;"Reviews in Cardiovascular Medicine";journal;"15306550";1,237;Q1;39;47;202;1591;552;180;3,02;33,85;United States;Northern America;"MedReviews LLC";"2000-2020";"Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1)"
101;26415;"Electronic Transactions on Numerical Analysis";journal;"10974067, 10689613";1,232;Q2;44;36;63;745;59;63;0,79;20,69;United States;Northern America;"Kent State University";"1996-2020";"Analysis (Q2)"
102;14921;"Comprehensive Psychiatry";journal;"0010440X, 15328384";1,217;Q1;106;71;205;2568;510;205;2,34;36,17;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1960-2020";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
103;17892;"Ecology and Society";journal;"17083087";1,207;Q1;141;66;177;3341;320;136;1,39;50,62;Canada;Northern America;"The Resilience Alliance";"1997-2020";"Ecology (Q1)"
104;22494;"Population Health Metrics";journal;"14787954";1,190;Q1;54;11;22;303;43;21;1,95;27,55;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Public Health, Environmental and Occupational Health (Q1); Epidemiology (Q2)"
105;22310;"Polar Research";journal;"17518369, 08000395";1,189;Q1;49;10;77;341;163;76;1,52;34,10;United Kingdom;Western Europe;"Norwegian Polar Institute";"1982-2020";"Earth and Planetary Sciences (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Oceanography (Q1); Environmental Chemistry (Q2)"
106;18316;"Journal of Veterinary Internal Medicine";journal;"19391676, 08916640";1,184;Q1;103;142;383;4093;715;363;1,74;28,82;United States;Northern America;"Wiley-Blackwell";"1987-2020";"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1)"
107;14026;"Human Resources for Health";journal;"14784491";1,173;Q1;60;11;29;356;61;29;2,10;32,36;United Kingdom;Western Europe;"BioMed Central Ltd.";"2003-2020";"Public Administration (Q1); Public Health, Environmental and Occupational Health (Q1)"
108;14174;"Molecular Vision";journal;"10900535";1,164;Q1;92;142;273;5652;774;273;2,62;39,80;United States;Northern America;"Molecular Vision";"1995-2020";"Ophthalmology (Q1)"
