Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
294;24111;"Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry";journal;"03764699, 09750983";0,373;Q2;47;261;797;4596;385;796;0,45;17,61;India;Asiatic Region;"Scientific Publishers of India";"1970, 1973-1978, 1981, 1989-1991, 1996-2018, 2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Organic Chemistry (Q3)"
295;20335;"Florida Entomologist";journal;"00154040";0,372;Q2;53;42;261;834;106;259;0,31;19,86;United States;Northern America;"Florida Entomological Society";"1982, 1993-2020";"Insect Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
296;23259;"Mountain Research and Development";journal;"02764741";0,371;Q2;57;61;128;716;66;128;0,47;11,74;Switzerland;Western Europe;"International Mountain Society";"1981-2019";"Development (Q2); Environmental Science (miscellaneous) (Q2); Environmental Chemistry (Q4)"
297;23471;"Croatica Chemica Acta";journal;"1334417X, 00111643";0,369;Q2;50;68;220;1787;161;220;0,74;26,28;Croatia;Eastern Europe;"Croatian Chemical Society";"1980-1981, 1996-2020";"Chemistry (miscellaneous) (Q2)"
298;25879;"International Journal of Molecular Sciences";journal;"14220067, 16616596";0,369;Q2;162;82;37;3419;25;34;0,68;41,70;Switzerland;Western Europe;"MDPI Multidisciplinary Digital Publishing Institute";"2000-2020";"Medicine (miscellaneous) (Q2); Computer Science Applications (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Spectroscopy (Q3); Catalysis (Q4); Molecular Biology (Q4)"
299;19871;"Journal of Athletic Training";journal;"10626050, 1938162X";0,369;Q2;108;69;167;3016;116;167;0,54;43,71;United States;Northern America;"National Athletic Trainers' Association Inc.";"1996-2020";"Medicine (miscellaneous) (Q2); Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Sports Science (Q3)"
300;13024;"Acta Cybernetica";journal;"0324721X";0,368;Q2;18;25;73;348;23;72;0,15;13,92;Hungary;Eastern Europe;"University of Szeged, Institute of Informatics";"1990-2020";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Computational Theory and Mathematics (Q3); Computer Vision and Pattern Recognition (Q3); Information Systems and Management (Q3); Management Science and Operations Research (Q3); Software (Q3); Theoretical Computer Science (Q3)"
301;17605;"Journal of Enzyme Inhibition and Medicinal Chemistry";journal;"14756374, 14756366";0,367;Q2;75;62;122;1620;127;122;1,01;26,13;United Kingdom;Western Europe;"Informa Healthcare";"1985-2020";"Medicine (miscellaneous) (Q2); Pharmacology (Q2); Drug Discovery (Q3)"
302;6000195392;"Estonian Journal of Earth Sciences";journal;"17364728";0,366;Q2;24;15;49;339;18;49;0,32;22,60;Estonia;Eastern Europe;"Estonian Academy Publishers";"2007-2020";"Earth and Planetary Sciences (miscellaneous) (Q2); Water Science and Technology (Q2)"
303;13082;"Mathematical Problems in Engineering";journal;"1024123X, 15635147";0,366;Q2;62;38;85;683;37;85;0,46;17,97;United States;Northern America;"Hindawi Publishing Corporation";"1992, 1995-2020";"Engineering (miscellaneous) (Q2); Mathematics (miscellaneous) (Q3)"
304;23100;"Proceedings of the Japan Academy Series B: Physical and Biological Sciences";journal;"13492896, 03862208";0,366;Q1;55;48;129;1332;123;129;0,97;27,75;Japan;Asiatic Region;"Japan Academy";"1977-2020";"Multidisciplinary (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
305;24783;"ETRI Journal";journal;"12256463, 22337326";0,365;Q2;46;57;66;870;75;64;1,39;15,26;United States;Northern America;"John Wiley &amp; Sons Inc.";"1994-2020";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q3)"
306;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,365;Q2;27;18;64;732;46;64;1,07;40,67;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Psychology (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2)"
307;12137;"Journal of Statistical Software";journal;"15487660";0,364;Q3;145;13;21;192;12;21;0,20;14,77;United States;Northern America;"University of California at Los Angeles";"1996-2020";"Software (Q3); Statistics and Probability (Q3); Statistics, Probability and Uncertainty (Q3)"
308;13852;"Applied Rheology";journal;"16178106, 14306395";0,362;Q2;29;19;53;486;35;53;0,78;25,58;Germany;Western Europe;"Kerschensteiner Verlag GmbH";"1996-1997, 1999-2020";"Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3)"
309;24119;"African Zoology";journal;"15627020";0,361;Q3;28;33;117;1007;56;117;0,64;30,52;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2020";"Animal Science and Zoology (Q3)"
310;16529;"Kobe Journal of Medical Sciences";journal;"18830498, 00232513";0,360;Q2;28;21;71;457;44;71;0,57;21,76;Japan;Asiatic Region;"Kobe University School of Medicine";"1961, 1963-2020";"Medicine (miscellaneous) (Q2)"
311;24110;"Indian Journal of Chemistry - Section A Inorganic, Physical, Theoretical and Analytical Chemistry";journal;"09750975, 03764710";0,357;Q3;40;247;783;5419;395;782;0,52;21,94;India;Asiatic Region;"Scientific Publishers of India";"1996-2018";"Inorganic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
312;21100815426;"Online Learning Journal";journal;"24725730";0,356;Q2;49;10;38;233;43;38;1,13;23,30;United States;Northern America;"The Online Learning Consortium";"2015-2020";"Computer Networks and Communications (Q2); Education (Q2)"
313;14287;"Behavioural Neurology";journal;"09534180, 18758584";0,353;Q2;48;0;35;0;23;33;0,66;0,00;Netherlands;Western Europe;"Hindawi Limited";"1988-1998, 2000-2001, 2003-2020";"Medicine (miscellaneous) (Q2); Neurology (Q3); Neurology (clinical) (Q3); Neuropsychology and Physiological Psychology (Q3)"
314;96929;"Maydica";journal;"00256153";0,352;Q3;34;31;118;1234;62;116;0,44;39,81;Italy;Western Europe;"Experimental Institute for Cereal Research";"1993-2020";"Agronomy and Crop Science (Q3); Plant Science (Q3); Genetics (Q4)"
315;16753;"Acta Biochimica Polonica";journal;"1734154X, 0001527X";0,350;Q2;78;110;334;3533;273;331;0,70;32,12;Poland;Eastern Europe;"Acta Biochimica Polonica";"1955-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2)"
316;36513;"BMC Infectious Diseases";journal;"14712334";0,350;Q3;104;31;26;996;27;26;1,04;32,13;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Infectious Diseases (Q3)"
317;28578;"Przeglad Geofizyczny";journal;"00332135";0,350;Q3;10;13;55;238;14;55;0,23;18,31;Poland;Eastern Europe;"Przeglad Geofizyczny";"1986, 1993-2018";"Atmospheric Science (Q3)"
318;21100327967;"Trends in hearing";journal;"23312165";0,350;Q2;49;18;28;579;27;22;1,50;32,17;United States;Northern America;"SAGE Publications Inc.";"2013-2020";"Otorhinolaryngology (Q2); Speech and Hearing (Q3)"
319;13676;"Ear, Nose and Throat Journal";journal;"19425613, 01455613";0,346;Q2;46;229;522;1757;218;451;0,36;7,67;United States;Northern America;"Medquest Communications LLC";"1976-2020";"Medicine (miscellaneous) (Q2); Otorhinolaryngology (Q2)"
320;20500;"Bulletin of Materials Science";journal;"02504707, 09737669";0,344;Q2;72;119;362;1817;145;362;0,37;15,27;India;Asiatic Region;"Indian Academy of Sciences";"1979-2020";"Materials Science (miscellaneous) (Q2); Mechanics of Materials (Q3)"
321;16865;"Acta Sociologica";journal;"00016993, 15023869";0,343;Q2;52;24;91;752;37;88;0,36;31,33;United Kingdom;Western Europe;"SAGE Publications Ltd";"1956-1959, 1962, 1964-2020";"Sociology and Political Science (Q2)"
322;29951;"Journal of Experimental and Clinical Cancer Research";journal;"17569966, 03929078";0,343;Q3;81;116;266;2860;275;262;0,88;24,66;United Kingdom;Western Europe;"BioMed Central Ltd.";"1982-2020";"Cancer Research (Q3); Oncology (Q3)"
323;17773;"Mediators of Inflammation";journal;"09629351, 14661861";0,343;Q4;97;51;135;1561;128;130;0,75;30,61;United States;Northern America;"Hindawi Publishing Corporation";"1992-2020";"Cell Biology (Q4); Immunology (Q4)"
324;20495;"Renal Failure";journal;"0886022X, 15256049";0,343;Q2;54;97;256;1864;226;249;0,71;19,22;United Kingdom;Western Europe;"Informa Healthcare";"1976-1985, 1987, 1989-2020";"Critical Care and Intensive Care Medicine (Q2); Medicine (miscellaneous) (Q2); Nephrology (Q3)"
325;20316;"European Journal of Entomology";journal;"12105759, 18028829";0,342;Q3;56;62;181;2364;155;181;0,59;38,13;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"1993-2020";"Insect Science (Q3)"
326;15072;"Journal of Information Technology in Construction";journal;"14006529, 14036835";0,342;Q2;45;17;21;406;14;21;0,53;23,88;Sweden;Western Europe;"Kungliga Tenkniska Hoegskolan/Royal Institute of technology";"1995-2020";"Building and Construction (Q2); Civil and Structural Engineering (Q2); Computer Science Applications (Q3)"
327;12000154479;"Phytopathologia Mediterranea";journal;"00319465, 15932095";0,342;Q3;46;37;115;876;47;112;0,41;23,68;Italy;Western Europe;"Firenze University Press";"1999-2020";"Agronomy and Crop Science (Q3); Horticulture (Q3); Plant Science (Q3)"
328;17525;"Neurologia Medico-Chirurgica";journal;"13498029, 03872572, 04708105";0,341;Q2;51;140;401;2214;219;373;0,46;15,81;Japan;Asiatic Region;"Japan Neurosurgical Society";"1959-1968, 1971-2020";"Surgery (Q2); Neurology (clinical) (Q3)"
329;17265;"Blumea: Journal of Plant Taxonomy and Plant Geography";journal;"00065196";0,339;Q3;25;24;73;914;17;72;0,17;38,08;Netherlands;Western Europe;"National Herbarium Nederland";"1993-2020";"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
330;23379;"Chinese Journal of Physiology";journal;"26660059, 03044920";0,338;Q3;31;25;82;824;66;82;0,96;32,96;Taiwan;Asiatic Region;"Chinese Physiological Society";"1971, 1973-2020";"Physiology (Q3); Physiology (medical) (Q3)"
331;26806;"Ciencias Marinas";journal;"01853880";0,337;Q3;29;36;104;1082;54;104;0,34;30,06;Mexico;Latin America;"Universidad Autonoma de Baja California";"1992-2020";"Aquatic Science (Q3)"
332;26192;"Lymphology";journal;"00247766";0,337;Q3;46;30;74;490;76;57;1,00;16,33;United States;Northern America;"International Society of Lymphology";"1968-2020";"Hematology (Q3); Immunology and Allergy (Q3)"
333;5300152513;"Progress in Electromagnetics Research";journal;"10704698";0,337;Q2;89;41;136;859;76;122;0,56;20,95;United States;Northern America;"Electromagnetics Academy";"2000-2020";"Electrical and Electronic Engineering (Q2); Condensed Matter Physics (Q3); Radiation (Q3)"
334;27226;"Journal of Clinical Laboratory Analysis";journal;"08878013, 10982825";0,336;Q2;50;52;165;1277;187;165;1,00;24,56;United States;Northern America;"Wiley-Liss Inc.";"1987-2020";"Medical Laboratory Technology (Q2); Microbiology (medical) (Q2); Public Health, Environmental and Occupational Health (Q2); Biochemistry (medical) (Q3); Clinical Biochemistry (Q3); Hematology (Q3); Immunology and Allergy (Q3)"
335;25908;"Clinical and Applied Thrombosis/Hemostasis";journal;"10760296, 19382723";0,335;Q2;53;56;176;1721;218;164;1,17;30,73;United States;Northern America;"SAGE Publications Inc.";"1995-2020";"Medicine (miscellaneous) (Q2); Hematology (Q3)"
336;16269;"Journal of Legal Studies";journal;"15375366, 00472530";0,333;Q1;61;39;98;0;52;98;0,50;0,00;United States;Northern America;"University of Chicago";"1983, 1985, 1996-2020";"Law (Q1)"
337;17918;"Science and Technology of Advanced Materials";journal;"14686996";0,332;Q2;94;40;114;950;56;114;0,49;23,75;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2000-2020";"Materials Science (miscellaneous) (Q2)"
338;20238;"Journal of Microbiology, Immunology and Infection";journal;"19959133, 16841182";0,331;Q2;57;54;149;1156;108;149;0,71;21,41;Taiwan;Asiatic Region;"Elsevier Taiwan LLC";"1998-2020";"Medicine (miscellaneous) (Q2); Microbiology (medical) (Q2); Immunology and Allergy (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Infectious Diseases (Q3)"
339;13540;"Advances in Polymer Technology";journal;"07306679, 10982329";0,330;Q2;44;28;73;736;50;73;0,56;26,29;United States;Northern America;"John Wiley and Sons Inc.";"1981-2020";"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
340;28549;"Journal of Nonlinear Mathematical Physics";journal;"14029251, 17760852";0,329;Q4;40;65;140;1228;54;140;0,46;18,89;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1994-2020";"Mathematical Physics (Q4); Statistical and Nonlinear Physics (Q4)"
341;20556;"Italian Journal of Food Science";journal;"11201770";0,328;Q2;33;40;116;983;78;116;0,60;24,58;Italy;Western Europe;"Chiriotti Editori";"1996-2020";"Food Science (Q2)"
342;14076;"Libres";journal;"10586768";0,328;Q2;11;5;14;137;5;13;0,40;27,40;Australia;Pacific Region;"Curtin University of Technology";"1996-2020";"Library and Information Sciences (Q2)"
343;22658;"Acta Chimica Slovenica";journal;"15803155, 13180207";0,327;Q2;46;77;144;1581;82;144;0,59;20,53;Slovenia;Eastern Europe;"Slovensko Kemijsko Drustvo";"1996-2020";"Chemistry (miscellaneous) (Q2)"
344;24565;"Zoological Studies";journal;"10215506";0,327;Q3;44;49;133;1371;64;133;0,52;27,98;Taiwan;Asiatic Region;"Biodiversity Research Center, Academia Sinica";"1994-2020";"Animal Science and Zoology (Q3)"
345;27969;"Journal of Equine Science";journal;"13403516";0,326;Q2;17;18;45;300;20;45;0,55;16,67;Japan;Asiatic Region;"Japanese Society of Equine Science";"1994-2020";"Equine (Q2)"
346;19700202606;"Andean Geology";journal;"07187092, 07187106";0,325;Q2;36;14;44;659;20;44;0,59;47,07;Chile;Latin America;"Servicio Nacional de Geologia y Mineria";"2009-2020";"Geology (Q2); Stratigraphy (Q2); Geochemistry and Petrology (Q3); Paleontology (Q3)"
347;29854;"Occupational Therapy International";journal;"15570703, 09667903";0,324;Q2;37;20;67;772;29;66;0,23;38,60;Egypt;Africa/Middle East;"Hindawi Limited";"1994-2020";"Medicine (miscellaneous) (Q2); Occupational Therapy (Q2)"
348;51150;"Opto-electronics Review";journal;"12303402, 18963757";0,323;Q2;40;38;154;685;78;154;0,56;18,03;Netherlands;Western Europe;"Elsevier BV";"1996-2020";"Electrical and Electronic Engineering (Q2); Radiation (Q3)"
349;17944;"Darwiniana";journal;"00116793";0,322;Q3;21;17;65;344;23;65;0,28;20,24;Argentina;Latin America;"Instituto de Botanica Darwinion";"1985-1986, 1989-1990, 1992-1993, 1995-2020";"Plant Science (Q3)"
350;23089;"Journal of Pharmacy and Pharmaceutical Sciences";journal;"14821826";0,322;Q2;78;32;52;814;78;49;1,75;25,44;Canada;Northern America;"Canadian Society for Pharmaceutical Sciences";"1998-2020";"Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Pharmacology (Q3)"
351;21082;"Pharmaceutical Biology";journal;"13880209, 17445116";0,321;Q1;64;115;258;2868;106;257;0,31;24,94;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1961-1972, 1975-2020";"Complementary and Alternative Medicine (Q1); Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Drug Discovery (Q3); Pharmacology (Q3); Molecular Medicine (Q4)"
352;28154;"Fennia";journal;"00150010";0,320;Q2;20;24;48;1108;21;48;0,53;46,17;Finland;Western Europe;"Geographical Society of Finland";"1976, 1979-2009, 2011-2019";"Forestry (Q2); Geography, Planning and Development (Q2); Ecology (Q3)"
353;19797;"Entomologica Fennica";journal;"07858760";0,319;Q3;21;26;82;698;17;82;0,26;26,85;Finland;Western Europe;"Entomologica Fennica";"1993-2019";"Insect Science (Q3)"
354;24350;"Journal of Economic Education";journal;"00220485";0,319;Q2;47;34;122;470;44;122;0,31;13,82;United States;Northern America;"Routledge";"1969-2020";"Education (Q2); Economics and Econometrics (Q3)"
355;22940;"Microbial Ecology in Health and Disease";journal;"16512235, 0891060X";0,319;Q2;39;43;136;1163;113;131;0,77;27,05;Sweden;Western Europe;"Co-Action Publishing";"1988-1996, 1998-2009";"Microbiology (medical) (Q2); Microbiology (Q3)"
356;20938;"Scanning";journal;"19328745, 01610457";0,319;Q3;47;48;314;806;132;309;0,35;16,79;United States;Northern America;"Hindawi Limited";"1978-1981, 1983-2020";"Atomic and Molecular Physics, and Optics (Q3); Instrumentation (Q3)"
357;29100;"Cancer Control";journal;"10732748, 15262359";0,317;Q2;72;69;241;2648;232;202;1,07;38,38;United States;Northern America;"H. Lee Moffitt Cancer Center and Research Institute";"1995-2020";"Medicine (miscellaneous) (Q2); Hematology (Q3); Oncology (Q3)"
358;19762;"International Microbiology";journal;"16181905, 11396709";0,317;Q2;65;35;121;918;75;109;0,66;26,23;Spain;Western Europe;"Sociedad Espanola de Microbiologia";"1998-2020";"Microbiology (medical) (Q2); Microbiology (Q3)"
359;32422;"Journal of International Medical Research";journal;"14732300, 03000605";0,317;Q2;57;93;159;2054;162;152;0,92;22,09;United Kingdom;Western Europe;"SAGE Publications Inc.";"1972-2020";"Medicine (miscellaneous) (Q2); Biochemistry (medical) (Q3); Biochemistry (Q4); Cell Biology (Q4)"
360;24880;"South African Journal of Science";journal;"03708462, 00382353";0,317;Q2;61;143;399;3338;232;373;0,64;23,34;South Africa;Africa;"National Research Foundation";"1973-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2)"
361;13221;"European Journal of Medical Research";journal;"2047783X, 09492321";0,316;Q2;57;79;256;1125;289;250;1,08;14,24;United Kingdom;Western Europe;"BioMed Central Ltd.";"1995-2020";"Medicine (miscellaneous) (Q2)"
362;19700176802;"Journal of Physiotherapy";journal;"18369553, 18369561";0,315;Q2;68;61;132;761;58;83;0,35;12,48;Australia;Pacific Region;"Australian Physiotherapy Association";"2010-2020";"Physical Therapy, Sports Therapy and Rehabilitation (Q2)"
363;99670;"Periodico di Mineralogia";journal;"22391002, 03698963";0,315;Q3;27;37;53;1079;15;53;0,23;29,16;Italy;Western Europe;"Edizioni Nuova Cultura";"1979-1988, 1990-1991, 1994-1997, 1999-2020";"Geochemistry and Petrology (Q3); Geology (Q3); Geophysics (Q3)"
364;12000154553;"Journal of Otolaryngology - Head and Neck Surgery";journal;"19160216, 19160208";0,314;Q2;47;112;270;1836;131;251;0,39;16,39;United Kingdom;Western Europe;"Decker Publishing";"2008-2020";"Surgery (Q2); Otorhinolaryngology (Q3)"
365;12701;"Nukleonika";journal;"15085791, 00295922";0,314;Q2;23;55;183;759;64;183;0,51;13,80;Poland;Eastern Europe;"Institute of Nuclear Chemistry and Technology";"1968, 1970, 1973-1974, 1978, 1981, 1996-2020";"Nuclear Energy and Engineering (Q2); Safety, Risk, Reliability and Quality (Q2); Waste Management and Disposal (Q2); Condensed Matter Physics (Q3); Instrumentation (Q3); Nuclear and High Energy Physics (Q3)"
366;23489;"Chemical Speciation and Bioavailability";journal;"09542299";0,313;Q2;0;0;0;0;0;0;0,00;0,00;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2018";"Chemical Health and Safety (Q2); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)"
367;22134;"Ornis Svecica";journal;"11026812";0,311;Q3;14;23;62;529;27;62;0,50;23,00;Sweden;Western Europe;"University of Lund";"1991-2020";"Animal Science and Zoology (Q3)"
368;18319;"Journal of Veterinary Medical Science";journal;"13477439, 09167250";0,310;Q2;60;227;766;5282;445;766;0,53;23,27;Japan;Asiatic Region;"Japanese Society of Veterinary Science";"1991-2020";"Veterinary (miscellaneous) (Q2)"
369;29535;"Journal of Freshwater Ecology";journal;"02705060";0,306;Q3;35;76;189;1812;80;188;0,43;23,84;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-2020";"Aquatic Science (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
370;17077;"Acta Veterinaria Scandinavica";journal;"17510147, 0044605X";0,305;Q2;54;39;141;961;76;141;0,43;24,64;United Kingdom;Western Europe;"BioMed Central Ltd.";"1965-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q3)"
371;15092;"Food and Agricultural Immunology";journal;"14653443, 09540105";0,304;Q3;33;29;83;855;74;83;0,83;29,48;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2003, 2005-2020";"Agronomy and Crop Science (Q3); Food Science (Q3); Immunology (Q4)"
372;23914;"Journal of Integer Sequences";journal;"15307638";0,303;Q4;28;15;41;139;16;41;0,44;9,27;Canada;Northern America;"University of Waterloo";"1998-2020";"Discrete Mathematics and Combinatorics (Q4)"
373;22070;"Marine Ornithology";journal;"10183337";0,303;Q2;31;22;69;562;41;69;0,46;25,55;Canada;Northern America;"";"1990-1991, 1993-2020";"Oceanography (Q2); Animal Science and Zoology (Q3)"
374;22804;"Chemical Papers";journal;"03666352, 13369075";0,302;Q2;42;75;219;1288;81;219;0,36;17,17;Switzerland;Western Europe;"Springer International Publishing AG";"1973, 1996-2020";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Chemistry (Q3); Biochemistry (Q4)"
375;15162;"Eure";journal;"07176236, 02507161";0,302;Q2;27;21;18;935;11;18;0,61;44,52;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q2)"
376;14260;"BMC Psychiatry";journal;"1471244X";0,300;Q3;97;11;7;492;6;7;0,86;44,73;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2020";"Psychiatry and Mental Health (Q3)"
377;27926;"Geofisica International";journal;"00167169";0,300;Q1;26;62;97;907;34;97;0,36;14,63;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1975, 1979, 1984-2020";"Energy (miscellaneous) (Q1); Geophysics (Q3)"
378;54469;"Journal of Applied Poultry Research";journal;"15370437, 10566171";0,300;Q3;63;67;200;1479;81;200;0,30;22,07;United States;Northern America;"Elsevier Inc.";"1992-2020";"Animal Science and Zoology (Q3)"
379;69955;"Contributions to Zoology";journal;"13834517";0,299;Q3;35;20;48;692;37;48;0,89;34,60;Netherlands;Western Europe;"Brill Academic Publishers";"1994-2020";"Animal Science and Zoology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
380;16304;"Adsorption Science and Technology";journal;"02636174";0,297;Q2;36;84;210;1855;145;210;0,68;22,08;United Kingdom;Western Europe;"SAGE Publications Inc.";"1984-1985, 1989-2020";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3)"
381;16582;"Plant Biotechnology";journal;"13476114, 13424580";0,297;Q3;40;38;146;892;75;146;0,61;23,47;Japan;Asiatic Region;"Japanese Society for Plant Cell and Molecular Biology";"1997-2020";"Agronomy and Crop Science (Q3); Biotechnology (Q3); Plant Science (Q3)"
382;20136;"Canada communicable disease report = Releve des maladies transmissibles au Canada";journal;"14818531, 11884169";0,296;Q2;25;50;159;74;108;159;0,76;1,48;Canada;Northern America;"Health Canada";"1992-2009";"Medicine (miscellaneous) (Q2)"
383;23433;"Chimia";journal;"00094293";0,296;Q2;55;111;316;1721;214;316;0,69;15,50;Switzerland;Western Europe;"Swiss Chemical Society";"1947-1949, 1960-1961, 1973-1986, 1996-2020";"Chemistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
384;98776;"Journal of Applied Botany and Food Quality";journal;"16139216";0,296;Q3;37;33;127;997;73;127;0,55;30,21;Germany;Western Europe;"Druckerei und Verlag Liddy Halm";"2004-2020";"Food Science (Q3); Plant Science (Q3)"
385;12690;"Information Research";journal;"13681613";0,295;Q2;49;28;91;604;33;81;0,35;21,57;Sweden;Western Europe;"Thomas Daniel Wilson";"1996-2019";"Library and Information Sciences (Q2)"
386;16836;"BMC Chemical Biology";journal;"14726769";0,293;Q4;20;1;4;30;4;4;1,00;30,00;United Kingdom;Western Europe;"BioMed Central Ltd.";"2001-2012";"Drug Discovery (Q4); Molecular Medicine (Q4)"
387;13511;"Shock and Vibration";journal;"10709622, 18759203";0,293;Q2;45;31;94;423;39;94;0,26;13,65;Egypt;Africa/Middle East;"Hindawi Limited";"1975, 1993-2020";"Civil and Structural Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
388;78414;"Asian-Australasian Journal of Animal Sciences";journal;"10112367";0,292;Q3;59;288;1130;7742;302;1130;0,25;26,88;South Korea;Asiatic Region;"Asian-Australasian Association of Animal Production Societies";"1996-2020";"Animal Science and Zoology (Q3); Food Science (Q3)"
389;29199;"Industrial Health";journal;"18808026, 00198366";0,292;Q2;59;50;167;1452;119;162;0,69;29,04;Japan;Asiatic Region;"National Institute of Industrial Health";"1963-2020";"Public Health, Environmental and Occupational Health (Q2); Health, Toxicology and Mutagenesis (Q3)"
390;15591;"JASSS";journal;"14607425";0,292;Q2;59;28;56;745;32;49;0,57;26,61;United Kingdom;Western Europe;"University of Surrey";"2000-2020";"Social Sciences (miscellaneous) (Q2); Computer Science (miscellaneous) (Q3)"
391;32816;"Neural Plasticity";journal;"16875443, 20905904";0,292;Q3;68;20;51;1041;33;49;0,62;52,05;United States;Northern America;"Hindawi Publishing Corporation";"1998-2005, 2007-2020";"Neurology (Q3); Neurology (clinical) (Q3)"
392;18405;"Educational Technology and Society";journal;"11763647, 14364522";0,291;Q2;88;92;203;1688;91;174;0,48;18,35;Taiwan;Asiatic Region;"National Taiwan Normal University";"1998-2020";"Education (Q2); E-learning (Q2); Engineering (miscellaneous) (Q2); Sociology and Political Science (Q2)"
393;33094;"Bodenkultur";journal;"00065471";0,289;Q3;18;37;85;789;27;85;0,29;21,32;Germany;Western Europe;"De Gruyter Open Ltd.";"1974, 1976-1977, 1979-1981, 1983-1985, 1987-1988, 1993-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3); Soil Science (Q3)"
394;29277;"Cleveland Clinic Journal of Medicine";journal;"08911150";0,289;Q2;63;176;350;4383;216;295;0,56;24,90;United States;Northern America;"Cleveland Clinic Educational Foundation";"1987-2020";"Medicine (miscellaneous) (Q2)"
395;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,288;Q2;49;67;204;1788;105;195;0,54;26,69;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
396;13260;"Biological Research";journal;"07176287, 07169760";0,287;Q2;55;47;82;1908;58;75;0,76;40,60;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
397;17323;"Bothalia";journal;"23119284, 00068241";0,287;Q3;20;54;87;1130;27;81;0,40;20,93;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Plant Science (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
398;12328;"Current Therapeutic Research";journal;"0011393X, 18790313";0,287;Q2;39;90;262;2373;216;222;0,80;26,37;United States;Northern America;"Elsevier Inc.";"1959-2020";"Pharmacology (medical) (Q2); Pharmacology (Q3)"
