Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
32;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,211;Q3;33;112;340;1918;41;340;0,11;17,13;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q3)"
33;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,210;Q4;55;77;308;2049;98;305;0,25;26,61;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
34;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,210;Q2;40;51;145;839;72;121;0,58;16,45;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q2)"
35;72196;"Pesquisa Agropecuaria Brasileira";journal;"0100204X, 16783921";0,209;Q3;56;235;785;4927;151;785;0,15;20,97;Brazil;Latin America;"Embrapa";"1978, 1983-1984, 1986-1987, 1996-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q4)"
36;24740;"Latin American Applied Research";journal;"03270793";0,208;Q2;23;54;162;787;31;162;0,19;14,57;Argentina;Latin America;"PLAPIQUI Planta Piloto de Ingenieria Quimica, CONICET / Universidad Nacional del Sur";"1996-2020";"Chemical Engineering (miscellaneous) (Q2); Mechanical Engineering (Q2); Chemistry (miscellaneous) (Q3)"
37;22596;"Revista de Saude Publica";journal;"00348910, 15188787";0,203;Q2;77;132;296;2393;118;281;0,39;18,13;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
38;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,197;Q3;48;200;554;4508;210;546;0,34;22,54;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
39;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,197;Q2;38;133;433;2018;139;232;0,29;15,17;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Gastroenterology (Q2); Medicine (miscellaneous) (Q2)"
40;14594;"Social Work/Maatskaplike Werk";journal;"00378054";0,194;Q3;15;26;92;921;15;92;0,18;35,42;South Africa;Africa;"University of Stellenbosch";"1972-1978, 1994-2020";"Sociology and Political Science (Q3); Social Work (Q4)"
41;37267;"Cuban Journal of Agricultural Science";journal;"08640408";0,191;Q4;12;66;181;1150;50;181;0,23;17,42;Cuba;Latin America;"Instituto de Ciencia Animal";"1981, 1996-2016";"Animal Science and Zoology (Q4)"
42;26181;"Trimestre Economico";journal;"00413011";0,190;Q4;11;21;61;598;8;61;0,15;28,48;Mexico;Latin America;"Fondo de Cultura Economica";"1979, 1981, 1989, 1996-2020";"Economics and Econometrics (Q4)"
43;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,189;Q3;28;14;43;351;8;43;0,20;25,07;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Oceanography (Q3); Aquatic Science (Q4)"
44;5000160205;"Revista Cubana de Medicina General Integral";journal;"08642125";0,189;Q2;13;63;250;801;23;250;0,08;12,71;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2004-2020";"Medicine (miscellaneous) (Q2)"
45;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,189;Q3;35;25;41;840;12;41;0,38;33,60;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q3)"
46;20500195022;"Tecnologia y Ciencias del Agua";journal;"01878336, 20072422";0,189;Q3;12;33;90;653;12;90;0,13;19,79;Mexico;Latin America;"Instituto Mexicano de Tecnologia del Agua";"2010-2020";"Civil and Structural Engineering (Q3); Water Science and Technology (Q3)"
47;29996;"Archivos Latinoamericanos de Nutricion";journal;"00040622";0,187;Q2;34;55;221;1796;72;221;0,24;32,65;Venezuela;Latin America;"Archivos Latinoamericanos Nutricion";"1971-2019";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q3)"
48;5000158301;"Revista Cubana de Medicina Militar";journal;"15613046, 01386557";0,187;Q2;8;46;110;733;8;110;0,04;15,93;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Medicine (miscellaneous) (Q2)"
49;5600153364;"Sociologia, Problemas e Praticas";journal;"08736529";0,187;Q3;15;25;61;682;5;60;0,07;27,28;Portugal;Western Europe;"Instituto Superior de Ciencias do Trabalho e da Empresa";"1996-2020";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)"
50;21100228063;"Journal of the Southern African Institute of Mining and Metallurgy";journal;"22256253";0,182;Q2;37;66;126;694;13;123;0,09;10,52;South Africa;Africa;"South African Institute of Mining and Metallurgy";"1988, 2006-2020";"Geotechnical Engineering and Engineering Geology (Q2); Metals and Alloys (Q2); Materials Chemistry (Q3)"
51;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,181;Q4;47;40;100;1295;20;97;0,12;32,38;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q4)"
52;4000148010;"Clinics";journal;"19805322, 18075932";0,181;Q2;61;50;112;584;50;104;0,35;11,68;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q2)"
53;20135;"Cadernos de Saude Publica";journal;"0102311X, 16784464";0,180;Q2;77;196;432;1727;118;402;0,30;8,81;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1998-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
54;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,179;Q2;52;52;189;785;44;188;0,23;15,10;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
55;18259;"Revista Medica de Chile";journal;"07176163, 00349887";0,172;Q2;38;200;603;3868;203;549;0,31;19,34;Chile;Latin America;"Sociedad Medica de Santiago";"1945-2020";"Medicine (miscellaneous) (Q2)"
56;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,169;Q2;49;49;98;1169;17;98;0,13;23,86;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q2)"
57;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,167;Q2;58;50;154;2612;72;154;0,53;52,24;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q2)"
58;60803;"Gaceta Sanitaria";journal;"02139111";0,166;Q3;42;79;225;171;90;181;0,34;2,16;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q3)"
59;18367;"Medicina";journal;"16699106, 00257680";0,166;Q2;32;93;531;2308;148;437;0,22;24,82;Argentina;Latin America;"Instituto de Investigaciones Medicas";"1945-2020";"Medicine (miscellaneous) (Q2)"
60;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,165;Q3;54;92;275;2310;75;214;0,22;25,11;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q3)"
61;20856;"West Indian Medical Journal";journal;"00433144";0,164;Q2;31;114;308;1476;57;280;0,16;12,95;Jamaica;Latin America;"University of the West Indies";"1954-2019";"Medicine (miscellaneous) (Q2)"
62;12079;"Atmosfera";journal;"01876236";0,161;Q4;29;17;51;374;12;51;0,23;22,00;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q4)"
63;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,161;Q4;64;71;212;1777;48;210;0,17;25,03;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q4)"
64;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,161;Q2;26;37;129;863;32;129;0,18;23,32;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q2); Microbiology (medical) (Q3); Microbiology (Q4)"
65;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";0,160;Q3;11;35;85;337;8;85;0,03;9,63;Cuba;Latin America;"Centro Nacional De Informacion De Ciencias Medicas";"2013-2020";"Health Policy (Q3); Library and Information Sciences (Q3); Health Information Management (Q4)"
66;16957;"Analise Social";journal;"00032573";0,157;Q3;15;34;89;1395;13;87;0,12;41,03;Portugal;Western Europe;"Instituto de Ciencias Sociais da Universidade de Lisboa";"1977-1978, 1981-1984, 1990, 1993-1994, 1996-2020";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
67;22599;"Revista Espanola de Salud Publica";journal;"21739110, 11355727, 16969820";0,156;Q3;35;65;177;1847;57;150;0,28;28,42;Spain;Western Europe;"Ministerio de Sanidad y Consumo";"1995-2020";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)"
68;12732;"Ginecologia y Obstetricia de Mexico";journal;"03009041";0,155;Q3;16;98;264;816;38;261;0,10;8,33;Mexico;Latin America;"Asociacion Mexicana de Ginecologia y Obstetricia";"1946-2020";"Medicine (miscellaneous) (Q3); Obstetrics and Gynecology (Q3)"
69;38490;"Bragantia";journal;"00068705";0,154;Q3;32;36;66;880;13;66;0,10;24,44;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
70;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,153;Q4;30;20;39;675;9;39;0,25;33,75;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
71;4000151823;"Scientia Agricola";journal;"01039016";0,152;Q4;52;121;256;2900;21;227;0,08;23,97;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4)"
72;21544;"South African Journal of Chemistry";journal;"03794350";0,151;Q3;20;15;63;299;16;63;0,29;19,93;South Africa;Africa;"Bureau for Scientific Publications";"1996-2020";"Chemistry (miscellaneous) (Q3)"
73;15788;"Revista Cubana de Pediatria";journal;"00347531, 15613119";0,150;Q3;10;44;107;1008;5;107;0,03;22,91;Cuba;Latin America;"Editorial Ciencias Medicas";"1946-1963, 1972-1977, 1988-1991, 1996-2002, 2005-2020";"Pediatrics, Perinatology and Child Health (Q3)"
74;25279;"Revista Internacional de Contaminacion Ambiental";journal;"01884999";0,149;Q3;19;20;51;616;8;50;0,11;30,80;Mexico;Latin America;"Centro de Ciencias de la Atmosfera, UNAM";"1996-2020";"Waste Management and Disposal (Q3); Pollution (Q4)"
75;4900153106;"Revista Cubana de Salud Publica";journal;"08643466";0,147;Q3;13;22;52;411;5;52;0,03;18,68;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Public Health, Environmental and Occupational Health (Q3)"
76;29758;"Revista Mexicana de Fisica";journal;"0035001X";0,143;Q4;25;193;413;3728;57;413;0,13;19,32;Mexico;Latin America;"Sociedad Mexicana de Fisica";"1991-1993, 1995-2020";"Education (Q4); Physics and Astronomy (miscellaneous) (Q4)"
77;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,141;Q3;53;66;145;1826;51;135;0,34;27,67;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q4)"
78;99288;"Colombia Medica";journal;"16579534, 01208322";0,140;Q3;18;28;89;753;4;89;0,05;26,89;Colombia;Latin America;"Facultad de Salud de la Universidad del Valle";"1946, 1990, 1996-2002, 2004-2020";"Medicine (miscellaneous) (Q3)"
79;22476;"Informacion Tecnologica";journal;"07180764, 07168756";0,139;Q2;14;149;306;1996;11;306;0,05;13,40;Chile;Latin America;"Centro de Informacion Tecnologica";"1996-2020";"Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Industrial and Manufacturing Engineering (Q2); Computer Science Applications (Q4); Food Science (Q4); Strategy and Management (Q4)"
80;19700190355;"Revista Brasileira de Cineantropometria e Desempenho Humano";journal;"14158426, 19800037";0,139;Q4;20;9;33;286;3;33;0,09;31,78;Brazil;Latin America;"Universidade Federal de Santa Catarina";"1999-2020";"Physiology (Q4); Physiology (medical) (Q4)"
81;52374;"Acta odontologica latinoamericana : AOL";journal;"03264815";0,138;Q3;17;6;28;0;4;28;0,11;0,00;Argentina;Latin America;"Acta Odontologica Latinoamericana";"1984-1986, 1990, 1993-1994, 1996-2016";"Medicine (miscellaneous) (Q3)"
82;16755;"Acta Bioquimica Clinica Latinoamericana (discontinued)";journal;"03252957";0,136;Q4;11;57;98;1309;11;98;0,13;22,96;Argentina;Latin America;"Federacion de Bioquimica";"1975-1980, 1996-2017";"Clinical Biochemistry (Q4)"
83;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,136;Q3;29;65;211;1208;12;183;0,06;18,58;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
84;21811;"Farmacia Hospitalaria";journal;"21718695, 11306343";0,135;Q3;23;64;153;1106;42;127;0,30;17,28;Spain;Western Europe;"Grupo Aula Medica S.A.";"1990-2020";"Medicine (miscellaneous) (Q3); Pharmacology (Q4)"
85;21028;"Cirugia Plastica Ibero-Latinoamericana";journal;"03767892";0,130;Q3;10;40;94;520;6;87;0,06;13,00;Spain;Western Europe;"Sociedad Espanola de Cirugia Plastica Reparadora y Estetica (SECPRE)";"1975-2002, 2004-2020";"Surgery (Q3)"
86;15234;"Investigacion Clinica";journal;"05355133";0,130;Q3;21;26;74;842;10;66;0,10;32,38;Venezuela;Latin America;"";"1961, 1972-1986, 1988-2020";"Medicine (miscellaneous) (Q3)"
87;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,128;Q3;30;46;136;1333;30;125;0,12;28,98;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
88;21949;"Revista Brasileira de Anestesiologia";journal;"00347094, 1806907X";0,128;Q3;29;77;161;2263;39;145;0,26;29,39;Brazil;Latin America;"Elsevier Editora Ltda";"1960-1982, 1994-2020";"Anesthesiology and Pain Medicine (Q3)"
89;27018;"Journal of Energy in Southern Africa";trade journal;"1021447X";0,127;Q2;20;15;66;173;4;48;0,06;11,53;South Africa;Africa;"Energy Research Institute, University of Cape Town";"1993-2007, 2009-2020";"Energy (miscellaneous) (Q2); Computer Science (miscellaneous) (Q3)"
90;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,126;Q4;53;193;504;3546;84;494;0,14;18,37;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q4)"
91;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,126;Q3;40;49;113;1950;13;108;0,15;39,80;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3)"
92;15543;"Biotecnologia Aplicada";journal;"10272852, 08644551";0,125;Q4;15;30;161;942;17;159;0,08;31,40;Cuba;Latin America;"Elfos Scientiae";"1990-1992, 1998-2019";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4)"
93;20500195068;"Journal of Microwaves, Optoelectronics and Electromagnetic Applications";journal;"21791074";0,125;Q3;17;15;32;232;4;32;0,14;15,47;Brazil;Latin America;"Brazilian Microwave and Optoelectronics Society";"2011-2020";"Electrical and Electronic Engineering (Q3)"
94;76017;"Nascer e Crescer";journal;"08720754";0,125;Q4;3;52;181;467;4;162;0,04;8,98;Brazil;Latin America;"Hospital de Criancas Maria Pia";"1996-2008";"Pediatrics, Perinatology and Child Health (Q4)"
95;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,123;Q4;22;41;150;1381;26;143;0,16;33,68;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q4)"
96;22219;"Revista Cubana de Cirugia (discontinued)";journal;"15612945, 00347493";0,123;Q4;5;47;119;713;4;119;0,01;15,17;Cuba;Latin America;"Editorial Ciencias Medicas";"1972-1977, 1996-2002, 2004-2017";"Surgery (Q4)"
97;5000160208;"Revista Cubana de Educacion Medica Superior";journal;"08642141, 15612902";0,123;Q3;12;20;57;251;3;57;0,05;12,55;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2007, 2009-2020";"Medicine (miscellaneous) (Q3); Education (Q4)"
98;13562;"Revista Cubana de Investigaciones Biomedicas";journal;"15613011, 08640300";0,123;Q3;11;38;119;761;3;119;0,03;20,03;Cuba;Latin America;"Editorial Ciencias Medicas";"1988-1992, 1996-2020";"Medicine (miscellaneous) (Q3)"
99;15100;"Revista Brasileira de Oftalmologia";journal;"19828551, 00347280";0,122;Q4;11;21;52;270;3;52;0,03;12,86;Brazil;Latin America;"Sociedade Brasileira de Oftalmologia";"1947-1971, 1973-2020";"Ophthalmology (Q4); Surgery (Q4)"
100;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,121;Q3;44;82;278;1812;20;232;0,06;22,10;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
101;77291;"Biomedica";journal;"01204157";0,121;Q3;28;60;1;304;0;1;0,00;5,07;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Medicine (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4)"
102;28168;"Finisterra";journal;"04305027";0,121;Q3;10;11;43;313;2;43;0,08;28,45;Portugal;Western Europe;"Universidade de Lisboa";"1978-1990, 1992-2002, 2007, 2012-2019";"Earth and Planetary Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
103;25369;"Revista Critica de Ciencias Sociais";journal;"02541106";0,121;Q4;5;0;1;0;0;1;0,00;0,00;Portugal;Western Europe;"Centro de estudos sociais";"1981, 2001, 2015-2020";"Psychology (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)"
104;5000157109;"Revista Cubana de Hematologia, Inmunologia y Hemoterapia";journal;"08640289, 15612996";0,121;Q4;8;30;72;672;2;72;0,00;22,40;Cuba;Latin America;"Editorial Ciencias Medicas";"1999-2003, 2006-2020";"Hematology (Q4); Immunology (Q4); Immunology and Allergy (Q4)"
105;19332;"Salud Mental";journal;"01853325";0,121;Q4;24;53;165;1982;22;153;0,11;37,40;Mexico;Latin America;"Elsevier GmbH";"1995-2020";"Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)"
