Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2006);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
11;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,406;Q2;70;236;511;7491;619;497;1,07;31,74;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
12;20135;"Cadernos de Saude Publica";journal;"0102311X, 16784464";0,404;Q2;77;296;646;7720;667;610;0,84;26,08;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1998-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
13;18807;"Onderstepoort Journal of Veterinary Research";journal;"22190635, 00302465";0,403;Q2;35;42;123;997;79;123;0,51;23,74;South Africa;Africa;"AOSIS (Pty) Ltd";"1965-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
14;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,395;Q2;49;78;209;1908;217;203;0,85;24,46;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
15;13260;"Biological Research";journal;"07176287, 07169760";0,392;Q2;55;69;154;2447;173;146;1,09;35,46;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
16;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,375;Q3;45;88;194;2445;215;190;0,93;27,78;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3)"
17;26806;"Ciencias Marinas";journal;"01853880";0,357;Q3;29;67;163;1956;93;162;0,43;29,19;Mexico;Latin America;"Universidad Autonoma de Baja California";"1992-2020";"Aquatic Science (Q3)"
18;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,357;Q3;52;138;417;2467;284;399;0,64;17,88;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)"
19;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,350;Q2;53;135;274;3703;148;274;0,38;27,43;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
20;22596;"Revista de Saude Publica";journal;"00348910, 15188787";0,346;Q2;77;214;419;3454;431;387;0,83;16,14;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
21;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,345;Q2;57;100;348;2998;332;317;0,93;29,98;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
22;145505;"Revista Brasileira de Ciencia do Solo";journal;"01000683";0,321;Q3;51;106;212;3222;92;212;0,43;30,40;Brazil;Latin America;"Revista Brasileira de Ciencia do Solo";"2004-2020";"Agronomy and Crop Science (Q3); Soil Science (Q3)"
23;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,317;Q2;39;51;202;2747;73;201;0,29;53,86;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q2)"
24;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,317;Q2;35;30;90;1439;66;89;0,75;47,97;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q2)"
25;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,315;Q2;53;119;192;3659;220;175;1,08;30,75;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q3)"
26;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,310;Q1;58;65;176;2787;183;176;0,89;42,88;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q1)"
27;60803;"Gaceta Sanitaria";journal;"02139111";0,308;Q3;42;145;279;3251;299;231;1,15;22,42;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q3)"
28;72196;"Pesquisa Agropecuaria Brasileira";journal;"0100204X, 16783921";0,305;Q3;56;249;552;5485;277;550;0,40;22,03;Brazil;Latin America;"Embrapa";"1978, 1983-1984, 1986-1987, 1996-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3)"
29;17323;"Bothalia";journal;"23119284, 00068241";0,299;Q3;20;35;94;650;22;94;0,19;18,57;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
30;54988;"South African Journal of Animal Sciences";journal;"03751589";0,286;Q3;33;55;223;1121;81;223;0,30;20,38;South Africa;Africa;"Bureau for Scientific Publications";"1974, 1996-2020";"Animal Science and Zoology (Q3)"
31;24371;"Brazilian Dental Journal";journal;"01036440";0,285;Q3;50;67;134;1196;85;134;0,55;17,85;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q3)"
32;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,273;Q2;39;278;414;1688;127;237;0,28;6,07;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q3)"
33;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,271;Q3;48;222;650;4584;409;639;0,54;20,65;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
34;21479;"Quimica Nova";journal;"01004042, 16787064";0,269;Q3;73;230;551;9680;447;531;0,77;42,09;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1992, 1997-2020";"Chemistry (miscellaneous) (Q3)"
35;13567;"Revista de Biologia Tropical";journal;"00347744";0,269;Q2;38;164;379;4563;128;370;0,27;27,82;Costa Rica;Latin America;"Universidad de Costa Rica";"1969-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
36;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,265;Q3;47;89;244;3223;125;242;0,36;36,21;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q3)"
37;38490;"Bragantia";journal;"00068705";0,258;Q2;32;81;175;1803;51;172;0,21;22,26;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
38;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,258;Q4;55;128;319;3882;204;317;0,54;30,33;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
39;18625;"Koedoe";journal;"20710771, 00756458";0,257;Q3;29;20;55;650;20;54;0,26;32,50;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
40;4000151823;"Scientia Agricola";journal;"01039016";0,257;Q3;52;83;318;2359;169;301;0,44;28,42;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3)"
41;19262;"Revista Brasileira de Psiquiatria";journal;"1809452X, 15164446";0,256;Q3;53;101;294;2438;182;192;0,63;24,14;Brazil;Latin America;"Associacao Brasileira de Psiquiatria";"1999-2020";"Psychiatry and Mental Health (Q3)"
42;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,255;Q2;27;29;84;1679;36;82;0,49;57,90;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)"
43;61695;"Journal of the South African Veterinary Association";journal;"10199128, 22249435";0,253;Q2;31;46;117;1065;42;112;0,31;23,15;South Africa;Africa;"AOSIS (Pty) Ltd";"1945, 1948, 1961, 1971-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q3)"
44;19700174720;"Revista Colombiana de Entomologia";journal;"01200488";0,253;Q4;19;34;45;1065;18;45;0,40;31,32;Colombia;Latin America;"Sociedad Colombiana de Entomologia";"2004-2020";"Insect Science (Q4)"
45;4000148010;"Clinics";journal;"19805322, 18075932";0,252;Q2;61;101;191;2468;178;168;0,99;24,44;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q2)"
46;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,247;Q2;38;180;434;3511;210;263;0,49;19,51;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Medicine (miscellaneous) (Q2); Gastroenterology (Q3)"
47;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,246;Q2;36;133;391;1989;176;371;0,37;14,95;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
48;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,243;Q4;53;280;791;7862;390;791;0,43;28,08;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q4)"
49;24880;"South African Journal of Science";journal;"03708462, 00382353";0,243;Q2;61;127;433;3948;248;394;0,49;31,09;South Africa;Africa;"National Research Foundation";"1973-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
50;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,241;Q3;35;43;110;1068;39;107;0,38;24,84;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q3)"
51;21100228063;"Journal of the Southern African Institute of Mining and Metallurgy";journal;"22256253";0,240;Q2;37;107;257;1251;62;245;0,22;11,69;South Africa;Africa;"South African Institute of Mining and Metallurgy";"1988, 2006-2020";"Geotechnical Engineering and Engineering Geology (Q2); Metals and Alloys (Q2); Materials Chemistry (Q3)"
52;15601;"Gayana - Botanica";journal;"00165301, 07176643";0,235;Q3;16;15;51;414;16;50;0,13;27,60;Chile;Latin America;"Universidad de Concepcion";"1981-1982, 1984, 2002-2019";"Ecology (Q3); Horticulture (Q3); Plant Science (Q3)"
53;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,229;Q2;52;60;187;1203;108;185;0,52;20,05;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
54;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,228;Q3;33;196;405;3851;95;405;0,18;19,65;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q3)"
55;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,223;Q3;45;60;183;1256;82;179;0,34;20,93;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
56;100147322;"Materials Research";journal;"15161439";0,220;Q3;49;74;88;1434;19;84;0,22;19,38;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3); Condensed Matter Physics (Q4)"
57;21544;"South African Journal of Chemistry";journal;"03794350";0,217;Q3;20;28;49;724;23;49;0,43;25,86;South Africa;Africa;"Bureau for Scientific Publications";"1996-2020";"Chemistry (miscellaneous) (Q3)"
58;13565;"Revista de Biologia Marina y Oceanografia";journal;"07173326";0,215;Q3;25;29;40;822;13;40;0,29;28,34;Chile;Latin America;"Universidad de Valparaiso";"1996-2020";"Oceanography (Q3); Aquatic Science (Q4)"
59;18259;"Revista Medica de Chile";journal;"07176163, 00349887";0,215;Q3;38;230;616;5407;340;563;0,49;23,51;Chile;Latin America;"Sociedad Medica de Santiago";"1945-2020";"Medicine (miscellaneous) (Q3)"
60;21100264507;"Revista Peruana de Biologia";journal;"17279933, 15610837";0,215;Q2;20;176;112;341;20;103;0,19;1,94;Peru;Latin America;"Asociacion de Biologos de la Universidad Nacional Mayor de San Marcos";"1974, 1980, 1990, 1992, 1998-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
61;20500195022;"Tecnologia y Ciencias del Agua";journal;"01878336, 20072422";0,215;Q3;12;41;118;806;28;118;0,21;19,66;Mexico;Latin America;"Instituto Mexicano de Tecnologia del Agua";"2010-2020";"Civil and Structural Engineering (Q3); Water Science and Technology (Q3)"
62;19332;"Salud Mental";journal;"01853325";0,212;Q3;24;55;159;1824;65;150;0,29;33,16;Mexico;Latin America;"Elsevier GmbH";"1995-2020";"Clinical Psychology (Q3); Psychiatry and Mental Health (Q3)"
63;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,211;Q2;32;26;46;448;11;41;0,24;17,23;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Automotive Engineering (Q2); Ocean Engineering (Q2); Aerospace Engineering (Q3); Civil and Structural Engineering (Q3); Materials Science (miscellaneous) (Q3); Mechanical Engineering (Q3); Mechanics of Materials (Q3)"
64;19300157105;"HTS Teologiese Studies / Theological Studies";journal;"20728050, 02599422";0,208;Q1;15;67;140;2745;12;138;0,09;40,97;South Africa;Africa;"AOSIS (Pty) Ltd";"1987, 2004-2006, 2008-2020";"Religious Studies (Q1)"
65;15096;"Jornal de Pediatria";journal;"16784782, 00217557";0,208;Q3;52;128;404;3876;242;297;0,58;30,28;Brazil;Latin America;"Elsevier Editora Ltda";"1945-1965, 1973-2020";"Pediatrics, Perinatology and Child Health (Q3)"
66;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,208;Q3;28;38;65;923;20;65;0,33;24,29;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Oceanography (Q3); Aquatic Science (Q4)"
67;14594;"Social Work/Maatskaplike Werk";journal;"00378054";0,205;Q3;15;28;115;918;27;110;0,22;32,79;South Africa;Africa;"University of Stellenbosch";"1972-1978, 1994-2020";"Social Work (Q3); Sociology and Political Science (Q3)"
68;17944;"Darwiniana";journal;"00116793";0,204;Q3;21;29;48;913;13;48;0,29;31,48;Argentina;Latin America;"Instituto de Botanica Darwinion";"1985-1986, 1989-1990, 1992-1993, 1995-2020";"Plant Science (Q3)"
69;23432;"Journal of the Chilean Chemical Society";journal;"07179324, 07179707";0,200;Q3;31;63;194;1344;98;194;0,43;21,33;Chile;Latin America;"Sociedad Chilena De Quimica";"2003-2020";"Chemistry (miscellaneous) (Q3)"
70;24740;"Latin American Applied Research";journal;"03270793";0,200;Q2;23;53;167;797;47;165;0,22;15,04;Argentina;Latin America;"PLAPIQUI Planta Piloto de Ingenieria Quimica, CONICET / Universidad Nacional del Sur";"1996-2020";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Mechanical Engineering (Q3)"
71;28002;"Revista de Nutricao";journal;"14155273";0,200;Q3;36;72;166;2387;95;164;0,40;33,15;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
72;4700152616;"Chungara";journal;"07161182";0,192;Q2;24;16;102;701;8;102;0,08;43,81;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Archeology (Q2); Anthropology (Q3)"
73;22301;"South African Journal of Surgery";journal;"00382361";0,192;Q3;22;27;82;672;29;62;0,36;24,89;South Africa;Africa;"South African Medical Association";"1965-2020";"Surgery (Q3)"
74;22599;"Revista Espanola de Salud Publica";journal;"21739110, 11355727, 16969820";0,190;Q3;35;55;176;1506;122;147;0,80;27,38;Spain;Western Europe;"Ministerio de Sanidad y Consumo";"1995-2020";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3)"
75;73135;"Ciencia del Suelo";journal;"03263169";0,188;Q4;18;10;54;246;13;54;0,17;24,60;Argentina;Latin America;"Asociacion Argentina de la Ciencia del Suelo";"1994-2020";"Soil Science (Q4)"
76;37267;"Cuban Journal of Agricultural Science";journal;"08640408";0,188;Q4;12;67;182;1612;29;181;0,14;24,06;Cuba;Latin America;"Instituto de Ciencia Animal";"1981, 1996-2016";"Animal Science and Zoology (Q4)"
77;23044;"Revista Cubana de Medicina Tropical";journal;"03750760, 15613054";0,187;Q4;18;44;125;824;36;125;0,22;18,73;Cuba;Latin America;"Editorial Ciencias Medicas";"1976-2020";"Infectious Diseases (Q4); Parasitology (Q4)"
78;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,186;Q2;49;147;404;4014;169;404;0,33;27,31;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q2)"
79;15162;"Eure";journal;"07176236, 02507161";0,185;Q3;27;20;58;580;18;58;0,18;29,00;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q3)"
80;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,184;Q3;40;77;235;1782;133;213;0,49;23,14;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q3)"
81;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,182;Q4;64;108;252;3042;93;252;0,30;28,17;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q4)"
82;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,182;Q3;26;49;126;1177;53;126;0,37;24,02;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Microbiology (Q4)"
83;20017;"Nefrologia";journal;"19892284, 02116995, 20132514";0,180;Q3;35;198;537;5735;250;423;0,48;28,96;Spain;Western Europe;"Grupo Aula Medica S.A.";"1981-2020";"Nephrology (Q3)"
84;29996;"Archivos Latinoamericanos de Nutricion";journal;"00040622";0,178;Q3;34;51;199;1738;72;194;0,30;34,08;Venezuela;Latin America;"Archivos Latinoamericanos Nutricion";"1971-2019";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
85;77291;"Biomedica";journal;"01204157";0,176;Q3;28;90;191;470;91;176;0,37;5,22;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
86;66304;"Revista de Geografia Norte Grande";journal;"03798682";0,176;Q3;18;11;34;372;4;34;0,12;33,82;Chile;Latin America;"Revista de Geografia Norte Grande";"1981, 1983, 2004-2020";"Earth-Surface Processes (Q3); Geography, Planning and Development (Q3)"
87;15234;"Investigacion Clinica";journal;"05355133";0,174;Q3;21;38;99;1274;51;95;0,40;33,53;Venezuela;Latin America;"";"1961, 1972-1986, 1988-2020";"Medicine (miscellaneous) (Q3)"
88;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,173;Q3;30;65;153;1742;80;140;0,49;26,80;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
89;22595;"Revista de Salud Publica";journal;"01240064";0,173;Q3;23;52;62;1249;34;62;0,56;24,02;Colombia;Latin America;"Universidad Nacional de Colombia";"2003-2020";"Public Health, Environmental and Occupational Health (Q3)"
90;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,169;Q3;53;255;577;7463;255;534;0,36;29,27;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
91;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";0,169;Q3;11;100;198;1566;22;161;0,12;15,66;Cuba;Latin America;"Centro Nacional De Informacion De Ciencias Medicas";"2013-2020";"Health Policy (Q3); Library and Information Sciences (Q3); Health Information Management (Q4)"
92;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,167;Q4;30;19;59;725;14;58;0,26;38,16;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
93;19274;"Revista de Psiquiatria Clinica";journal;"1806938X, 01016083";0,167;Q4;25;50;139;2362;31;118;0,25;47,24;Brazil;Latin America;"Lemos Editorial e Graficos Ltda";"2000-2020";"Psychiatry and Mental Health (Q4)"
94;29758;"Revista Mexicana de Fisica";journal;"0035001X";0,167;Q3;25;150;488;2933;134;486;0,24;19,55;Mexico;Latin America;"Sociedad Mexicana de Fisica";"1991-1993, 1995-2020";"Education (Q3); Physics and Astronomy (miscellaneous) (Q4)"
95;20856;"West Indian Medical Journal";journal;"00433144";0,166;Q3;31;105;295;2062;92;242;0,32;19,64;Jamaica;Latin America;"University of the West Indies";"1954-2019";"Medicine (miscellaneous) (Q3)"
96;20156;"Revista Alergia Mexico";journal;"00025151";0,165;Q4;15;36;124;608;22;112;0,16;16,89;Mexico;Latin America;"Nieto Editores";"1961, 1964-2020";"Immunology and Allergy (Q4)"
97;26700;"Revista Argentina de Endocrinologia y Metabolismo (discontinued)";journal;"18513034, 03264610";0,164;Q3;11;27;56;783;38;50;0,60;29,00;Argentina;Latin America;"Sociedad Argentina de Endocrinologia y Metabolismo";"1957-1960, 1964, 1999-2017";"Endocrinology, Diabetes and Metabolism (Q3); Endocrinology (Q4)"
98;26787;"Boletin de Investigaciones Marinas y Costeras";journal;"01229761";0,162;Q3;14;19;47;496;6;47;0,06;26,11;Colombia;Latin America;"Instituto de Investigaciones Marinas y Costeras "Jose Benito Vives De Andreis"";"1996-1998, 2001-2019";"Oceanography (Q3); Water Science and Technology (Q3); Animal Science and Zoology (Q4); Aquatic Science (Q4)"
99;21811;"Farmacia Hospitalaria";journal;"21718695, 11306343";0,162;Q3;23;80;223;1436;75;165;0,31;17,95;Spain;Western Europe;"Grupo Aula Medica S.A.";"1990-2020";"Medicine (miscellaneous) (Q3); Pharmacology (Q4)"
100;20500195068;"Journal of Microwaves, Optoelectronics and Electromagnetic Applications";journal;"21791074";0,162;Q3;17;11;69;159;15;67;0,23;14,45;Brazil;Latin America;"Brazilian Microwave and Optoelectronics Society";"2011-2020";"Electrical and Electronic Engineering (Q3)"
101;18367;"Medicina";journal;"16699106, 00257680";0,158;Q3;32;132;352;2924;89;230;0,22;22,15;Argentina;Latin America;"Instituto de Investigaciones Medicas";"1945-2020";"Medicine (miscellaneous) (Q3)"
102;34097;"Archivos de Cardiologia de Mexico";journal;"14059940";0,156;Q4;17;119;227;3477;71;208;0,26;29,22;Mexico;Latin America;"Instituto Nacional de Cardiologia Ignazio Chavez";"2001-2020";"Cardiology and Cardiovascular Medicine (Q4)"
103;22476;"Informacion Tecnologica";journal;"07180764, 07168756";0,156;Q2;14;95;270;1412;16;261;0,07;14,86;Chile;Latin America;"Centro de Informacion Tecnologica";"1996-2020";"Energy (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Geotechnical Engineering and Engineering Geology (Q3); Computer Science Applications (Q4); Food Science (Q4); Strategy and Management (Q4)"
104;26181;"Trimestre Economico";journal;"00413011";0,156;Q4;11;29;79;870;10;77;0,08;30,00;Mexico;Latin America;"Fondo de Cultura Economica";"1979, 1981, 1989, 1996-2020";"Economics and Econometrics (Q4)"
105;27644;"Curationis";journal;"03798577";0,155;Q3;21;45;111;165;33;105;0,28;3,67;South Africa;Africa;"Democratic Nursing Organisation of South Africa";"1978-2020";"Medicine (miscellaneous) (Q3)"
106;12732;"Ginecologia y Obstetricia de Mexico";journal;"03009041";0,154;Q3;16;115;298;1627;57;253;0,19;14,15;Mexico;Latin America;"Asociacion Mexicana de Ginecologia y Obstetricia";"1946-2020";"Medicine (miscellaneous) (Q3); Obstetrics and Gynecology (Q3)"
