Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
11;18625;"Koedoe";journal;"20710771, 00756458";0,571;Q2;29;10;27;462;29;25;1,07;46,20;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
12;19700202606;"Andean Geology";journal;"07187092, 07187106";0,564;Q2;36;21;50;1425;62;47;1,09;67,86;Chile;Latin America;"Servicio Nacional de Geologia y Mineria";"2009-2020";"Geology (Q2); Paleontology (Q2); Stratigraphy (Q2); Geochemistry and Petrology (Q3)"
13;4000151823;"Scientia Agricola";journal;"01039016";0,559;Q2;52;100;314;3129;344;310;0,99;31,29;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
14;5200153106;"Neotropical Ichthyology";journal;"16796225";0,531;Q2;40;75;216;2920;236;215;0,95;38,93;Brazil;Latin America;"Sociedade Brasileira de Ictiologia";"2006-2020";"Aquatic Science (Q2)"
15;4300151410;"Revista Arvore";journal;"01006762";0,526;Q2;30;120;344;3142;187;344;0,34;26,18;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
16;19500157320;"Acta Scientiarum - Agronomy";journal;"18078621, 16799275";0,516;Q2;28;100;200;2316;159;200;0,80;23,16;Brazil;Latin America;"Universidade Estadual de Maringa";"2008-2021";"Agronomy and Crop Science (Q2)"
17;4800156203;"Revista Brasileira de Engenharia Agricola e Ambiental";journal;"14154366, 18071929";0,509;Q2;35;179;304;4584;235;304;0,68;25,61;Brazil;Latin America;"Departamento de Engenharia Agricola - UFCG/Cnpq";"2006-2020";"Agronomy and Crop Science (Q2); Environmental Engineering (Q2)"
18;4700151729;"Ciencia e Saude Coletiva";journal;"14138123";0,500;Q2;46;396;699;10333;468;596;0,52;26,09;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Health Policy (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
19;19200157040;"Ciencia e Agrotecnologia";journal;"14137054, 19811829";0,495;Q2;30;208;678;4556;427;678;0,61;21,90;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Food Science (Q2); Soil Science (Q2); Veterinary (miscellaneous) (Q2)"
20;18349;"South African Medical Journal";journal;"02569574, 20785135";0,495;Q2;57;253;895;2361;551;484;0,54;9,33;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
21;101441;"Engenharia Agricola";journal;"01006916";0,490;Q2;27;116;237;2367;165;237;0,43;20,41;Brazil;Latin America;"Sociedade Brasileira de Engenharia Agricola";"1981, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
22;28675;"Brazilian Journal of Medical and Biological Research";journal;"0100879X, 1414431X";0,476;Q1;88;170;557;5470;897;552;1,34;32,18;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1973-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Biophysics (Q3); Immunology (Q3); Neuroscience (miscellaneous) (Q3); Physiology (Q3); Cell Biology (Q4)"
23;24371;"Brazilian Dental Journal";journal;"01036440";0,474;Q2;50;85;199;1715;201;198;0,88;20,18;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q2)"
24;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,465;Q2;57;129;361;4298;382;338;0,98;33,32;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
25;4000152106;"Journal of Applied Oral Science";journal;"16787757, 16787765";0,464;Q2;44;109;317;2878;295;295;1,06;26,40;Brazil;Latin America;"Faculdade de Odontologia de Bauru";"2006-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
26;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,454;Q2;23;57;152;1150;92;150;0,63;20,18;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q2); Biotechnology (Q3)"
27;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,454;Q2;45;85;223;2047;208;206;0,83;24,08;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
28;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,451;Q2;47;123;321;4338;230;319;0,55;35,27;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q2)"
29;5400152616;"Cerne";journal;"01047760";0,441;Q2;19;65;149;1334;64;149;0,32;20,52;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Forestry (Q2)"
30;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,437;Q2;22;89;319;1831;149;308;0,34;20,57;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q2); Plant Science (Q2); Soil Science (Q3)"
31;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,437;Q2;70;308;699;11478;979;676;1,38;37,27;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
32;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,432;Q2;28;166;517;3417;253;504;0,41;20,58;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q2); Food Science (Q2); Plant Science (Q2)"
33;38490;"Bragantia";journal;"00068705";0,430;Q2;32;141;329;3402;162;327;0,35;24,13;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
34;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,427;Q2;18;36;109;1090;59;104;0,58;30,28;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q2)"
35;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,426;Q2;49;68;219;1835;284;208;1,24;26,99;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
36;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,426;Q2;36;166;481;3047;491;457;0,94;18,36;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
37;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,423;Q2;39;255;842;1922;323;385;0,39;7,54;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q2)"
38;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,414;Q2;35;48;132;2312;159;126;1,37;48,17;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q2)"
39;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,405;Q2;39;112;249;3998;170;241;0,69;35,70;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q2)"
40;25953;"Dados";journal;"16784588, 00115258";0,402;Q2;26;28;85;1398;27;85;0,28;49,93;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q2)"
41;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,401;Q3;52;181;467;3734;399;450;0,75;20,63;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)"
42;4900153108;"Papeis Avulsos de Zoologia";journal;"00311049, 18070205";0,399;Q2;26;47;102;1610;91;102;0,95;34,26;Brazil;Latin America;"University of Sao Paolo";"2002-2020";"Animal Science and Zoology (Q2)"
43;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,398;Q2;53;159;442;5517;382;404;0,80;34,70;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
44;28002;"Revista de Nutricao";journal;"14155273";0,395;Q2;36;92;224;3227;172;220;0,58;35,08;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
45;4700152616;"Chungara";journal;"07161182";0,389;Q1;24;27;56;1169;31;52;0,44;43,30;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Archeology (Q1); Anthropology (Q2)"
46;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,388;Q2;20;87;164;2254;96;148;0,47;25,91;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q2); Public Health, Environmental and Occupational Health (Q2)"
47;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,387;Q2;52;63;206;1914;210;206;1,02;30,38;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
48;11500153508;"Portugaliae Electrochimica Acta";journal;"08721904";0,382;Q3;27;36;89;1011;83;88;0,93;28,08;Portugal;Western Europe;"Sociedade Portuguesa de Electroquimica";"2008-2020";"Electrochemistry (Q3)"
49;26806;"Ciencias Marinas";journal;"01853880";0,381;Q3;29;33;116;1083;83;115;0,66;32,82;Mexico;Latin America;"Universidad Autonoma de Baja California";"1992-2020";"Aquatic Science (Q3)"
50;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,373;Q2;27;61;207;2918;150;206;0,53;47,84;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q2)"
51;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,373;Q2;39;163;511;3641;493;453;0,96;22,34;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q2)"
52;19262;"Revista Brasileira de Psiquiatria";journal;"1809452X, 15164446";0,373;Q2;53;119;331;3330;412;197;1,10;27,98;Brazil;Latin America;"Associacao Brasileira de Psiquiatria";"1999-2020";"Psychiatry and Mental Health (Q2)"
53;19375;"Water S.A.";journal;"18167950, 03784738";0,370;Q2;59;79;281;2820;266;280;0,83;35,70;South Africa;Africa;"South African Water Research Commission";"1976-2020";"Management, Monitoring, Policy and Law (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3)"
54;4500151501;"Planta Daninha";journal;"01008358";0,366;Q2;31;126;328;3204;412;328;1,06;25,43;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Biochemistry (Q3); Physiology (Q4)"
55;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,364;Q2;53;416;978;13335;908;974;0,82;32,06;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q2)"
56;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,363;Q2;27;39;69;1435;62;68;0,90;36,79;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
57;5400152628;"Revista Brasileira de Farmacognosia";journal;"0102695X, 1981528X";0,361;Q1;46;153;370;4814;353;357;0,69;31,46;Brazil;Latin America;"Springer Nature Switzerland AG";"2007-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
58;19700201507;"Zoologia";journal;"19844689, 19844670";0,360;Q2;32;124;353;4083;266;353;0,60;32,93;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q2)"
59;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,359;Q3;31;94;266;2658;182;260;0,66;28,28;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q3)"
60;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,358;Q3;50;136;576;4135;651;517;1,08;30,40;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q3)"
61;21100268426;"Journal of Seed Science";journal;"23171537";0,358;Q2;27;81;268;2134;147;266;0,49;26,35;Brazil;Latin America;"Associacao Brasileira de Tecnologia de Sementes";"2013-2020";"Agronomy and Crop Science (Q2)"
62;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,350;Q2;21;60;138;1674;48;138;0,30;27,90;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
63;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,348;Q3;64;144;432;4553;384;432;0,72;31,62;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q3)"
64;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";0,348;Q3;33;146;484;3158;285;462;0,51;21,63;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology (Q3)"
65;5600152869;"Novos Estudos CEBRAP";journal;"01013300, 19805403";0,345;Q2;16;40;155;1113;31;137;0,21;27,83;Brazil;Latin America;"Centro Brasileiro de Analise e Planejamento";"2007-2020";"Social Sciences (miscellaneous) (Q2)"
66;4000151812;"Ciencia Rural";journal;"01038478";0,339;Q2;36;422;1216;8646;585;1216;0,43;20,49;Brazil;Latin America;"Universidade Federal de Santa Maria";"2006-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Veterinary (miscellaneous) (Q2)"
67;18807;"Onderstepoort Journal of Veterinary Research";journal;"22190635, 00302465";0,337;Q2;35;4;127;119;63;126;0,38;29,75;South Africa;Africa;"AOSIS (Pty) Ltd";"1965-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
68;60803;"Gaceta Sanitaria";journal;"02139111";0,336;Q3;42;126;392;3152;315;327;0,83;25,02;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q3)"
69;6300153121;"Journal of Theoretical and Applied Electronic Commerce Research";journal;"07181876";0,336;Q2;30;24;77;1018;133;69;1,89;42,42;Chile;Latin America;"Universidad de Talca";"2007-2020";"Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q3)"
70;13561;"Revista Chilena de Historia Natural";journal;"0716078X, 07176317";0,336;Q2;39;51;133;2643;126;129;0,75;51,82;Chile;Latin America;"Sociedad de Biologia de Chile";"2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
71;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,328;Q3;54;132;582;3022;405;481;0,75;22,89;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q3)"
72;13260;"Biological Research";journal;"07176287, 07169760";0,324;Q2;55;55;150;2205;161;145;0,79;40,09;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
73;5100155097;"ACTA Paulista de Enfermagem";journal;"19820194, 01032100";0,323;Q1;21;128;291;2615;150;276;0,35;20,43;Brazil;Latin America;"Escola Paulista de Enfermagem, Universidade Federal de Sao Paulo";"2006-2014, 2017-2020";"Medical and Surgical Nursing (Q1); Advanced and Specialized Nursing (Q2)"
74;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,323;Q2;33;224;734;4564;273;729;0,30;20,38;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q2)"
75;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,317;Q2;28;154;427;2749;247;410;0,41;17,85;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q2)"
76;19274;"Revista de Psiquiatria Clinica";journal;"1806938X, 01016083";0,317;Q3;25;53;174;1860;149;160;0,75;35,09;Brazil;Latin America;"Lemos Editorial e Graficos Ltda";"2000-2020";"Psychiatry and Mental Health (Q3)"
77;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,317;Q3;18;25;117;352;45;90;0,27;14,08;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q3)"
78;5000156908;"Revista Brasileira de Ciencia Avicola";journal;"1516635X";0,312;Q3;25;50;111;1634;62;111;0,50;32,68;Brazil;Latin America;"Fundacao APINCO de Ciencia e Tecnologia Avicolas";"2002, 2006-2020";"Animal Science and Zoology (Q3)"
79;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,311;Q1;49;180;545;5281;319;544;0,48;29,34;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q1)"
80;4000148010;"Clinics";journal;"19805322, 18075932";0,311;Q3;61;237;490;6825;691;365;1,42;28,80;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q3)"
81;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,310;Q2;21;80;255;1942;76;236;0,24;24,28;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q2); Education (Q3); Health (social science) (Q3)"
82;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,307;Q2;27;37;109;1439;50;105;0,51;38,89;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)"
83;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,306;Q3;35;172;356;5059;244;353;0,62;29,41;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q3)"
84;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,304;Q3;28;46;96;1813;47;96;0,51;39,41;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Aquatic Science (Q3); Oceanography (Q3)"
85;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,303;Q3;53;344;714;10238;727;672;0,89;29,76;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
86;4700152863;"Psicologia em Estudo";journal;"14137372";0,302;Q3;16;88;253;2156;66;247;0,18;24,50;Brazil;Latin America;"Universidade Estadual de Maringa";"2006-2020";"Psychology (miscellaneous) (Q3)"
87;5000155903;"Psicologia: Reflexao e Critica";journal;"01027972, 16787153";0,302;Q3;21;67;172;2383;57;171;0,27;35,57;Switzerland;Western Europe;"Springer International Publishing AG";"2006-2020";"Psychology (miscellaneous) (Q3)"
88;21479;"Quimica Nova";journal;"01004042, 16787064";0,302;Q2;73;401;1132;15275;1008;1103;0,80;38,09;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1992, 1997-2020";"Chemistry (miscellaneous) (Q2)"
89;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,301;Q3;29;117;568;2323;262;520;0,42;19,85;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
90;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,298;Q1;58;100;203;3544;231;195;1,06;35,44;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q1)"
91;4900152701;"Brazilian Journal of Cardiovascular Surgery";journal;"01027638, 16789741";0,298;Q3;26;121;357;1906;240;276;0,77;15,75;Brazil;Latin America;"Sociedade Brasileira de Cirurgia Cardiovascular";"2006-2020";"Cardiology and Cardiovascular Medicine (Q3); Medicine (miscellaneous) (Q3); Surgery (Q3)"
92;10800153306;"Revista de Administracao Publica";journal;"19823134, 00347612";0,298;Q3;17;64;126;1645;31;122;0,24;25,70;Brazil;Latin America;"Fundacao Getulio Vargas";"2007-2020";"Public Administration (Q3)"
93;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,298;Q2;25;26;53;903;51;53;0,94;34,73;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science (Q2); Horticulture (Q2)"
94;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,295;Q3;31;62;249;1528;131;249;0,47;24,65;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Veterinary (miscellaneous) (Q3); Parasitology (Q4)"
95;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,293;Q4;55;129;421;4012;329;417;0,83;31,10;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
96;100147322;"Materials Research";journal;"15161439";0,291;Q2;49;90;254;2266;203;243;0,60;25,18;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
97;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,290;Q3;34;157;236;6767;179;234;0,76;43,10;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q3)"
98;21100264507;"Revista Peruana de Biologia";journal;"17279933, 15610837";0,290;Q2;20;57;131;1447;61;121;0,46;25,39;Peru;Latin America;"Asociacion de Biologos de la Universidad Nacional Mayor de San Marcos";"1974, 1980, 1990, 1992, 1998-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
99;15162;"Eure";journal;"07176236, 02507161";0,286;Q2;27;27;63;877;29;63;0,32;32,48;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q2)"
100;24880;"South African Journal of Science";journal;"03708462, 00382353";0,286;Q2;61;81;312;2202;200;280;0,59;27,19;South Africa;Africa;"National Research Foundation";"1973-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
101;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,285;Q3;53;159;348;4777;326;306;0,92;30,04;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
102;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,283;Q3;48;205;744;4617;557;687;0,65;22,52;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
103;77291;"Biomedica";journal;"01204157";0,282;Q3;28;73;211;2107;132;192;0,36;28,86;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
104;7500153128;"Universitas Psychologica";journal;"16579267";0,279;Q3;24;64;180;2648;67;174;0,43;41,38;Colombia;Latin America;"Pontificia Universidad Javeriana";"2007-2020";"Psychology (miscellaneous) (Q3); Social Psychology (Q3)"
105;18748;"Acta Amazonica";journal;"00445967";0,278;Q2;30;95;306;2603;134;306;0,32;27,40;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
106;17323;"Bothalia";journal;"23119284, 00068241";0,278;Q3;20;44;90;815;39;88;0,31;18,52;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
