Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
11;18807;"Onderstepoort Journal of Veterinary Research";journal;"22190635, 00302465";0,298;Q2;35;45;123;1302;63;123;0,46;28,93;South Africa;Africa;"AOSIS (Pty) Ltd";"1965-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q3)"
12;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,283;Q2;49;73;207;1714;89;202;0,31;23,48;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
13;13260;"Biological Research";journal;"07176287, 07169760";0,274;Q2;55;33;89;1087;61;84;0,71;32,94;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
14;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,273;Q3;39;49;118;1750;39;118;0,27;35,71;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q3)"
15;23432;"Journal of the Chilean Chemical Society";journal;"07179324, 07179707";0,269;Q3;31;58;176;1140;73;176;0,42;19,66;Chile;Latin America;"Sociedad Chilena De Quimica";"2003-2020";"Chemistry (miscellaneous) (Q3)"
16;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,266;Q3;70;100;260;4062;164;260;0,66;40,62;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q3)"
17;24880;"South African Journal of Science";journal;"03708462, 00382353";0,257;Q2;61;139;432;3817;190;400;0,50;27,46;South Africa;Africa;"National Research Foundation";"1973-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2)"
18;18625;"Koedoe";journal;"20710771, 00756458";0,256;Q3;29;18;57;395;21;57;0,34;21,94;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
19;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,255;Q3;57;113;316;1913;132;304;0,43;16,93;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q3)"
20;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,252;Q3;52;99;263;343;98;256;0,29;3,46;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q4)"
21;61695;"Journal of the South African Veterinary Association";journal;"10199128, 22249435";0,246;Q2;31;54;137;1222;42;128;0,28;22,63;South Africa;Africa;"AOSIS (Pty) Ltd";"1945, 1948, 1961, 1971-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q3)"
22;13567;"Revista de Biologia Tropical";journal;"00347744";0,232;Q2;38;177;409;4486;81;409;0,13;25,34;Costa Rica;Latin America;"Universidad de Costa Rica";"1969-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
23;17944;"Darwiniana";journal;"00116793";0,231;Q3;21;22;58;545;11;58;0,14;24,77;Argentina;Latin America;"Instituto de Botanica Darwinion";"1985-1986, 1989-1990, 1992-1993, 1995-2020";"Plant Science (Q3)"
24;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,226;Q3;30;16;47;517;18;47;0,13;32,31;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
25;5000160205;"Revista Cubana de Medicina General Integral";journal;"08642125";0,226;Q2;13;93;249;1250;46;249;0,12;13,44;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2004-2020";"Medicine (miscellaneous) (Q2)"
26;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,224;Q3;35;26;68;767;10;68;0,07;29,50;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q3)"
27;22596;"Revista de Saude Publica";journal;"00348910, 15188787";0,224;Q2;77;90;292;665;59;276;0,15;7,39;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
28;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,220;Q2;53;81;97;1176;22;97;0,20;14,52;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
29;21479;"Quimica Nova";journal;"01004042, 16787064";0,218;Q3;73;135;389;5578;169;389;0,45;41,32;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1992, 1997-2020";"Chemistry (miscellaneous) (Q3)"
30;18349;"South African Medical Journal";journal;"02569574, 20785135";0,215;Q2;57;476;1175;2927;280;683;0,22;6,15;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
31;14594;"Social Work/Maatskaplike Werk";journal;"00378054";0,214;Q3;15;31;90;757;15;90;0,16;24,42;South Africa;Africa;"University of Stellenbosch";"1972-1978, 1994-2020";"Sociology and Political Science (Q3); Social Work (Q4)"
32;72196;"Pesquisa Agropecuaria Brasileira";journal;"0100204X, 16783921";0,213;Q3;56;195;835;4057;98;835;0,10;20,81;Brazil;Latin America;"Embrapa";"1978, 1983-1984, 1986-1987, 1996-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q4)"
33;54988;"South African Journal of Animal Sciences";journal;"03751589";0,211;Q4;33;27;93;832;23;93;0,17;30,81;South Africa;Africa;"Bureau for Scientific Publications";"1974, 1996-2020";"Animal Science and Zoology (Q4)"
34;20500195022;"Tecnologia y Ciencias del Agua";journal;"01878336, 20072422";0,211;Q2;12;48;57;858;8;57;0,07;17,88;Mexico;Latin America;"Instituto Mexicano de Tecnologia del Agua";"2010-2020";"Water Science and Technology (Q2); Civil and Structural Engineering (Q3)"
35;5600153364;"Sociologia, Problemas e Praticas";journal;"08736529";0,206;Q3;15;23;61;920;8;60;0,08;40,00;Portugal;Western Europe;"Instituto Superior de Ciencias do Trabalho e da Empresa";"1996-2020";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)"
36;22476;"Informacion Tecnologica";journal;"07180764, 07168756";0,205;Q2;14;164;211;2262;9;211;0,05;13,79;Chile;Latin America;"Centro de Informacion Tecnologica";"1996-2020";"Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Industrial and Manufacturing Engineering (Q2); Food Science (Q3); Strategy and Management (Q3); Computer Science Applications (Q4)"
37;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,201;Q4;53;105;596;2614;90;596;0,12;24,90;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q4)"
38;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,201;Q3;54;78;267;1973;92;212;0,28;25,29;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q3)"
39;22599;"Revista Espanola de Salud Publica";journal;"21739110, 11355727, 16969820";0,199;Q2;35;53;188;1237;69;165;0,35;23,34;Spain;Western Europe;"Ministerio de Sanidad y Consumo";"1995-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
40;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,198;Q2;52;42;194;805;46;194;0,19;19,17;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
41;73135;"Ciencia del Suelo";journal;"03263169";0,191;Q4;18;19;53;435;7;53;0,15;22,89;Argentina;Latin America;"Asociacion Argentina de la Ciencia del Suelo";"1994-2020";"Soil Science (Q4)"
42;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,189;Q4;33;121;328;1998;17;328;0,05;16,51;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q4)"
43;37267;"Cuban Journal of Agricultural Science";journal;"08640408";0,189;Q4;12;58;187;1086;32;187;0,12;18,72;Cuba;Latin America;"Instituto de Ciencia Animal";"1981, 1996-2016";"Animal Science and Zoology (Q4)"
44;21100228063;"Journal of the Southern African Institute of Mining and Metallurgy";journal;"22256253";0,189;Q2;37;50;116;443;13;116;0,13;8,86;South Africa;Africa;"South African Institute of Mining and Metallurgy";"1988, 2006-2020";"Geotechnical Engineering and Engineering Geology (Q2); Metals and Alloys (Q2); Materials Chemistry (Q3)"
45;4000151823;"Scientia Agricola";journal;"01039016";0,189;Q4;52;121;158;2778;14;144;0,09;22,96;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4)"
46;18259;"Revista Medica de Chile";journal;"07176163, 00349887";0,183;Q2;38;212;598;4260;200;541;0,29;20,09;Chile;Latin America;"Sociedad Medica de Santiago";"1945-2020";"Medicine (miscellaneous) (Q2)"
47;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,182;Q3;48;194;495;4269;166;489;0,32;22,01;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
48;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,179;Q4;64;70;206;1620;33;204;0,12;23,14;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q4)"
49;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,177;Q2;38;138;439;1656;127;254;0,27;12,00;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Medicine (miscellaneous) (Q2); Gastroenterology (Q3)"
50;60803;"Gaceta Sanitaria";journal;"02139111";0,176;Q3;42;83;181;40;73;140;0,39;0,48;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q3)"
51;18367;"Medicina";journal;"16699106, 00257680";0,176;Q2;32;162;512;3140;168;436;0,30;19,38;Argentina;Latin America;"Instituto de Investigaciones Medicas";"1945-2020";"Medicine (miscellaneous) (Q2)"
52;76017;"Nascer e Crescer";journal;"08720754";0,175;Q3;3;47;192;542;7;173;0,04;11,53;Brazil;Latin America;"Hospital de Criancas Maria Pia";"1996-2008";"Pediatrics, Perinatology and Child Health (Q3)"
53;21544;"South African Journal of Chemistry";journal;"03794350";0,175;Q3;20;10;83;760;25;83;0,25;76,00;South Africa;Africa;"Bureau for Scientific Publications";"1996-2020";"Chemistry (miscellaneous) (Q3)"
54;29758;"Revista Mexicana de Fisica";journal;"0035001X";0,174;Q3;25;122;497;2686;74;497;0,12;22,02;Mexico;Latin America;"Sociedad Mexicana de Fisica";"1991-1993, 1995-2020";"Education (Q3); Physics and Astronomy (miscellaneous) (Q4)"
55;17323;"Bothalia";journal;"23119284, 00068241";0,171;Q4;20;20;101;367;21;96;0,24;18,35;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Ecology, Evolution, Behavior and Systematics (Q4); Plant Science (Q4)"
56;20856;"West Indian Medical Journal";journal;"00433144";0,170;Q2;31;130;239;1409;61;220;0,25;10,84;Jamaica;Latin America;"University of the West Indies";"1954-2019";"Medicine (miscellaneous) (Q2)"
57;5000158304;"Revista Cubana de Obstetricia y Ginecologia";journal;"0138600X";0,167;Q3;9;37;75;532;5;75;0,04;14,38;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2019";"Obstetrics and Gynecology (Q3)"
58;26808;"Estudios Demograficos y Urbanos";journal;"01867210";0,166;Q3;5;0;11;0;0;11;0,00;0,00;Mexico;Latin America;"Colegio de Mexico, A.C., Departamento de Publicaciones";"1986-1999, 2014-2020";"Demography (Q3); Urban Studies (Q3)"
59;26787;"Boletin de Investigaciones Marinas y Costeras";journal;"01229761";0,165;Q3;14;10;10;215;2;9;0,00;21,50;Colombia;Latin America;"Instituto de Investigaciones Marinas y Costeras "Jose Benito Vives De Andreis"";"1996-1998, 2001-2019";"Oceanography (Q3); Water Science and Technology (Q3); Animal Science and Zoology (Q4); Aquatic Science (Q4)"
60;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,165;Q2;49;60;85;1251;15;85;0,11;20,85;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q2)"
61;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,164;Q2;58;45;185;1326;56;185;0,36;29,47;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q2)"
62;21811;"Farmacia Hospitalaria";journal;"21718695, 11306343";0,162;Q2;23;39;167;730;23;142;0,11;18,72;Spain;Western Europe;"Grupo Aula Medica S.A.";"1990-2020";"Medicine (miscellaneous) (Q2); Pharmacology (Q3)"
63;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,162;Q2;26;36;124;883;32;124;0,20;24,53;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q2); Microbiology (medical) (Q3); Microbiology (Q4)"
64;13562;"Revista Cubana de Investigaciones Biomedicas";journal;"15613011, 08640300";0,161;Q2;11;49;85;712;5;85;0,03;14,53;Cuba;Latin America;"Editorial Ciencias Medicas";"1988-1992, 1996-2020";"Medicine (miscellaneous) (Q2)"
65;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,160;Q3;27;21;60;753;4;60;0,07;35,86;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Psychology (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
66;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,158;Q2;53;39;152;976;36;142;0,27;25,03;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q4)"
67;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,155;Q3;45;55;51;66;18;47;0,35;1,20;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (medical) (Q3); Infectious Diseases (Q4)"
68;26181;"Trimestre Economico";journal;"00413011";0,154;Q4;11;17;62;470;9;62;0,14;27,65;Mexico;Latin America;"Fondo de Cultura Economica";"1979, 1981, 1989, 1996-2020";"Economics and Econometrics (Q4)"
69;16957;"Analise Social";journal;"00032573";0,152;Q3;15;33;99;1574;8;97;0,13;47,70;Portugal;Western Europe;"Instituto de Ciencias Sociais da Universidade de Lisboa";"1977-1978, 1981-1984, 1990, 1993-1994, 1996-2020";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
70;12732;"Ginecologia y Obstetricia de Mexico";journal;"03009041";0,152;Q3;16;80;289;334;52;283;0,13;4,18;Mexico;Latin America;"Asociacion Mexicana de Ginecologia y Obstetricia";"1946-2020";"Medicine (miscellaneous) (Q3); Obstetrics and Gynecology (Q3)"
71;19332;"Salud Mental";journal;"01853325";0,150;Q3;24;51;157;1623;30;157;0,14;31,82;Mexico;Latin America;"Elsevier GmbH";"1995-2020";"Psychiatry and Mental Health (Q3); Clinical Psychology (Q4)"
72;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,149;Q4;47;38;104;1141;11;98;0,08;30,03;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q4)"
73;24371;"Brazilian Dental Journal";journal;"01036440";0,149;Q3;50;43;55;0;11;55;0,13;0,00;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q3)"
74;15234;"Investigacion Clinica";journal;"05355133";0,147;Q3;21;27;80;862;22;69;0,26;31,93;Venezuela;Latin America;"";"1961, 1972-1986, 1988-2020";"Medicine (miscellaneous) (Q3)"
75;20135;"Cadernos de Saude Publica";journal;"0102311X, 16784464";0,142;Q3;77;165;354;908;56;318;0,11;5,50;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1998-2020";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q4)"
76;34848;"Boletin Medico del Hospital Infantil de Mexico";journal;"16651146, 05396115";0,141;Q3;12;0;5;0;1;5;0,00;0,00;Mexico;Latin America;"Hospital Infantil de Mexico Federico Gomez";"1946-1965, 1974-1998, 2012-2020";"Pediatrics, Perinatology and Child Health (Q3)"
77;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,141;Q4;55;38;363;1032;98;361;0,25;27,16;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
78;22219;"Revista Cubana de Cirugia (discontinued)";journal;"15612945, 00347493";0,141;Q3;5;53;91;792;10;91;0,03;14,94;Cuba;Latin America;"Editorial Ciencias Medicas";"1972-1977, 1996-2002, 2004-2017";"Surgery (Q3)"
79;25279;"Revista Internacional de Contaminacion Ambiental";journal;"01884999";0,141;Q3;19;21;44;506;8;44;0,10;24,10;Mexico;Latin America;"Centro de Ciencias de la Atmosfera, UNAM";"1996-2020";"Waste Management and Disposal (Q3); Pollution (Q4)"
80;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";0,140;Q3;11;46;63;361;5;63;0,08;7,85;Cuba;Latin America;"Centro Nacional De Informacion De Ciencias Medicas";"2013-2020";"Health Policy (Q3); Health Information Management (Q4); Library and Information Sciences (Q4)"
81;25953;"Dados";journal;"16784588, 00115258";0,139;Q3;26;21;68;807;5;68;0,00;38,43;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q3)"
82;28168;"Finisterra";journal;"04305027";0,139;Q3;10;14;52;339;3;52;0,07;24,21;Portugal;Western Europe;"Universidade de Lisboa";"1978-1990, 1992-2002, 2007, 2012-2019";"Earth and Planetary Sciences (miscellaneous) (Q3); Geography, Planning and Development (Q3)"
83;5000158301;"Revista Cubana de Medicina Militar";journal;"15613046, 01386557";0,139;Q3;8;54;77;949;9;77;0,11;17,57;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Medicine (miscellaneous) (Q3)"
84;21100264507;"Revista Peruana de Biologia";journal;"17279933, 15610837";0,139;Q3;20;12;79;217;5;75;0,08;18,08;Peru;Latin America;"Asociacion de Biologos de la Universidad Nacional Mayor de San Marcos";"1974, 1980, 1990, 1992, 1998-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
85;16755;"Acta Bioquimica Clinica Latinoamericana (discontinued)";journal;"03252957";0,136;Q4;11;40;85;1077;9;85;0,12;26,93;Argentina;Latin America;"Federacion de Bioquimica";"1975-1980, 1996-2017";"Clinical Biochemistry (Q4)"
86;21028;"Cirugia Plastica Ibero-Latinoamericana";journal;"03767892";0,136;Q3;10;27;118;317;6;110;0,01;11,74;Spain;Western Europe;"Sociedad Espanola de Cirugia Plastica Reparadora y Estetica (SECPRE)";"1975-2002, 2004-2020";"Surgery (Q3)"
87;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,136;Q3;40;51;153;247;47;130;0,27;4,84;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q3)"
88;15788;"Revista Cubana de Pediatria";journal;"00347531, 15613119";0,135;Q3;10;35;100;644;10;100;0,07;18,40;Cuba;Latin America;"Editorial Ciencias Medicas";"1946-1963, 1972-1977, 1988-1991, 1996-2002, 2005-2020";"Pediatrics, Perinatology and Child Health (Q3)"
89;29996;"Archivos Latinoamericanos de Nutricion";journal;"00040622";0,134;Q3;34;69;213;1980;38;213;0,15;28,70;Venezuela;Latin America;"Archivos Latinoamericanos Nutricion";"1971-2019";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q4)"
90;4000148010;"Clinics";journal;"19805322, 18075932";0,134;Q3;61;33;148;282;31;138;0,25;8,55;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q3)"
91;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,133;Q4;53;219;443;2101;80;429;0,15;9,59;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q4)"
92;22301;"South African Journal of Surgery";journal;"00382361";0,132;Q3;22;29;91;612;17;69;0,16;21,10;South Africa;Africa;"South African Medical Association";"1965-2020";"Surgery (Q3)"
93;15543;"Biotecnologia Aplicada";journal;"10272852, 08644551";0,130;Q4;15;30;193;601;24;192;0,15;20,03;Cuba;Latin America;"Elfos Scientiae";"1990-1992, 1998-2019";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4)"
94;4900153106;"Revista Cubana de Salud Publica";journal;"08643466";0,130;Q4;13;16;50;244;5;50;0,03;15,25;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Public Health, Environmental and Occupational Health (Q4)"
95;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,127;Q3;44;64;300;1421;18;258;0,03;22,20;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
96;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,125;Q3;30;50;134;1253;21;123;0,21;25,06;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
97;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,125;Q3;40;42;85;1242;11;82;0,10;29,57;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3)"
98;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,125;Q4;22;39;172;1447;16;171;0,10;37,10;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q4)"
99;15100;"Revista Brasileira de Oftalmologia";journal;"19828551, 00347280";0,125;Q3;11;17;50;268;6;49;0,09;15,76;Brazil;Latin America;"Sociedade Brasileira de Oftalmologia";"1947-1971, 1973-2020";"Ophthalmology (Q3); Surgery (Q3)"
100;4700152249;"Educacao e Pesquisa";journal;"15179702";0,123;Q4;15;18;41;834;2;41;0,05;46,33;Brazil;Latin America;"Faculdade de Educacao da Universidade de Sao Paulo";"1999-2002, 2006-2020";"Education (Q4)"
101;23044;"Revista Cubana de Medicina Tropical";journal;"03750760, 15613054";0,123;Q4;18;36;141;30;25;137;0,07;0,83;Cuba;Latin America;"Editorial Ciencias Medicas";"1976-2020";"Infectious Diseases (Q4); Parasitology (Q4)"
102;28619;"Revista de la Asociacion Espanola de Especialistas en Medicina del Trabajo";journal;"11326255";0,123;Q4;4;24;41;404;3;34;0,07;16,83;Spain;Western Europe;"Accion Medica S.A.";"1999-2002, 2005-2020";"Public Health, Environmental and Occupational Health (Q4)"
103;38490;"Bragantia";journal;"00068705";0,122;Q3;32;27;100;561;4;100;0,05;20,78;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
104;20156;"Revista Alergia Mexico";journal;"00025151";0,122;Q4;15;40;116;766;19;105;0,14;19,15;Mexico;Latin America;"Nieto Editores";"1961, 1964-2020";"Immunology and Allergy (Q4)"
105;34097;"Archivos de Cardiologia de Mexico";journal;"14059940";0,121;Q4;17;91;204;860;25;188;0,11;9,45;Mexico;Latin America;"Instituto Nacional de Cardiologia Ignazio Chavez";"2001-2020";"Cardiology and Cardiovascular Medicine (Q4)"
106;27739;"Atenea";journal;"07161840, 07180462";0,121;Q4;6;1;1;0;0;1;0,00;0,00;Chile;Latin America;"Universidad de Concepcion";"1979, 1984, 2000-2001, 2007-2020";"Arts and Humanities (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)"
