Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
19;4600151502;"Revista Brasileira de Epidemiologia";journal;"1415790X, 19805497";0,635;Q3;32;93;236;2979;277;228;0,95;32,03;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Epidemiology (Q3)"
20;4700151729;"Ciencia e Saude Coletiva";journal;"14138123";0,626;Q2;46;390;1280;11670;1059;1195;0,74;29,92;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Health Policy (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
21;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,617;Q1;25;33;86;1386;120;86;1,13;42,00;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Horticulture (Q1); Food Science (Q2)"
22;38551;"Annals of Hepatology";journal;"16652681";0,602;Q2;53;137;333;4029;653;295;2,04;29,41;Mexico;Latin America;"Mexican Association of Hepatology";"2002-2020";"Hepatology (Q2); Medicine (miscellaneous) (Q2)"
23;4500151501;"Planta Daninha";journal;"01008358";0,595;Q2;31;101;351;2800;273;351;0,54;27,72;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Biochemistry (Q3); Physiology (Q3)"
24;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,578;Q2;34;157;415;6818;441;414;0,89;43,43;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q2)"
25;4700152616;"Chungara";journal;"07161182";0,572;Q1;24;37;116;1757;89;109;0,73;47,49;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Anthropology (Q1); Archeology (Q1)"
26;18625;"Koedoe";journal;"20710771, 00756458";0,572;Q2;29;21;43;885;69;43;1,94;42,14;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
27;4900153108;"Papeis Avulsos de Zoologia";journal;"00311049, 18070205";0,541;Q2;26;33;119;1451;106;119;0,86;43,97;Brazil;Latin America;"University of Sao Paolo";"2002-2020";"Animal Science and Zoology (Q2)"
28;4300151410;"Revista Arvore";journal;"01006762";0,538;Q2;30;120;380;3731;232;380;0,52;31,09;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
29;19600162007;"Acta Scientiarum - Animal Sciences";journal;"18062636, 18078672";0,533;Q2;17;60;179;1582;96;179;0,41;26,37;Brazil;Latin America;"Universidade Estadual de Maringa";"2009-2020";"Animal Science and Zoology (Q2); Food Science (Q2)"
30;101441;"Engenharia Agricola";journal;"01006916";0,527;Q2;27;122;354;2934;281;354;0,55;24,05;Brazil;Latin America;"Sociedade Brasileira de Engenharia Agricola";"1981, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
31;5400152616;"Cerne";journal;"01047760";0,523;Q2;19;80;215;1886;102;215;0,43;23,58;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Forestry (Q2)"
32;24371;"Brazilian Dental Journal";journal;"01036440";0,520;Q2;50;114;292;2887;402;290;1,17;25,32;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q2)"
33;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,519;Q2;52;172;561;4004;632;523;1,06;23,28;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q2); Microbiology (medical) (Q2); Parasitology (Q3)"
34;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,515;Q2;54;169;379;4152;381;292;0,81;24,57;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q2)"
35;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,512;Q2;45;143;415;3392;521;307;1,10;23,72;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Infectious Diseases (Q2); Microbiology (medical) (Q3)"
36;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,506;Q2;21;100;220;3386;130;220;0,40;33,86;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
37;15096;"Jornal de Pediatria";journal;"16784782, 00217557";0,504;Q2;52;92;282;2780;348;239;1,04;30,22;Brazil;Latin America;"Elsevier Editora Ltda";"1945-1965, 1973-2020";"Pediatrics, Perinatology and Child Health (Q2)"
38;5100154603;"Opiniao Publica";journal;"01046276, 18070191";0,503;Q2;17;18;61;891;25;59;0,37;49,50;Brazil;Latin America;"Universidade Estadual de Campinas";"2006-2020";"Sociology and Political Science (Q2)"
39;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,502;Q2;18;39;109;718;79;82;0,89;18,41;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q2)"
40;19700201507;"Zoologia";journal;"19844689, 19844670";0,501;Q2;32;92;305;3034;295;303;0,84;32,98;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q2)"
41;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,498;Q2;28;146;606;3006;367;596;0,57;20,59;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q2); Food Science (Q2); Plant Science (Q2)"
42;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,497;Q2;39;148;761;2029;318;282;0,45;13,71;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q2)"
43;4000148010;"Clinics";journal;"19805322, 18075932";0,492;Q2;61;278;907;9328;1577;807;1,72;33,55;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q2)"
44;21100378340;"Psychosocial Intervention";journal;"11320559, 21734712";0,492;Q3;21;28;59;1671;74;57;1,25;59,68;Spain;Western Europe;"Colegio Oficial de Psicologos de Madrid";"2011-2020";"Applied Psychology (Q3); Developmental and Educational Psychology (Q3); Social Psychology (Q3)"
45;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,484;Q2;44;258;638;4020;713;604;1,03;15,58;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q2)"
46;19262;"Revista Brasileira de Psiquiatria";journal;"1809452X, 15164446";0,482;Q2;53;100;320;4420;351;197;1,17;44,20;Brazil;Latin America;"Associacao Brasileira de Psiquiatria";"1999-2020";"Psychiatry and Mental Health (Q2)"
47;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,476;Q2;22;109;322;2518;182;310;0,45;23,10;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q2); Plant Science (Q2); Soil Science (Q2)"
48;5000160302;"Revista de Derecho";journal;"07180950, 07169132";0,475;Q2;8;26;77;765;10;64;0,10;29,42;Chile;Latin America;"Universidad Austral de Chile";"2006-2020";"Law (Q2)"
49;25953;"Dados";journal;"16784588, 00115258";0,469;Q2;26;31;82;1385;35;82;0,35;44,68;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q2)"
50;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,468;Q2;49;91;222;2279;277;191;0,97;25,04;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
51;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,459;Q2;35;43;145;2174;147;142;1,05;50,56;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q2)"
52;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,454;Q2;27;51;164;1741;133;163;0,66;34,14;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q2)"
53;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,454;Q2;45;80;286;1788;293;266;0,95;22,35;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
54;21100200421;"Journal of Soil Science and Plant Nutrition";journal;"07189516";0,450;Q2;39;80;131;2743;200;131;0,71;34,29;Chile;Latin America;"Sociedad Chilena de la Ciencia del Suelo";"2010-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Soil Science (Q2)"
55;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,447;Q2;52;85;210;2861;285;209;1,22;33,66;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
56;27797;"Revista Mexicana de Astronomia y Astrofisica";journal;"01851101";0,447;Q3;34;32;91;1254;67;91;0,86;39,19;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Astronomy and Astrophysics (Q3); Space and Planetary Science (Q3)"
57;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,446;Q2;31;77;253;2242;243;228;0,88;29,12;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Veterinary (miscellaneous) (Q2); Parasitology (Q3)"
58;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,444;Q2;53;118;417;4183;411;403;0,82;35,45;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
59;28675;"Brazilian Journal of Medical and Biological Research";journal;"0100879X, 1414431X";0,443;Q1;88;151;527;4901;737;521;1,30;32,46;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1973-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Biophysics (Q3); Immunology (Q3); Neuroscience (miscellaneous) (Q3); Cell Biology (Q4); Physiology (Q4)"
60;18349;"South African Medical Journal";journal;"02569574, 20785135";0,438;Q2;57;348;874;4492;700;553;0,75;12,91;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
61;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,436;Q3;30;55;187;1626;245;173;1,17;29,56;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
62;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,436;Q2;31;68;270;1942;224;270;0,73;28,56;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q2)"
63;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,436;Q2;57;132;448;3892;481;410;0,88;29,48;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
64;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,435;Q2;28;219;651;3854;446;631;0,54;17,60;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q2)"
65;60803;"Gaceta Sanitaria";journal;"02139111";0,434;Q2;42;131;408;2485;427;338;1,08;18,97;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q2)"
66;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,421;Q2;47;88;329;3985;277;316;0,66;45,28;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q2)"
67;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";0,419;Q3;33;141;440;2909;357;406;0,63;20,63;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology (Q3)"
68;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,418;Q2;27;51;126;1873;133;122;0,91;36,73;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
69;4000151812;"Ciencia Rural";journal;"01038478";0,416;Q2;36;359;1113;7499;646;1043;0,51;20,89;Brazil;Latin America;"Universidade Federal de Santa Maria";"2006-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Veterinary (miscellaneous) (Q2)"
70;19700182009;"Pesquisa Agropecuaria Tropical";journal;"15176398, 19834063";0,413;Q2;17;59;155;1663;88;155;0,59;28,19;Brazil;Latin America;"Universidade Federal De Goias (UFG)";"2010-2020";"Agronomy and Crop Science (Q2)"
71;19700181006;"Revista Caatinga";journal;"0100316X, 19832125";0,409;Q2;18;49;276;1358;158;276;0,48;27,71;Brazil;Latin America;"Universidade Federal Rural do Semi-Arid";"2010-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
72;20017;"Nefrologia";journal;"19892284, 02116995, 20132514";0,403;Q3;35;178;553;3996;491;292;0,90;22,45;Spain;Western Europe;"Grupo Aula Medica S.A.";"1981-2020";"Nephrology (Q3)"
73;19375;"Water S.A.";journal;"18167950, 03784738";0,403;Q2;59;86;270;2966;272;257;0,86;34,49;South Africa;Africa;"South African Water Research Commission";"1976-2020";"Management, Monitoring, Policy and Law (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3)"
74;4500151523;"Educacao e Sociedade";journal;"01017330";0,401;Q2;23;66;185;1675;42;171;0,20;25,38;Brazil;Latin America;"Centro de Estudos Educacao e Sociedade - CEDES";"2006-2020";"Education (Q2)"
75;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,398;Q2;70;256;907;9180;1223;871;1,27;35,86;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
76;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,395;Q2;21;86;276;2059;96;238;0,23;23,94;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q2); Education (Q2); Health (social science) (Q2)"
77;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,395;Q2;32;78;87;1883;107;86;1,44;24,14;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Aerospace Engineering (Q2); Automotive Engineering (Q2); Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Ocean Engineering (Q2); Mechanics of Materials (Q3)"
78;5400152628;"Revista Brasileira de Farmacognosia";journal;"0102695X, 1981528X";0,393;Q1;46;125;504;4457;576;493;1,15;35,66;Brazil;Latin America;"Springer Nature Switzerland AG";"2007-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
79;13260;"Biological Research";journal;"07176287, 07169760";0,391;Q2;55;56;156;3003;195;150;1,13;53,63;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
80;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,390;Q2;23;45;174;965;108;147;0,67;21,44;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q2); Biotechnology (Q3)"
81;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,389;Q2;53;120;1146;3877;681;1145;0,44;32,31;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q2)"
82;19400157238;"Texto e Contexto Enfermagem";journal;"01040707, 1980265X";0,386;Q2;19;143;344;3280;192;332;0,48;22,94;Brazil;Latin America;"Universidade Federal de Santa Catarina";"2009-2015, 2017-2020";"Nursing (miscellaneous) (Q2)"
83;75153;"Physis";journal;"18094481, 01037331";0,384;Q2;16;68;229;1865;78;217;0,21;27,43;Brazil;Latin America;"Institute de Medicina Social da UERJ";"1969-1984, 2008-2020";"Health Policy (Q2); Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q3)"
84;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,382;Q3;39;116;411;2540;449;329;1,19;21,90;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q3)"
85;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,382;Q3;53;380;697;12546;1021;666;1,45;33,02;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
86;5700168481;"Revista Brasileira de Politica Internacional";journal;"19833121, 00347329";0,382;Q1;15;18;87;762;44;82;0,11;42,33;Brazil;Latin America;"Instituto Brasileiro de Relacoes Internacionais";"2008-2020";"History (Q1); Political Science and International Relations (Q2)"
87;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,378;Q4;55;83;382;3245;432;380;1,04;39,10;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
88;7000153201;"Estudios Atacamenos";journal;"07181043, 07160925";0,377;Q1;16;16;54;901;14;44;0,28;56,31;Chile;Latin America;"Universidad Catolica del Norte";"2007-2020";"Archeology (Q1); Archeology (arts and humanities) (Q1); Cultural Studies (Q1); History (Q1); Anthropology (Q2)"
89;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,374;Q3;48;243;689;4611;622;519;0,84;18,98;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
90;5700160328;"Saude e Sociedade";journal;"01041290";0,372;Q3;20;108;309;3084;114;295;0,26;28,56;Brazil;Latin America;"University of Sao Paolo";"2008-2020";"Health (social science) (Q3); Public Health, Environmental and Occupational Health (Q3)"
91;19900195028;"SA Journal of Industrial Psychology";journal;"20710763, 02585200";0,371;Q3;21;42;35;2802;54;34;1,54;66,71;South Africa;Africa;"AOSIS (Pty) Ltd";"2011-2020";"Applied Psychology (Q3); Social Psychology (Q3)"
92;5100155097;"ACTA Paulista de Enfermagem";journal;"19820194, 01032100";0,370;Q1;21;96;413;1733;227;391;0,42;18,05;Brazil;Latin America;"Escola Paulista de Enfermagem, Universidade Federal de Sao Paulo";"2006-2014, 2017-2020";"Medical and Surgical Nursing (Q1); Advanced and Specialized Nursing (Q2)"
93;5100154604;"Ius et Praxis";journal;"07180012, 07172877";0,370;Q2;7;30;104;1021;9;90;0,07;34,03;Chile;Latin America;"Universidad de Talca";"2001-2002, 2006-2020";"Law (Q2)"
94;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,367;Q2;35;248;616;7976;414;616;0,51;32,16;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q2)"
95;12400154709;"Terapia Psicologica";journal;"07166184, 07184808";0,365;Q3;20;35;75;1683;86;75;1,13;48,09;Chile;Latin America;"Sociedad Chilena de Psicologia Clinica";"2008-2020";"Clinical Psychology (Q3); Psychiatry and Mental Health (Q3)"
96;12700154743;"Psykhe";journal;"07182228, 07170297";0,364;Q3;17;23;53;1229;34;51;0,67;53,43;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2007-2019";"Psychology (miscellaneous) (Q3)"
97;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,358;Q3;53;269;825;9315;823;697;0,97;34,63;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
98;19200156918;"Anales de Psicologia";journal;"16952294, 02129728";0,357;Q3;31;115;254;6267;232;254;0,79;54,50;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2008-2020";"Psychology (miscellaneous) (Q3)"
99;26806;"Ciencias Marinas";journal;"01853880";0,356;Q3;29;33;130;1309;96;127;0,72;39,67;Mexico;Latin America;"Universidad Autonoma de Baja California";"1992-2020";"Aquatic Science (Q3)"
100;18748;"Acta Amazonica";journal;"00445967";0,355;Q2;30;62;240;1810;155;240;0,58;29,19;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
101;11800154586;"Summa Phytopathologica";journal;"01005405, 19805454";0,354;Q3;14;60;191;894;59;173;0,21;14,90;Brazil;Latin America;"Universidade Estadual Paulista (UNESP)";"2008-2020";"Plant Science (Q3)"
102;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,352;Q1;58;144;323;5203;358;311;1,07;36,13;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q1)"
103;21100200424;"Rodriguesia";journal;"03706583, 21757860";0,352;Q2;32;64;212;2569;149;207;0,67;40,14;Brazil;Latin America;"Rio de Janeiro Botanical Garden";"1980-1981, 1984-1985, 1989, 1999-2020";"Horticulture (Q2); Plant Science (Q3)"
104;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,348;Q2;18;33;91;992;46;87;0,40;30,06;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q2)"
105;11800154572;"Brazilian Journal of Oceanography";journal;"16798759, 1982436X";0,347;Q3;25;30;177;1350;169;151;0,67;45,00;Brazil;Latin America;"University of Sao Paolo";"2008-2019";"Oceanography (Q3)"
106;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,344;Q2;20;33;172;678;74;157;0,40;20,55;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q3); Public Health, Environmental and Occupational Health (Q3)"
107;13561;"Revista Chilena de Historia Natural";journal;"0716078X, 07176317";0,343;Q2;39;48;146;1925;126;141;0,88;40,10;Chile;Latin America;"Sociedad de Biologia de Chile";"2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
