Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
57;14594;"Social Work/Maatskaplike Werk";journal;"00378054";0,231;Q3;15;38;106;1344;44;104;0,42;35,37;South Africa;Africa;"University of Stellenbosch";"1972-1978, 1994-2020";"Social Work (Q3); Sociology and Political Science (Q3)"
58;4300151410;"Revista Arvore";journal;"01006762";0,230;Q2;30;123;100;3056;26;100;0,26;24,85;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
59;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,229;Q3;53;112;264;4294;210;241;0,84;38,34;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
60;100147322;"Materials Research";journal;"15161439";0,227;Q2;49;84;162;1778;61;155;0,38;21,17;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Mechanical Engineering (Q2); Materials Science (miscellaneous) (Q3); Mechanics of Materials (Q3); Condensed Matter Physics (Q4)"
61;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,227;Q2;28;115;196;2005;66;189;0,31;17,43;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q2)"
62;13565;"Revista de Biologia Marina y Oceanografia";journal;"07173326";0,225;Q3;25;37;60;1259;22;60;0,39;34,03;Chile;Latin America;"Universidad de Valparaiso";"1996-2020";"Oceanography (Q3); Aquatic Science (Q4)"
63;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,223;Q4;53;270;830;7459;362;830;0,40;27,63;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q4)"
64;38490;"Bragantia";journal;"00068705";0,218;Q2;32;85;202;1969;47;200;0,20;23,16;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q3)"
65;4500151501;"Planta Daninha";journal;"01008358";0,218;Q3;31;100;99;2129;43;99;0,43;21,29;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q3); Plant Science (Q3); Biochemistry (Q4); Physiology (Q4)"
66;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,213;Q4;64;144;243;3843;154;243;0,42;26,69;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q4)"
67;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,210;Q3;26;52;133;858;58;129;0,44;16,50;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Microbiology (Q4)"
68;21028;"Cirugia Plastica Ibero-Latinoamericana";journal;"03767892";0,209;Q3;10;61;166;573;10;98;0,07;9,39;Spain;Western Europe;"Sociedad Espanola de Cirugia Plastica Reparadora y Estetica (SECPRE)";"1975-2002, 2004-2020";"Surgery (Q3)"
69;19700201507;"Zoologia";journal;"19844689, 19844670";0,209;Q4;32;150;153;4360;51;153;0,33;29,07;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q4)"
70;18748;"Acta Amazonica";journal;"00445967";0,206;Q3;30;85;70;2410;14;70;0,20;28,35;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
71;15162;"Eure";journal;"07176236, 02507161";0,206;Q3;27;22;59;926;17;59;0,18;42,09;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q3)"
72;21100268426;"Journal of Seed Science";journal;"23171537";0,206;Q3;27;82;80;1841;13;80;0,16;22,45;Brazil;Latin America;"Associacao Brasileira de Tecnologia de Sementes";"2013-2020";"Agronomy and Crop Science (Q3)"
73;19332;"Salud Mental";journal;"01853325";0,203;Q3;24;58;160;2135;56;157;0,35;36,81;Mexico;Latin America;"Elsevier GmbH";"1995-2020";"Clinical Psychology (Q3); Psychiatry and Mental Health (Q3)"
74;15234;"Investigacion Clinica";journal;"05355133";0,201;Q3;21;49;106;1702;50;99;0,43;34,73;Venezuela;Latin America;"";"1961, 1972-1986, 1988-2020";"Medicine (miscellaneous) (Q3)"
75;18259;"Revista Medica de Chile";journal;"07176163, 00349887";0,201;Q3;38;222;641;5304;286;588;0,44;23,89;Chile;Latin America;"Sociedad Medica de Santiago";"1945-2020";"Medicine (miscellaneous) (Q3)"
76;77291;"Biomedica";journal;"01204157";0,200;Q3;28;75;232;2670;109;212;0,47;35,60;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
77;600147001;"Gerokomos";journal;"1134928X";0,197;Q3;11;27;51;596;11;43;0,22;22,07;Spain;Western Europe;"Spanish Publishers Associates";"2005-2020";"Geriatrics and Gerontology (Q3)"
78;23432;"Journal of the Chilean Chemical Society";journal;"07179324, 07179707";0,197;Q3;31;68;187;1780;85;187;0,31;26,18;Chile;Latin America;"Sociedad Chilena De Quimica";"2003-2020";"Chemistry (miscellaneous) (Q3)"
79;28002;"Revista de Nutricao";journal;"14155273";0,196;Q3;36;61;191;2045;81;190;0,34;33,52;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
80;4000152107;"Journal of Venomous Animals and Toxins Including Tropical Diseases";journal;"16789199";0,195;Q4;30;51;60;1440;16;56;0,27;28,24;United Kingdom;Western Europe;"Centro de Estudos de Venenos e Animais Peconhentos";"2006-2020";"Animal Science and Zoology (Q4); Infectious Diseases (Q4); Parasitology (Q4); Toxicology (Q4)"
81;23044;"Revista Cubana de Medicina Tropical";journal;"03750760, 15613054";0,195;Q3;18;51;126;803;18;124;0,13;15,75;Cuba;Latin America;"Editorial Ciencias Medicas";"1976-2020";"Infectious Diseases (Q3); Parasitology (Q4)"
82;19400158712;"Chilean Journal of Agricultural Research";journal;"07185820, 07185839";0,193;Q3;31;51;44;1163;10;44;0,23;22,80;Chile;Latin America;"Instituto de Investigaciones Agropecuarias, INIA";"2008-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q4)"
83;25953;"Dados";journal;"16784588, 00115258";0,192;Q3;26;27;74;984;12;74;0,16;36,44;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q3)"
84;21100264507;"Revista Peruana de Biologia";journal;"17279933, 15610837";0,192;Q3;20;75;261;1675;21;251;0,05;22,33;Peru;Latin America;"Asociacion de Biologos de la Universidad Nacional Mayor de San Marcos";"1974, 1980, 1990, 1992, 1998-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
85;146161;"Acta Cirurgica Brasileira";journal;"01028650";0,191;Q3;30;117;310;2095;102;301;0,34;17,91;Brazil;Latin America;"Sociedade Brasileira para o Desenvolvimento de Pesquisa em Cirurgia";"2002-2020";"Surgery (Q3)"
86;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,190;Q3;53;253;669;6395;293;608;0,45;25,28;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
87;17323;"Bothalia";journal;"23119284, 00068241";0,190;Q4;20;32;99;662;15;99;0,14;20,69;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Ecology, Evolution, Behavior and Systematics (Q4); Plant Science (Q4)"
88;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,190;Q3;40;83;255;1715;153;232;0,46;20,66;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q3)"
89;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,189;Q3;29;194;528;3985;126;487;0,26;20,54;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
90;37267;"Cuban Journal of Agricultural Science";journal;"08640408";0,189;Q4;12;64;185;1446;22;184;0,13;22,59;Cuba;Latin America;"Instituto de Ciencia Animal";"1981, 1996-2016";"Animal Science and Zoology (Q4)"
91;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,189;Q3;27;37;92;1652;27;90;0,28;44,65;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Psychology (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
92;4700152616;"Chungara";journal;"07161182";0,188;Q2;24;15;118;849;16;117;0,00;56,60;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Archeology (Q2); Anthropology (Q3)"
93;15788;"Revista Cubana de Pediatria";journal;"00347531, 15613119";0,188;Q3;10;48;69;1371;5;69;0,07;28,56;Cuba;Latin America;"Editorial Ciencias Medicas";"1946-1963, 1972-1977, 1988-1991, 1996-2002, 2005-2020";"Pediatrics, Perinatology and Child Health (Q3)"
94;54988;"South African Journal of Animal Sciences";journal;"03751589";0,186;Q4;33;35;243;1034;58;243;0,18;29,54;South Africa;Africa;"Bureau for Scientific Publications";"1974, 1996-2020";"Animal Science and Zoology (Q4)"
95;24740;"Latin American Applied Research";journal;"03270793";0,185;Q2;23;47;142;791;48;139;0,32;16,83;Argentina;Latin America;"PLAPIQUI Planta Piloto de Ingenieria Quimica, CONICET / Universidad Nacional del Sur";"1996-2020";"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Mechanical Engineering (Q3)"
96;14784;"Historia, Ciencias, Saude - Manguinhos";journal;"16784758, 01045970";0,184;Q2;18;80;142;2348;17;136;0,07;29,35;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1994-2020";"History and Philosophy of Science (Q2); Medicine (miscellaneous) (Q3)"
97;16100154756;"Lexikos";journal;"16844904";0,184;Q2;15;33;74;413;19;65;0,20;12,52;South Africa;Africa;"";"2002-2019";"Language and Linguistics (Q2); Linguistics and Language (Q2)"
98;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,183;Q3;40;72;177;2184;68;168;0,41;30,33;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3)"
99;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,183;Q3;28;26;83;841;17;83;0,14;32,35;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Oceanography (Q3); Aquatic Science (Q4)"
100;29758;"Revista Mexicana de Fisica";journal;"0035001X";0,181;Q3;25;185;412;3268;100;410;0,22;17,66;Mexico;Latin America;"Sociedad Mexicana de Fisica";"1991-1993, 1995-2020";"Education (Q3); Physics and Astronomy (miscellaneous) (Q4)"
101;20856;"West Indian Medical Journal";journal;"00433144";0,181;Q3;31;119;302;2493;92;253;0,20;20,95;Jamaica;Latin America;"University of the West Indies";"1954-2019";"Medicine (miscellaneous) (Q3)"
102;17944;"Darwiniana";journal;"00116793";0,179;Q4;21;47;63;680;19;63;0,26;14,47;Argentina;Latin America;"Instituto de Botanica Darwinion";"1985-1986, 1989-1990, 1992-1993, 1995-2020";"Plant Science (Q4)"
103;4700152859;"Maderas: Ciencia y Tecnologia";journal;"07173644, 0718221X";0,177;Q2;26;27;20;509;5;20;0,25;18,85;Chile;Latin America;"Universidade Federal de Sao Carlos";"2001-2002, 2006-2020";"Industrial and Manufacturing Engineering (Q2); Chemical Engineering (miscellaneous) (Q3); Forestry (Q3); Materials Science (miscellaneous) (Q3)"
104;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,175;Q3;20;62;73;1501;17;69;0,23;24,21;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q3); Pediatrics, Perinatology and Child Health (Q3); Public Health, Environmental and Occupational Health (Q3)"
105;13562;"Revista Cubana de Investigaciones Biomedicas";journal;"15613011, 08640300";0,175;Q3;11;39;96;890;11;95;0,12;22,82;Cuba;Latin America;"Editorial Ciencias Medicas";"1988-1992, 1996-2020";"Medicine (miscellaneous) (Q3)"
