Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
28;4000152106;"Journal of Applied Oral Science";journal;"16787757, 16787765";0,538;Q2;44;109;364;3142;516;342;1,07;28,83;Brazil;Latin America;"Faculdade de Odontologia de Bauru";"2006-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
29;18349;"South African Medical Journal";journal;"02569574, 20785135";0,538;Q2;57;341;781;3878;611;459;0,69;11,37;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
30;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,537;Q3;34;107;443;4901;427;442;0,87;45,80;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q3)"
31;38551;"Annals of Hepatology";journal;"16652681";0,533;Q2;53;134;287;3700;535;255;1,64;27,61;Mexico;Latin America;"Mexican Association of Hepatology";"2002-2020";"Hepatology (Q2); Medicine (miscellaneous) (Q2)"
32;19700173306;"Revista Latinoamericana de Investigacion en Matematica Educativa";journal;"16652436";0,527;Q2;9;16;43;435;28;37;0,46;27,19;Mexico;Latin America;"Latinoamericano de Matematica Educativa";"2009-2020";"Education (Q2)"
33;24371;"Brazilian Dental Journal";journal;"01036440";0,520;Q2;50;119;247;2650;405;247;1,53;22,27;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q2)"
34;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,519;Q2;31;81;293;2075;256;287;0,69;25,62;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q2)"
35;19262;"Revista Brasileira de Psiquiatria";journal;"1809452X, 15164446";0,518;Q2;53;100;324;3206;446;198;1,25;32,06;Brazil;Latin America;"Associacao Brasileira de Psiquiatria";"1999-2020";"Psychiatry and Mental Health (Q2)"
36;18748;"Acta Amazonica";journal;"00445967";0,506;Q2;30;70;290;2230;192;290;0,64;31,86;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
37;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,503;Q2;39;123;479;2666;588;407;0,98;21,67;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q2)"
38;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,498;Q2;22;125;298;2937;182;288;0,56;23,50;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q2); Plant Science (Q2); Soil Science (Q2)"
39;12400154709;"Terapia Psicologica";journal;"07166184, 07184808";0,497;Q2;20;27;72;1328;63;72;0,94;49,19;Chile;Latin America;"Sociedad Chilena de Psicologia Clinica";"2008-2020";"Clinical Psychology (Q2); Psychiatry and Mental Health (Q2)"
40;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,493;Q2;21;97;300;2597;130;270;0,37;26,77;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q2); Education (Q2); Health (social science) (Q2)"
41;75153;"Physis";journal;"18094481, 01037331";0,488;Q2;16;78;213;2332;87;201;0,25;29,90;Brazil;Latin America;"Institute de Medicina Social da UERJ";"1969-1984, 2008-2020";"Health Policy (Q2); Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q2)"
42;38490;"Bragantia";journal;"00068705";0,484;Q2;32;76;384;1923;236;370;0,53;25,30;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
43;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,479;Q2;53;127;440;4508;457;425;0,88;35,50;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
44;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,477;Q2;18;39;92;1292;49;85;0,54;33,13;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q2)"
45;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,474;Q2;45;112;259;2736;335;241;1,14;24,43;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
46;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,473;Q2;35;52;148;3053;158;144;0,68;58,71;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q2)"
47;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,472;Q2;23;47;180;746;109;162;0,51;15,87;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q2); Biotechnology (Q2)"
48;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,465;Q2;39;158;803;2551;307;241;0,29;16,15;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q2)"
49;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,465;Q2;70;287;877;10081;1367;843;1,37;35,13;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
50;15096;"Jornal de Pediatria";journal;"16784782, 00217557";0,455;Q2;52;94;294;2305;386;240;1,18;24,52;Brazil;Latin America;"Elsevier Editora Ltda";"1945-1965, 1973-2020";"Pediatrics, Perinatology and Child Health (Q2)"
51;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,453;Q2;52;78;205;2505;247;204;1,09;32,12;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
52;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,453;Q2;31;123;204;3201;253;193;1,09;26,02;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Veterinary (miscellaneous) (Q2); Parasitology (Q3)"
53;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,453;Q2;52;178;536;4373;631;514;1,14;24,57;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q2); Microbiology (medical) (Q2); Parasitology (Q3)"
54;4700152859;"Maderas: Ciencia y Tecnologia";journal;"07173644, 0718221X";0,451;Q2;26;30;75;846;73;74;0,84;28,20;Chile;Latin America;"Universidade Federal de Sao Carlos";"2001-2002, 2006-2020";"Chemical Engineering (miscellaneous) (Q2); Forestry (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q2)"
55;21100227020;"Latin American Journal of Sedimentology and Basin Analysis";journal;"18514979, 16697316";0,450;Q2;16;8;27;410;21;23;0,87;51,25;Argentina;Latin America;"Asociacion Argentina de Sedimentologia";"2005-2020";"Geology (Q2); Paleontology (Q2); Stratigraphy (Q2)"
56;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,441;Q2;57;150;453;4633;517;417;0,86;30,89;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
57;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,438;Q2;45;143;377;2971;491;312;1,18;20,78;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Infectious Diseases (Q2); Microbiology (medical) (Q2)"
58;13561;"Revista Chilena de Historia Natural";journal;"0716078X, 07176317";0,437;Q2;39;49;141;2429;148;135;0,91;49,57;Chile;Latin America;"Sociedad de Biologia de Chile";"2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
59;4500151501;"Planta Daninha";journal;"01008358";0,435;Q2;31;100;378;2376;248;378;0,57;23,76;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Biochemistry (Q3); Physiology (Q4)"
60;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,432;Q2;20;40;182;1005;84;164;0,35;25,13;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q2); Public Health, Environmental and Occupational Health (Q2)"
61;5700168481;"Revista Brasileira de Politica Internacional";journal;"19833121, 00347329";0,431;Q1;15;31;66;1098;42;64;0,64;35,42;Brazil;Latin America;"Instituto Brasileiro de Relacoes Internacionais";"2008-2020";"History (Q1); Political Science and International Relations (Q2)"
62;19700201507;"Zoologia";journal;"19844689, 19844670";0,427;Q2;32;70;338;2342;271;337;0,80;33,46;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q2)"
63;7500153128;"Universitas Psychologica";journal;"16579267";0,419;Q2;24;105;194;3727;124;187;0,72;35,50;Colombia;Latin America;"Pontificia Universidad Javeriana";"2007-2020";"Psychology (miscellaneous) (Q2); Social Psychology (Q3)"
64;19375;"Water S.A.";journal;"18167950, 03784738";0,417;Q2;59;96;271;3490;306;260;0,99;36,35;South Africa;Africa;"South African Water Research Commission";"1976-2020";"Management, Monitoring, Policy and Law (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3)"
65;4000151812;"Ciencia Rural";journal;"01038478";0,410;Q2;36;331;1236;6870;725;1190;0,49;20,76;Brazil;Latin America;"Universidade Federal de Santa Maria";"2006-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Veterinary (miscellaneous) (Q2)"
66;4700152866;"Topoi";journal;"01677411, 15728749";0,409;Q1;23;25;59;534;48;53;0,38;21,36;Netherlands;Western Europe;"Springer Netherlands";"1982-1996, 2004, 2006-2020";"Philosophy (Q1)"
67;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,400;Q2;27;41;117;1512;106;116;0,71;36,88;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
68;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,399;Q1;58;108;293;3822;385;281;1,03;35,39;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q1)"
69;5700160328;"Saude e Sociedade";journal;"01041290";0,399;Q2;20;127;286;3167;112;271;0,34;24,94;Brazil;Latin America;"University of Sao Paolo";"2008-2020";"Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q3)"
70;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,396;Q3;44;183;571;3302;485;531;0,82;18,04;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
71;19600162007;"Acta Scientiarum - Animal Sciences";journal;"18062636, 18078672";0,395;Q2;17;60;179;1461;84;179;0,50;24,35;Brazil;Latin America;"Universidade Estadual de Maringa";"2009-2020";"Animal Science and Zoology (Q2); Food Science (Q2)"
72;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,393;Q3;64;200;488;6223;579;488;1,01;31,12;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q3)"
73;19200156918;"Anales de Psicologia";journal;"16952294, 02129728";0,390;Q3;31;109;186;5568;162;186;0,84;51,08;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2008-2020";"Psychology (miscellaneous) (Q3)"
74;8100153107;"Magallania";journal;"07180209, 07182244";0,389;Q2;17;33;103;1242;51;101;0,42;37,64;Chile;Latin America;"Universidad de Magallanes";"2007-2019";"Social Sciences (miscellaneous) (Q2)"
75;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,386;Q2;38;187;618;2324;416;324;0,63;12,43;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Gastroenterology (Q2); Medicine (miscellaneous) (Q2)"
76;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,379;Q2;28;168;607;3438;309;597;0,39;20,46;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q2); Food Science (Q2); Plant Science (Q3)"
77;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,378;Q3;47;102;355;4370;242;345;0,55;42,84;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q3)"
78;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,378;Q3;50;106;409;3234;465;367;1,04;30,51;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q3)"
79;60803;"Gaceta Sanitaria";journal;"02139111";0,374;Q3;42;150;404;3422;409;334;1,01;22,81;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q3)"
80;11800154586;"Summa Phytopathologica";journal;"01005405, 19805454";0,371;Q3;14;66;194;1056;75;177;0,33;16,00;Brazil;Latin America;"Universidade Estadual Paulista (UNESP)";"2008-2020";"Plant Science (Q3)"
81;5100155097;"ACTA Paulista de Enfermagem";journal;"19820194, 01032100";0,369;Q1;21;156;373;3402;244;351;0,48;21,81;Brazil;Latin America;"Escola Paulista de Enfermagem, Universidade Federal de Sao Paulo";"2006-2014, 2017-2020";"Medical and Surgical Nursing (Q1); Advanced and Specialized Nursing (Q2)"
82;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,368;Q3;39;27;302;1269;166;288;0,33;47,00;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q3)"
83;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,366;Q3;27;59;171;2088;105;170;0,56;35,39;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q3)"
84;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,366;Q2;53;300;520;9308;734;485;1,35;31,03;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q3)"
85;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,366;Q2;28;217;639;4611;352;619;0,50;21,25;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q2)"
86;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,360;Q2;35;248;532;7408;376;531;0,64;29,87;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q2)"
87;19400157238;"Texto e Contexto Enfermagem";journal;"01040707, 1980265X";0,360;Q2;19;133;298;2960;155;285;0,33;22,26;Brazil;Latin America;"Universidade Federal de Santa Catarina";"2009-2015, 2017-2020";"Nursing (miscellaneous) (Q2)"
88;5100154603;"Opiniao Publica";journal;"01046276, 18070191";0,358;Q2;17;24;55;1037;23;53;0,35;43,21;Brazil;Latin America;"Universidade Estadual de Campinas";"2006-2020";"Sociology and Political Science (Q2)"
89;21479;"Quimica Nova";journal;"01004042, 16787064";0,354;Q2;73;402;1116;14015;1172;1083;0,86;34,86;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1992, 1997-2020";"Chemistry (miscellaneous) (Q2)"
90;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,354;Q2;36;148;501;3268;398;480;0,70;22,08;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
91;4900152701;"Brazilian Journal of Cardiovascular Surgery";journal;"01027638, 16789741";0,353;Q3;26;111;372;2049;303;284;0,74;18,46;Brazil;Latin America;"Sociedade Brasileira de Cirurgia Cardiovascular";"2006-2020";"Cardiology and Cardiovascular Medicine (Q3); Medicine (miscellaneous) (Q3); Surgery (Q3)"
92;5400152628;"Revista Brasileira de Farmacognosia";journal;"0102695X, 1981528X";0,351;Q1;46;148;510;6155;494;498;0,91;41,59;Brazil;Latin America;"Springer Nature Switzerland AG";"2007-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
93;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,348;Q2;33;245;697;5544;329;692;0,38;22,63;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q2)"
94;17300154961;"MEDICC Review";journal;"15273172, 15557960";0,348;Q3;21;44;136;930;88;95;0,66;21,14;United States;Northern America;"MEDICC Medical Education Cooperation with Cuba";"2009-2020";"Medicine (miscellaneous) (Q3)"
95;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,346;Q3;29;99;415;2031;252;374;0,54;20,52;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
96;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,346;Q2;21;79;185;2411;71;185;0,38;30,52;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
97;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";0,345;Q3;33;150;453;3085;339;420;0,69;20,57;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology (Q3)"
98;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,343;Q1;49;120;544;4059;451;544;0,63;33,83;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q1)"
99;100147322;"Materials Research";journal;"15161439";0,339;Q2;49;157;262;3779;232;252;0,68;24,07;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
100;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,336;Q3;30;25;87;972;66;78;0,51;38,88;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
101;12100157102;"Mastozoologia Neotropical";journal;"16660536, 03279383";0,334;Q3;16;21;125;740;67;119;0,47;35,24;Argentina;Latin America;"SAREM Sociedad Argentina para el Estudio de los Mamiferos";"2007-2020";"Animal Science and Zoology (Q3)"
102;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,333;Q3;49;82;205;2035;264;182;1,07;24,82;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Infectious Diseases (Q3); Medicine (miscellaneous) (Q3)"
103;15600154707;"Boletin de la Sociedad Geologica Mexicana";journal;"14053322";0,331;Q2;17;30;109;1174;68;106;0,57;39,13;Mexico;Latin America;"Sociedad Geologica Mexicana";"2008-2020";"Earth and Planetary Sciences (miscellaneous) (Q2)"
104;5400152616;"Cerne";journal;"01047760";0,329;Q2;19;80;190;1862;69;190;0,31;23,28;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Forestry (Q2)"
105;89299;"Revista Brasileira de Estudos de Populacao";journal;"01023098";0,329;Q2;13;32;83;956;27;76;0,24;29,88;Brazil;Latin America;"Associacao Brasileira De Estudos Populacionais";"1984-1992, 1996, 2007-2020";"Demography (Q2)"
106;4700152863;"Psicologia em Estudo";journal;"14137372";0,328;Q3;16;74;247;1570;51;234;0,15;21,22;Brazil;Latin America;"Universidade Estadual de Maringa";"2006-2020";"Psychology (miscellaneous) (Q3)"
107;54988;"South African Journal of Animal Sciences";journal;"03751589";0,328;Q3;33;39;222;1459;120;222;0,50;37,41;South Africa;Africa;"Bureau for Scientific Publications";"1974, 1996-2020";"Animal Science and Zoology (Q3)"
