Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
14;22596;"Revista de Saude Publica";journal;"00348910, 15188787";0,661;Q2;77;128;476;3074;655;437;0,98;24,02;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
15;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,650;Q2;18;34;123;406;93;93;0,91;11,94;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q2)"
16;4800156203;"Revista Brasileira de Engenharia Agricola e Ambiental";journal;"14154366, 18071929";0,638;Q2;35;180;540;4680;484;540;0,79;26,00;Brazil;Latin America;"Departamento de Engenharia Agricola - UFCG/Cnpq";"2006-2020";"Agronomy and Crop Science (Q2); Environmental Engineering (Q2)"
17;38490;"Bragantia";journal;"00068705";0,615;Q1;32;57;253;1440;224;252;0,72;25,26;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2)"
18;5200153106;"Neotropical Ichthyology";journal;"16796225";0,600;Q2;40;79;263;3109;282;262;0,91;39,35;Brazil;Latin America;"Sociedade Brasileira de Ictiologia";"2006-2020";"Aquatic Science (Q2)"
19;19700169972;"Ensayos Sobre Politica Economica";journal;"01204483";0,599;Q1;7;20;61;561;15;60;0,10;28,05;Colombia;Latin America;"Elsevier Doyma";"2009-2020";"Political Science and International Relations (Q1); Economics and Econometrics (Q2)"
20;18807;"Onderstepoort Journal of Veterinary Research";journal;"22190635, 00302465";0,586;Q2;35;56;116;709;146;91;1,30;12,66;South Africa;Africa;"AOSIS (Pty) Ltd";"1965-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
21;4300151410;"Revista Arvore";journal;"01006762";0,583;Q2;30;120;380;3668;242;380;0,51;30,57;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
22;26806;"Ciencias Marinas";journal;"01853880";0,574;Q2;29;23;130;845;112;128;0,73;36,74;Mexico;Latin America;"Universidad Autonoma de Baja California";"1992-2020";"Aquatic Science (Q2)"
23;21100201725;"European Journal of Psychology Applied to Legal Context";journal;"19894007, 18891861";0,574;Q1;21;11;30;547;57;30;1,90;49,73;Spain;Western Europe;"Sociedad Espanola de Psicologia Juridica y Forense";"2009-2020";"Law (Q1); Applied Psychology (Q3)"
24;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,562;Q1;32;139;141;3923;233;139;1,41;28,22;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Automotive Engineering (Q1); Ocean Engineering (Q1); Aerospace Engineering (Q2); Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2)"
25;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,560;Q3;45;131;420;3103;508;297;1,14;23,69;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3)"
26;4000148010;"Clinics";journal;"19805322, 18075932";0,560;Q2;61;158;948;5176;1546;867;1,39;32,76;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q2)"
27;18625;"Koedoe";journal;"20710771, 00756458";0,555;Q2;29;20;54;920;74;53;0,55;46,00;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
28;13260;"Biological Research";journal;"07176287, 07169760";0,553;Q2;55;76;157;2881;256;150;1,77;37,91;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
29;24371;"Brazilian Dental Journal";journal;"01036440";0,538;Q2;50;100;321;2370;443;319;1,12;23,70;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q2)"
30;15096;"Jornal de Pediatria";journal;"16784782, 00217557";0,536;Q2;52;94;281;2714;412;249;1,36;28,87;Brazil;Latin America;"Elsevier Editora Ltda";"1945-1965, 1973-2020";"Pediatrics, Perinatology and Child Health (Q2)"
31;4600151502;"Revista Brasileira de Epidemiologia";journal;"1415790X, 19805497";0,532;Q3;32;118;258;3481;267;251;0,77;29,50;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Epidemiology (Q3)"
32;4000151823;"Scientia Agricola";journal;"01039016";0,532;Q2;52;72;211;2226;271;190;0,94;30,92;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
33;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,525;Q2;54;133;416;2953;350;322;0,77;22,20;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q2)"
34;21100199539;"Politica Criminal";journal;"07183399";0,523;Q1;7;24;42;1418;16;42;0,32;59,08;Chile;Latin America;"Centro de Estudios de Derecho Penal de la Universidad de Talca";"2009-2020";"Law (Q1); Sociology and Political Science (Q2)"
35;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,520;Q2;45;83;281;900;357;260;1,10;10,84;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
36;18349;"South African Medical Journal";journal;"02569574, 20785135";0,507;Q2;57;378;969;4566;811;601;0,85;12,08;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
37;4000152106;"Journal of Applied Oral Science";journal;"16787757, 16787765";0,506;Q2;44;83;322;2510;420;307;1,17;30,24;Brazil;Latin America;"Faculdade de Odontologia de Bauru";"2006-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
38;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,504;Q2;28;170;586;3733;375;575;0,49;21,96;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q2); Food Science (Q2); Plant Science (Q2)"
39;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,501;Q4;55;85;336;3598;456;334;1,38;42,33;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
40;28675;"Brazilian Journal of Medical and Biological Research";journal;"0100879X, 1414431X";0,497;Q1;88;144;508;4961;707;505;1,22;34,45;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1973-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Biophysics (Q3); Immunology (Q3); Neuroscience (miscellaneous) (Q3); Physiology (Q3); Cell Biology (Q4)"
41;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,493;Q2;22;86;342;2063;199;329;0,43;23,99;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q2); Plant Science (Q2); Soil Science (Q2)"
42;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,493;Q3;52;167;552;4037;667;506;1,03;24,17;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)"
43;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,493;Q2;57;132;451;3818;510;409;1,10;28,92;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
44;4900153108;"Papeis Avulsos de Zoologia";journal;"00311049, 18070205";0,491;Q2;26;32;105;1365;78;105;0,68;42,66;Brazil;Latin America;"University of Sao Paolo";"2002-2020";"Animal Science and Zoology (Q2)"
45;5400152616;"Cerne";journal;"01047760";0,485;Q2;19;80;230;1864;123;230;0,36;23,30;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Forestry (Q2)"
46;20017;"Nefrologia";journal;"19892284, 02116995, 20132514";0,484;Q3;35;161;563;3326;518;275;0,83;20,66;Spain;Western Europe;"Grupo Aula Medica S.A.";"1981-2020";"Nephrology (Q3)"
47;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,483;Q2;39;158;654;2469;351;309;0,69;15,63;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q2)"
48;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,477;Q2;27;67;138;2795;141;133;0,83;41,72;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
49;5000160302;"Revista de Derecho";journal;"07180950, 07169132";0,472;Q2;8;28;74;958;14;64;0,17;34,21;Chile;Latin America;"Universidad Austral de Chile";"2006-2020";"Law (Q2)"
50;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,471;Q2;21;100;260;3295;125;260;0,37;32,95;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
51;4500151501;"Planta Daninha";journal;"01008358";0,469;Q2;31;94;326;2480;193;326;0,51;26,38;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Biochemistry (Q3); Physiology (Q4)"
52;60803;"Gaceta Sanitaria";journal;"02139111";0,467;Q2;42;145;413;3087;458;331;1,07;21,29;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q2)"
53;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,465;Q2;49;102;245;2836;256;204;1,06;27,80;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
54;21100378340;"Psychosocial Intervention";journal;"11320559, 21734712";0,458;Q3;21;25;87;1531;103;83;1,11;61,24;Spain;Western Europe;"Colegio Oficial de Psicologos de Madrid";"2011-2020";"Applied Psychology (Q3); Developmental and Educational Psychology (Q3); Social Psychology (Q3)"
55;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,450;Q2;53;96;850;2998;651;849;0,55;31,23;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q2)"
56;4700152616;"Chungara";journal;"07161182";0,446;Q1;24;42;126;2232;96;119;0,63;53,14;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Anthropology (Q1); Archeology (Q1)"
57;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,439;Q2;31;91;268;2543;274;243;0,94;27,95;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Veterinary (miscellaneous) (Q2); Parasitology (Q3)"
58;101441;"Engenharia Agricola";journal;"01006916";0,438;Q2;27;121;360;2949;216;360;0,43;24,37;Brazil;Latin America;"Sociedade Brasileira de Engenharia Agricola";"1981, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
59;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,436;Q3;39;101;364;2547;353;274;0,87;25,22;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q3)"
60;11700154202;"Revista Chilena de Derecho";journal;"07183437, 07160747";0,436;Q2;9;44;113;2117;15;106;0,16;48,11;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2007-2019";"Law (Q2)"
61;19700181006;"Revista Caatinga";journal;"0100316X, 19832125";0,434;Q2;18;112;242;3041;141;240;0,38;27,15;Brazil;Latin America;"Universidade Federal Rural do Semi-Arid";"2010-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
62;19700182009;"Pesquisa Agropecuaria Tropical";journal;"15176398, 19834063";0,433;Q2;17;35;152;986;82;152;0,46;28,17;Brazil;Latin America;"Universidade Federal De Goias (UFG)";"2010-2020";"Agronomy and Crop Science (Q2)"
63;5700168481;"Revista Brasileira de Politica Internacional";journal;"19833121, 00347329";0,432;Q1;15;39;71;1540;29;67;0,43;39,49;Brazil;Latin America;"Instituto Brasileiro de Relacoes Internacionais";"2008-2020";"History (Q1); Political Science and International Relations (Q2)"
64;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,431;Q2;47;73;294;3277;248;286;0,71;44,89;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q2)"
65;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,431;Q2;53;391;918;13491;1295;891;1,26;34,50;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q3)"
66;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,428;Q1;58;179;367;7626;409;355;0,86;42,60;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q1)"
67;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";0,428;Q3;33;114;435;2276;354;401;0,73;19,96;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology (Q3)"
68;12079;"Atmosfera";journal;"01876236";0,426;Q3;29;32;91;1056;84;84;0,67;33,00;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
69;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,426;Q2;25;34;93;1452;99;93;0,74;42,71;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science (Q2); Horticulture (Q2)"
70;6300153121;"Journal of Theoretical and Applied Electronic Commerce Research";journal;"07181876";0,423;Q2;30;21;81;1214;116;70;1,30;57,81;Chile;Latin America;"Universidad de Talca";"2007-2020";"Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q2)"
71;21100200421;"Journal of Soil Science and Plant Nutrition";journal;"07189516";0,421;Q2;39;80;190;2564;228;190;1,15;32,05;Chile;Latin America;"Sociedad Chilena de la Ciencia del Suelo";"2010-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Soil Science (Q2)"
72;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,418;Q3;31;55;244;1783;196;244;0,64;32,42;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q3)"
73;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,417;Q2;53;167;376;6131;334;354;0,73;36,71;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
74;54988;"South African Journal of Animal Sciences";journal;"03751589";0,412;Q2;33;36;148;1143;94;147;0,61;31,75;South Africa;Africa;"Bureau for Scientific Publications";"1974, 1996-2020";"Animal Science and Zoology (Q2)"
75;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,411;Q3;34;26;415;1240;362;413;0,67;47,69;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q3)"
76;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,410;Q2;52;96;232;3371;329;231;1,29;35,11;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
77;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,409;Q3;48;233;727;4218;639;550;0,73;18,10;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
78;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,404;Q3;44;198;733;4986;782;703;0,93;25,18;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
79;8100153107;"Magallania";journal;"07180209, 07182244";0,403;Q2;17;25;102;886;44;102;0,19;35,44;Chile;Latin America;"Universidad de Magallanes";"2007-2019";"Social Sciences (miscellaneous) (Q2)"
80;19600162007;"Acta Scientiarum - Animal Sciences";journal;"18062636, 18078672";0,400;Q2;17;60;180;1458;97;180;0,45;24,30;Brazil;Latin America;"Universidade Estadual de Maringa";"2009-2020";"Animal Science and Zoology (Q2); Food Science (Q2)"
81;17300154961;"MEDICC Review";journal;"15273172, 15557960";0,400;Q3;21;46;152;1199;136;98;0,68;26,07;United States;Northern America;"MEDICC Medical Education Cooperation with Cuba";"2009-2020";"Medicine (miscellaneous) (Q3)"
82;21100200424;"Rodriguesia";journal;"03706583, 21757860";0,397;Q2;32;67;210;2657;158;208;0,68;39,66;Brazil;Latin America;"Rio de Janeiro Botanical Garden";"1980-1981, 1984-1985, 1989, 1999-2020";"Horticulture (Q2); Plant Science (Q2)"
83;4000151812;"Ciencia Rural";journal;"01038478";0,392;Q2;36;389;1050;7963;610;985;0,51;20,47;Brazil;Latin America;"Universidade Federal de Santa Maria";"2006-2020";"Agronomy and Crop Science (Q2); Veterinary (miscellaneous) (Q2); Animal Science and Zoology (Q3)"
84;19753;"Revista Brasileira de Reumatologia";journal;"04825004, 18094570";0,389;Q3;0;0;0;0;0;0;0,00;0,00;Brazil;Latin America;"Elsevier Editora Ltda";"1997-2000, 2003-2017";"Rheumatology (Q3)"
85;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,386;Q3;53;219;750;8047;709;598;0,86;36,74;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
86;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,385;Q3;26;88;155;2374;158;139;0,86;26,98;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (Q3); Microbiology (medical) (Q3)"
87;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,383;Q2;70;286;855;11369;1141;824;1,17;39,75;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
88;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,382;Q2;36;138;512;2914;425;488;0,72;21,12;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
89;19700201507;"Zoologia";journal;"19844689, 19844670";0,382;Q3;32;62;273;2230;227;272;0,67;35,97;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q3)"
90;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,380;Q3;50;140;330;4920;393;294;1,06;35,14;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q3)"
91;11800154572;"Brazilian Journal of Oceanography";journal;"16798759, 1982436X";0,379;Q3;25;30;137;1551;107;119;0,68;51,70;Brazil;Latin America;"University of Sao Paolo";"2008-2019";"Oceanography (Q3)"
92;4700152859;"Maderas: Ciencia y Tecnologia";journal;"07173644, 0718221X";0,379;Q2;26;44;91;1158;92;90;1,03;26,32;Chile;Latin America;"Universidade Federal de Sao Carlos";"2001-2002, 2006-2020";"Chemical Engineering (miscellaneous) (Q2); Forestry (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q2)"
93;21100212311;"Revista Brasileira de Saude e Producao Animal";journal;"15199940";0,376;Q3;12;99;167;2218;73;167;0,44;22,40;Brazil;Latin America;"Universidade Federal da Bahia";"2012-2020";"Animal Science and Zoology (Q3)"
94;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,375;Q3;38;143;555;2970;390;294;0,73;20,77;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Gastroenterology (Q3); Medicine (miscellaneous) (Q3)"
95;19400158712;"Chilean Journal of Agricultural Research";journal;"07185820, 07185839";0,367;Q2;31;71;234;2592;258;228;0,98;36,51;Chile;Latin America;"Instituto de Investigaciones Agropecuarias, INIA";"2008-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q3)"
96;5600153164;"Cadernos Pagu";journal;"01048333";0,366;Q2;12;61;87;1991;25;82;0,16;32,64;Brazil;Latin America;"Universidade Estadual de Campinas UNICAMP";"2008-2020";"Gender Studies (Q2)"
97;28002;"Revista de Nutricao";journal;"14155273";0,366;Q3;36;62;202;2097;160;199;0,65;33,82;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
98;19400157235;"Revista Colombiana de Ciencias Pecuarias";journal;"22562958, 01200690";0,362;Q2;14;34;145;1060;57;128;0,36;31,18;Colombia;Latin America;"Universidad de Antioquia";"2008-2020";"Veterinary (miscellaneous) (Q2); Animal Science and Zoology (Q3)"
99;5700160328;"Saude e Sociedade";journal;"01041290";0,360;Q3;20;120;325;3714;132;307;0,26;30,95;Brazil;Latin America;"University of Sao Paolo";"2008-2020";"Health (social science) (Q3); Public Health, Environmental and Occupational Health (Q3)"
100;27990;"Revista da Associacao Medica Brasileira";journal;"01044230";0,359;Q3;37;104;395;2781;361;344;0,89;26,74;Brazil;Latin America;"Associacao Medica Brasileira";"1976, 1992-2020";"Medicine (miscellaneous) (Q3)"
101;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,358;Q3;30;63;174;1733;210;161;1,23;27,51;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
102;19400157238;"Texto e Contexto Enfermagem";journal;"01040707, 1980265X";0,356;Q2;19;133;401;3196;233;389;0,48;24,03;Brazil;Latin America;"Universidade Federal de Santa Catarina";"2009-2015, 2017-2020";"Nursing (miscellaneous) (Q2)"
103;19375;"Water S.A.";journal;"18167950, 03784738";0,352;Q2;59;75;277;2776;250;262;0,71;37,01;South Africa;Africa;"South African Water Research Commission";"1976-2020";"Waste Management and Disposal (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3); Management, Monitoring, Policy and Law (Q3)"
104;21100211740;"Floresta e Ambiente";journal;"21798087, 14150980";0,350;Q2;12;62;118;1592;47;118;0,40;25,68;Brazil;Latin America;"Universidade Federal Rural do Rio de Janeiro, Instituto de Florestas";"2012-2021";"Forestry (Q2)"
105;19200156918;"Anales de Psicologia";journal;"16952294, 02129728";0,349;Q3;31;122;321;7297;268;321;0,76;59,81;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2008-2020";"Psychology (miscellaneous) (Q3)"
106;12700154743;"Psykhe";journal;"07182228, 07170297";0,349;Q3;17;21;59;906;41;57;0,74;43,14;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2007-2019";"Psychology (miscellaneous) (Q3)"
107;100147322;"Materials Research";journal;"15161439";0,346;Q2;49;249;440;6727;439;436;0,96;27,02;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
