Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
11;72196;"Pesquisa Agropecuaria Brasileira";journal;"0100204X, 16783921";0,639;Q2;56;227;678;5991;675;674;0,84;26,39;Brazil;Latin America;"Embrapa";"1978, 1983-1984, 1986-1987, 1996-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
12;38551;"Annals of Hepatology";journal;"16652681";0,628;Q2;53;101;252;2705;482;218;1,91;26,78;Mexico;Latin America;"Mexican Association of Hepatology";"2002-2020";"Hepatology (Q2); Medicine (miscellaneous) (Q2)"
13;4800156203;"Revista Brasileira de Engenharia Agricola e Ambiental";journal;"14154366, 18071929";0,619;Q2;35;180;391;4665;395;391;0,88;25,92;Brazil;Latin America;"Departamento de Engenharia Agricola - UFCG/Cnpq";"2006-2020";"Agronomy and Crop Science (Q2); Environmental Engineering (Q2)"
14;4300151410;"Revista Arvore";journal;"01006762";0,596;Q1;30;140;341;3809;227;341;0,49;27,21;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q1)"
15;4700151729;"Ciencia e Saude Coletiva";journal;"14138123";0,595;Q2;46;516;898;14704;574;815;0,52;28,50;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Health Policy (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
16;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,590;Q2;28;272;543;5668;425;530;0,67;20,84;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q2); Food Science (Q2); Plant Science (Q2)"
17;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,587;Q2;39;125;524;3034;654;462;1,31;24,27;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q2)"
18;4000151823;"Scientia Agricola";journal;"01039016";0,585;Q2;52;94;325;2731;372;312;1,01;29,05;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
19;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,565;Q2;53;131;456;4315;491;434;0,93;32,94;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
20;4000152106;"Journal of Applied Oral Science";journal;"16787757, 16787765";0,537;Q2;44;116;330;3004;366;307;0,85;25,90;Brazil;Latin America;"Faculdade de Odontologia de Bauru";"2006-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
21;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,534;Q2;57;169;393;4819;475;368;1,07;28,51;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
22;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,530;Q3;34;151;392;6830;398;390;0,89;45,23;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q3)"
23;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,530;Q2;49;72;209;1742;310;194;1,32;24,19;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Infectious Diseases (Q2); Medicine (miscellaneous) (Q2)"
24;21100268426;"Journal of Seed Science";journal;"23171537";0,525;Q2;27;82;267;2186;160;263;0,50;26,66;Brazil;Latin America;"Associacao Brasileira de Tecnologia de Sementes";"2013-2020";"Agronomy and Crop Science (Q2)"
25;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,524;Q2;35;45;140;2467;135;134;0,81;54,82;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q2)"
26;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,519;Q2;31;95;279;2405;193;273;0,64;25,32;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q2)"
27;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,506;Q2;54;147;464;3750;486;347;1,09;25,51;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q2)"
28;18625;"Koedoe";journal;"20710771, 00756458";0,503;Q2;29;21;37;1194;52;35;1,00;56,86;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
29;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,502;Q1;36;185;474;3968;421;452;0,72;21,45;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q1)"
30;101441;"Engenharia Agricola";journal;"01006916";0,501;Q2;27;120;263;2399;179;263;0,52;19,99;Brazil;Latin America;"Sociedade Brasileira de Engenharia Agricola";"1981, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
31;24371;"Brazilian Dental Journal";journal;"01036440";0,498;Q2;50;88;219;1895;274;219;1,17;21,53;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q2)"
32;19700202606;"Andean Geology";journal;"07187092, 07187106";0,496;Q2;36;19;56;1097;59;53;0,87;57,74;Chile;Latin America;"Servicio Nacional de Geologia y Mineria";"2009-2020";"Geology (Q2); Paleontology (Q2); Stratigraphy (Q2); Geochemistry and Petrology (Q3)"
33;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,495;Q2;23;70;154;1532;118;147;0,73;21,89;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q2); Biotechnology (Q2)"
34;16900154709;"Revista Ciencia Agronomica";journal;"00456888, 18066690";0,475;Q2;26;129;265;3331;235;265;0,91;25,82;Brazil;Latin America;"Universidade Federal do Ceara";"2008-2020";"Agronomy and Crop Science (Q2); Horticulture (Q2); Soil Science (Q3)"
35;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,474;Q2;39;66;297;3029;172;286;0,38;45,89;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q2)"
36;4900153108;"Papeis Avulsos de Zoologia";journal;"00311049, 18070205";0,470;Q2;26;33;122;1310;95;122;0,85;39,70;Brazil;Latin America;"University of Sao Paolo";"2002-2020";"Animal Science and Zoology (Q2)"
37;15096;"Jornal de Pediatria";journal;"16784782, 00217557";0,469;Q2;52;95;312;2707;436;249;1,16;28,49;Brazil;Latin America;"Elsevier Editora Ltda";"1945-1965, 1973-2020";"Pediatrics, Perinatology and Child Health (Q2)"
38;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,466;Q2;47;104;356;4199;296;349;0,65;40,38;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q2)"
39;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,466;Q2;53;391;1124;11069;974;1120;0,77;28,31;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q2)"
40;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,463;Q2;21;99;279;2639;108;260;0,36;26,66;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q2); Education (Q2); Health (social science) (Q2)"
41;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,462;Q2;31;68;261;1815;211;261;0,93;26,69;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Veterinary (miscellaneous) (Q2); Parasitology (Q3)"
42;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,458;Q2;45;89;240;2005;266;222;0,98;22,53;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
43;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,456;Q2;39;348;765;2016;330;349;0,40;5,79;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q2)"
44;27797;"Revista Mexicana de Astronomia y Astrofisica";journal;"01851101";0,451;Q3;34;32;88;1376;75;88;0,53;43,00;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Astronomy and Astrophysics (Q3); Space and Planetary Science (Q3)"
45;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,445;Q2;45;134;368;2686;445;344;0,99;20,04;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (medical) (Q2); Infectious Diseases (Q3)"
46;12079;"Atmosfera";journal;"01876236";0,440;Q3;29;34;73;1050;57;73;0,65;30,88;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
47;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,438;Q2;70;312;797;11051;1142;767;1,46;35,42;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q2)"
48;75153;"Physis";journal;"18094481, 01037331";0,429;Q2;16;83;170;2535;59;161;0,23;30,54;Brazil;Latin America;"Institute de Medicina Social da UERJ";"1969-1984, 2008-2020";"Health Policy (Q2); Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q2)"
49;18349;"South African Medical Journal";journal;"02569574, 20785135";0,424;Q2;57;280;786;2970;530;442;0,71;10,61;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
50;38490;"Bragantia";journal;"00068705";0,420;Q2;32;124;385;3227;203;371;0,40;26,02;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
51;18748;"Acta Amazonica";journal;"00445967";0,419;Q2;30;75;316;2122;180;316;0,46;28,29;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
52;60803;"Gaceta Sanitaria";journal;"02139111";0,417;Q2;42;132;416;3582;433;346;1,10;27,14;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q2)"
53;4000151812;"Ciencia Rural";journal;"01038478";0,411;Q2;36;360;1325;7434;768;1303;0,50;20,65;Brazil;Latin America;"Universidade Federal de Santa Maria";"2006-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Veterinary (miscellaneous) (Q2)"
54;13561;"Revista Chilena de Historia Natural";journal;"0716078X, 07176317";0,409;Q2;39;46;140;2778;132;135;0,85;60,39;Chile;Latin America;"Sociedad de Biologia de Chile";"2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
55;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,402;Q3;64;200;432;5949;510;432;1,10;29,75;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q3)"
56;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,398;Q3;52;202;497;4589;464;475;0,81;22,72;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)"
57;6300153121;"Journal of Theoretical and Applied Electronic Commerce Research";journal;"07181876";0,397;Q2;30;28;77;1288;137;69;1,13;46,00;Chile;Latin America;"Universidad de Talca";"2007-2020";"Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q2)"
58;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,396;Q2;33;240;701;4739;296;696;0,34;19,75;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q2)"
59;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,396;Q2;21;81;154;2355;71;154;0,28;29,07;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
60;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,395;Q2;52;69;211;1940;284;210;0,85;28,12;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
61;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,393;Q2;22;58;142;1444;78;133;0,41;24,90;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q2)"
62;28675;"Brazilian Journal of Medical and Biological Research";journal;"0100879X, 1414431X";0,391;Q1;88;173;526;6211;785;521;1,34;35,90;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1973-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Biophysics (Q3); Immunology (Q3); Neuroscience (miscellaneous) (Q3); Cell Biology (Q4); Physiology (Q4)"
63;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,389;Q2;28;280;466;4868;250;451;0,43;17,39;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q2)"
64;4700152866;"Topoi";journal;"01677411, 15728749";0,387;Q1;23;21;53;367;57;47;1,08;17,48;Netherlands;Western Europe;"Springer Netherlands";"1982-1996, 2004, 2006-2020";"Philosophy (Q1)"
65;4900152701;"Brazilian Journal of Cardiovascular Surgery";journal;"01027638, 16789741";0,386;Q2;26;131;368;2617;393;284;1,13;19,98;Brazil;Latin America;"Sociedade Brasileira de Cirurgia Cardiovascular";"2006-2020";"Medicine (miscellaneous) (Q2); Surgery (Q2); Cardiology and Cardiovascular Medicine (Q3)"
66;19700201507;"Zoologia";journal;"19844689, 19844670";0,383;Q2;32;111;327;3930;222;326;0,67;35,41;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q2)"
67;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,382;Q2;35;196;441;6186;302;440;0,59;31,56;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q2)"
68;20059;"Caldasia";journal;"03665232";0,378;Q2;14;38;86;1342;47;86;0,42;35,32;Colombia;Latin America;"Universidad Nacional de Colombia";"1981, 1983-1984, 1986, 1989, 1992-1993, 1995-1997, 2008-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
69;89299;"Revista Brasileira de Estudos de Populacao";journal;"01023098";0,378;Q2;13;27;81;849;30;75;0,38;31,44;Brazil;Latin America;"Associacao Brasileira De Estudos Populacionais";"1984-1992, 1996, 2007-2020";"Demography (Q2)"
70;19274;"Revista de Psiquiatria Clinica";journal;"1806938X, 01016083";0,378;Q2;25;53;155;1804;124;142;0,75;34,04;Brazil;Latin America;"Lemos Editorial e Graficos Ltda";"2000-2020";"Psychiatry and Mental Health (Q2)"
71;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,376;Q2;22;108;296;2524;120;284;0,35;23,37;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q2); Plant Science (Q3); Soil Science (Q3)"
72;4500151501;"Planta Daninha";journal;"01008358";0,375;Q2;31;125;354;3143;325;354;0,74;25,14;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q2); Biochemistry (Q3); Plant Science (Q3); Physiology (Q4)"
73;8100153107;"Magallania";journal;"07180209, 07182244";0,374;Q2;17;39;89;1642;65;87;0,69;42,10;Chile;Latin America;"Universidad de Magallanes";"2007-2019";"Social Sciences (miscellaneous) (Q2)"
74;19375;"Water S.A.";journal;"18167950, 03784738";0,371;Q2;59;95;259;3434;289;258;1,09;36,15;South Africa;Africa;"South African Water Research Commission";"1976-2020";"Waste Management and Disposal (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3); Management, Monitoring, Policy and Law (Q3)"
75;19700171103;"Revista del Museo Argentino de Ciencias Naturales, Nueva Serie";journal;"15145158";0,370;Q2;13;23;64;775;37;63;0,36;33,70;Argentina;Latin America;"Museo Argentino de Ciencias Naturales Bernardino Rivadavia";"2008-2020";"Animal Science and Zoology (Q2); Ecology, Evolution, Behavior and Systematics (Q3); Paleontology (Q3)"
76;12400154709;"Terapia Psicologica";journal;"07166184, 07184808";0,369;Q2;20;26;70;932;57;70;0,70;35,85;Chile;Latin America;"Sociedad Chilena de Psicologia Clinica";"2008-2020";"Clinical Psychology (Q2); Psychiatry and Mental Health (Q2)"
77;17323;"Bothalia";journal;"23119284, 00068241";0,364;Q3;20;45;102;1059;34;92;0,30;23,53;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Ecology, Evolution, Behavior and Systematics (Q3); Plant Science (Q3)"
78;27990;"Revista da Associacao Medica Brasileira";journal;"01044230";0,363;Q2;37;156;458;3845;324;407;0,78;24,65;Brazil;Latin America;"Associacao Medica Brasileira";"1976, 1992-2020";"Medicine (miscellaneous) (Q2)"
79;12100154401;"Soldagem e Inspecao";journal;"19806973, 01049224";0,362;Q2;11;44;115;778;32;106;0,27;17,68;Brazil;Latin America;"Universidade Federal de Uberlandia";"2008-2020";"Mechanical Engineering (Q2); Mechanics of Materials (Q2); Metals and Alloys (Q2)"
80;5100155097;"ACTA Paulista de Enfermagem";journal;"19820194, 01032100";0,361;Q1;21;129;343;2745;169;325;0,38;21,28;Brazil;Latin America;"Escola Paulista de Enfermagem, Universidade Federal de Sao Paulo";"2006-2014, 2017-2020";"Advanced and Specialized Nursing (Q1); Medical and Surgical Nursing (Q1)"
81;5000156908;"Revista Brasileira de Ciencia Avicola";journal;"1516635X";0,361;Q3;25;43;120;1179;84;120;0,54;27,42;Brazil;Latin America;"Fundacao APINCO de Ciencia e Tecnologia Avicolas";"2002, 2006-2020";"Animal Science and Zoology (Q3)"
82;5700160328;"Saude e Sociedade";journal;"01041290";0,357;Q2;20;90;272;2214;88;257;0,22;24,60;Brazil;Latin America;"University of Sao Paolo";"2008-2020";"Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q3)"
83;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,354;Q1;58;115;242;5096;349;230;1,40;44,31;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q1)"
84;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";0,353;Q3;33;144;480;2991;364;450;0,63;20,77;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology (Q3)"
85;4700152865;"Psicologia e Sociedade";journal;"18070310, 01027182";0,348;Q3;16;91;192;2310;45;182;0,14;25,38;Brazil;Latin America;"Associacao Brasileira de Psicologia Social";"2006-2020";"Social Psychology (Q3)"
86;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,348;Q2;27;46;108;1700;79;107;0,59;36,96;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
87;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,347;Q2;25;31;59;1141;67;59;0,93;36,81;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science (Q2); Horticulture (Q3)"
88;13260;"Biological Research";journal;"07176287, 07169760";0,339;Q2;55;51;153;2531;189;149;1,14;49,63;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
89;21100201725;"European Journal of Psychology Applied to Legal Context";journal;"19894007, 18891861";0,339;Q2;21;10;22;327;16;21;0,73;32,70;Spain;Western Europe;"Sociedad Espanola de Psicologia Juridica y Forense";"2009-2020";"Law (Q2); Applied Psychology (Q3)"
90;23132;"Revista Estudos Feministas";journal;"18069584, 0104026X";0,339;Q2;16;53;163;1399;29;147;0,16;26,40;Brazil;Latin America;"Universidade Federal do Rio de Janeiro - UFRJ";"1994-1995, 2006-2020";"Gender Studies (Q2)"
91;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,338;Q3;50;116;496;3535;491;447;1,06;30,47;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q3)"
92;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,338;Q1;49;151;582;4914;431;581;0,66;32,54;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q1)"
93;19700188347;"Journal of Aerospace Technology and Management";journal;"21759146, 19849648";0,338;Q2;19;31;65;506;29;65;0,45;16,32;Brazil;Latin America;"Instituto de Aeronautica e Espaco-IAE";"2009-2020";"Aerospace Engineering (Q2)"
94;19700174720;"Revista Colombiana de Entomologia";journal;"01200488";0,330;Q3;19;64;139;1788;63;124;0,31;27,94;Colombia;Latin America;"Sociedad Colombiana de Entomologia";"2004-2020";"Insect Science (Q3)"
95;5000154002;"Gayana";journal;"0717652X, 07176538";0,329;Q3;17;17;72;593;43;70;0,52;34,88;Chile;Latin America;"Universidad de Concepcion";"2006-2019";"Animal Science and Zoology (Q3); Aquatic Science (Q3)"
96;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,328;Q2;20;45;189;1099;74;171;0,35;24,42;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q3); Public Health, Environmental and Occupational Health (Q3)"
97;6600153105;"Revista Brasileira de Educacao";journal;"1809449X, 14132478";0,326;Q2;14;37;117;883;27;111;0,15;23,86;Brazil;Latin America;"Revista Brasileira de Educacao";"2007-2020";"Education (Q2)"
98;21100264507;"Revista Peruana de Biologia";journal;"17279933, 15610837";0,326;Q2;20;55;113;1278;53;108;0,28;23,24;Peru;Latin America;"Asociacion de Biologos de la Universidad Nacional Mayor de San Marcos";"1974, 1980, 1990, 1992, 1998-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
99;15162;"Eure";journal;"07176236, 02507161";0,325;Q2;27;20;68;825;40;68;0,31;41,25;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q2)"
100;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,320;Q3;27;44;198;1604;115;197;0,44;36,45;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q3)"
101;21479;"Quimica Nova";journal;"01004042, 16787064";0,320;Q3;73;310;1185;11472;1055;1154;0,86;37,01;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1992, 1997-2020";"Chemistry (miscellaneous) (Q3)"
102;24880;"South African Journal of Science";journal;"03708462, 00382353";0,318;Q2;61;54;285;1575;223;251;0,70;29,17;South Africa;Africa;"National Research Foundation";"1973-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
103;19400157238;"Texto e Contexto Enfermagem";journal;"01040707, 1980265X";0,316;Q2;19;125;173;2628;71;165;0,41;21,02;Brazil;Latin America;"Universidade Federal de Santa Catarina";"2009-2015, 2017-2020";"Nursing (miscellaneous) (Q2)"
104;11700154375;"Archivos de Zootecnia";journal;"18854494, 00040592";0,314;Q3;15;129;210;2665;72;206;0,35;20,66;Spain;Western Europe;"Universidad de Cordoba";"1981-1984, 2008-2020";"Animal Science and Zoology (Q3)"
105;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,314;Q3;48;225;671;4128;588;572;0,80;18,35;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
106;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,313;Q3;29;108;491;2079;250;448;0,48;19,25;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
