Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
29;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,566;Q3;18;1;82;15;61;64;0,30;15,00;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q3)"
30;4700151729;"Ciencia e Saude Coletiva";journal;"14138123";0,564;Q2;46;377;1147;12272;1063;1090;0,86;32,55;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Health Policy (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
31;4800156203;"Revista Brasileira de Engenharia Agricola e Ambiental";journal;"14154366, 18071929";0,559;Q2;35;180;525;4192;486;525;0,78;23,29;Brazil;Latin America;"Departamento de Engenharia Agricola - UFCG/Cnpq";"2006-2020";"Agronomy and Crop Science (Q2); Environmental Engineering (Q2)"
32;21100853560;"African Journal of Disability";journal;"22267220, 22239170";0,551;Q2;8;0;7;0;20;6;2,86;0,00;South Africa;Africa;"AOSIS (Pty) Ltd";"2018-2020";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)"
33;4000152106;"Journal of Applied Oral Science";journal;"16787757, 16787765";0,551;Q2;44;81;264;2291;448;247;1,53;28,28;Brazil;Latin America;"Faculdade de Odontologia de Bauru";"2006-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
34;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,544;Q3;52;153;500;3630;592;451;1,17;23,73;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q3)"
35;21100824974;"African Journal of Laboratory Medicine";journal;"22252002, 22252010";0,543;Q1;11;45;24;924;17;23;0,71;20,53;South Africa;Africa;"AOSIS (Pty) Ltd";"2014, 2016-2020";"Medical Laboratory Technology (Q1); Public Health, Environmental and Occupational Health (Q2); Clinical Biochemistry (Q3)"
36;12079;"Atmosfera";journal;"01876236";0,542;Q3;29;24;94;992;86;88;0,79;41,33;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
37;19700182115;"Education as Change";journal;"19479417, 16823206";0,529;Q2;14;38;100;1659;82;88;0,94;43,66;South Africa;Africa;"UNISA press";"2008-2020";"Education (Q2)"
38;4300151410;"Revista Arvore";journal;"01006762";0,528;Q2;30;120;360;3478;250;360;0,54;28,98;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
39;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,525;Q2;49;92;305;2702;352;267;1,21;29,37;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
40;18349;"South African Medical Journal";journal;"02569574, 20785135";0,522;Q2;57;434;1120;5883;807;672;0,59;13,56;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
41;6300153121;"Journal of Theoretical and Applied Electronic Commerce Research";journal;"07181876";0,506;Q1;30;18;63;743;136;55;2,28;41,28;Chile;Latin America;"Universidad de Talca";"2007-2020";"Business, Management and Accounting (miscellaneous) (Q1); Computer Science Applications (Q2)"
42;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,496;Q2;25;17;92;655;119;92;0,76;38,53;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science (Q2); Horticulture (Q2)"
43;4600151502;"Revista Brasileira de Epidemiologia";journal;"1415790X, 19805497";0,495;Q3;32;75;331;2183;331;312;0,92;29,11;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Epidemiology (Q3)"
44;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,494;Q3;64;147;555;6417;876;555;1,33;43,65;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q3)"
45;16900154709;"Revista Ciencia Agronomica";journal;"00456888, 18066690";0,494;Q2;26;95;331;2646;298;331;0,73;27,85;Brazil;Latin America;"Universidade Federal do Ceara";"2008-2020";"Agronomy and Crop Science (Q2); Horticulture (Q2); Soil Science (Q2)"
46;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,490;Q2;45;139;283;460;353;272;1,10;3,31;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
47;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,487;Q3;50;90;348;2847;490;305;1,44;31,63;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q3)"
48;21100246535;"Lankesteriana";journal;"14093871, 22152067";0,487;Q2;13;27;60;858;62;59;0,93;31,78;Costa Rica;Latin America;"Universidad de Costa Rica";"2004-2007, 2013-2020";"Plant Science (Q2)"
49;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,485;Q2;32;158;336;4673;415;331;1,24;29,58;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Aerospace Engineering (Q2); Automotive Engineering (Q2); Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Ocean Engineering (Q2)"
50;60803;"Gaceta Sanitaria";journal;"02139111";0,482;Q2;42;125;403;2751;416;307;1,02;22,01;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q2)"
51;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,479;Q2;27;42;180;1968;168;178;0,84;46,86;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
52;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,478;Q2;44;240;690;3952;872;658;1,14;16,47;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q2)"
53;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,470;Q2;21;102;343;2213;127;298;0,33;21,70;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q2); Education (Q2); Health (social science) (Q2)"
54;19700173306;"Revista Latinoamericana de Investigacion en Matematica Educativa";journal;"16652436";0,470;Q2;9;15;67;383;36;58;0,60;25,53;Mexico;Latin America;"Latinoamericano de Matematica Educativa";"2009-2020";"Education (Q2)"
55;21100197910;"Dental Press Journal of Orthodontics";journal;"21776709, 21769451";0,467;Q2;22;79;329;1694;248;294;0,71;21,44;Brazil;Latin America;"Dental Press Editora Ltda";"2010-2020";"Orthodontics (Q2); Oral Surgery (Q3)"
56;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,467;Q3;57;129;401;3553;377;366;0,66;27,54;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q3)"
57;12400154709;"Terapia Psicologica";journal;"07166184, 07184808";0,467;Q2;20;19;83;825;98;83;0,98;43,42;Chile;Latin America;"Sociedad Chilena de Psicologia Clinica";"2008-2020";"Clinical Psychology (Q2); Psychiatry and Mental Health (Q3)"
58;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,463;Q3;34;60;224;2983;207;222;0,75;49,72;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q3)"
59;72196;"Pesquisa Agropecuaria Brasileira";journal;"0100204X, 16783921";0,462;Q2;56;229;472;6846;434;469;0,72;29,90;Brazil;Latin America;"Embrapa";"1978, 1983-1984, 1986-1987, 1996-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
60;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,461;Q2;21;120;300;4222;141;300;0,43;35,18;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
61;25953;"Dados";journal;"16784588, 00115258";0,457;Q2;26;35;98;1666;41;95;0,36;47,60;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q2)"
62;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,453;Q2;22;88;285;2127;156;267;0,43;24,17;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q2); Plant Science (Q2); Soil Science (Q2)"
63;8000153130;"Ensaio";journal;"01044036";0,452;Q2;10;45;125;1311;40;115;0,24;29,13;Brazil;Latin America;"Fundacao Cesgranrio";"2007-2020";"Education (Q2)"
64;19700182009;"Pesquisa Agropecuaria Tropical";journal;"15176398, 19834063";0,451;Q2;17;60;154;1833;132;154;0,41;30,55;Brazil;Latin America;"Universidade Federal De Goias (UFG)";"2010-2020";"Agronomy and Crop Science (Q2)"
65;19200156918;"Anales de Psicologia";journal;"16952294, 02129728";0,448;Q2;31;102;348;5166;399;347;1,06;50,65;Spain;Western Europe;"Universidad de Murcia Servicio de Publicaciones";"2008-2020";"Psychology (miscellaneous) (Q2)"
66;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,445;Q3;53;200;669;5552;680;496;0,97;27,76;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
67;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,445;Q2;38;223;531;3636;409;265;0,68;16,30;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Medicine (miscellaneous) (Q2); Gastroenterology (Q3)"
68;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,439;Q2;23;54;139;1331;131;127;0,86;24,65;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q2); Biotechnology (Q3)"
69;4700152701;"Pharmacy Practice";journal;"1885642X, 18863655";0,438;Q1;24;43;102;1403;129;98;1,16;32,63;Spain;Western Europe;"Centro de Investigaciones y Publicaciones Farmaceuticas";"2006-2020";"Pharmacy (Q1); Pharmaceutical Science (Q2)"
70;4700152866;"Topoi";journal;"01677411, 15728749";0,438;Q1;23;52;133;1622;117;122;0,90;31,19;Netherlands;Western Europe;"Springer Netherlands";"1982-1996, 2004, 2006-2020";"Philosophy (Q1)"
71;38490;"Bragantia";journal;"00068705";0,436;Q2;32;60;170;1659;150;168;0,83;27,65;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
72;4500151523;"Educacao e Sociedade";journal;"01017330";0,432;Q2;23;71;187;2033;49;171;0,18;28,63;Brazil;Latin America;"Centro de Estudos Educacao e Sociedade - CEDES";"2006-2020";"Education (Q2)"
73;4000151823;"Scientia Agricola";journal;"01039016";0,431;Q2;52;73;200;2087;287;189;1,14;28,59;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
74;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,428;Q2;52;100;271;2965;427;267;1,34;29,65;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
75;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,428;Q2;28;97;437;2520;298;426;0,62;25,98;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q2); Food Science (Q2); Plant Science (Q2)"
76;21100266566;"Brazilian Journal of Geology";journal;"23174692, 23174889";0,427;Q2;19;49;146;2904;119;133;0,81;59,27;Brazil;Latin America;"Sociedade Brasileira de Geologia";"2013-2020";"Earth and Planetary Sciences (miscellaneous) (Q2)"
77;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";0,424;Q3;33;116;373;2627;304;327;0,68;22,65;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology (Q3)"
78;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,423;Q3;31;58;182;1913;155;181;0,79;32,98;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q3)"
79;19700201507;"Zoologia";journal;"19844689, 19844670";0,421;Q2;32;56;218;2014;187;217;0,83;35,96;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q2)"
80;21100215170;"Palabra Clave";journal;"01228285";0,417;Q2;10;41;128;1493;39;123;0,27;36,41;Colombia;Latin America;"Universidad de La Sabana";"2012-2020";"Communication (Q2)"
81;19700175084;"Revista Colombiana de Estadistica";journal;"01201751";0,417;Q3;16;18;76;427;50;73;0,59;23,72;Colombia;Latin America;"Universidad Nacional de Colombia";"2001-2020";"Statistics and Probability (Q3)"
82;24371;"Brazilian Dental Journal";journal;"01036440";0,415;Q3;50;129;334;3214;387;334;1,02;24,91;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q3)"
83;18625;"Koedoe";journal;"20710771, 00756458";0,415;Q3;29;17;62;815;74;59;0,95;47,94;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
84;5400152616;"Cerne";journal;"01047760";0,413;Q2;19;60;240;1940;120;240;0,44;32,33;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Forestry (Q2)"
85;5100154602;"Mana: Estudos de Antropologia Social";journal;"01049313";0,412;Q2;12;29;66;1373;30;65;0,44;47,34;Brazil;Latin America;"Universidade Federal do Rio de Janeiro - UFRJ";"2006-2020";"Anthropology (Q2); Arts and Humanities (miscellaneous) (Q2)"
86;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,410;Q3;48;191;705;4447;601;508;0,79;23,28;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Biological Psychiatry (Q3); Neurology (clinical) (Q3)"
87;4700152249;"Educacao e Pesquisa";journal;"15179702";0,409;Q2;15;67;221;2031;70;208;0,23;30,31;Brazil;Latin America;"Faculdade de Educacao da Universidade de Sao Paulo";"1999-2002, 2006-2020";"Education (Q2)"
88;21100378340;"Psychosocial Intervention";journal;"11320559, 21734712";0,408;Q3;21;24;75;1043;91;72;0,77;43,46;Spain;Western Europe;"Colegio Oficial de Psicologos de Madrid";"2011-2020";"Applied Psychology (Q3); Developmental and Educational Psychology (Q3); Social Psychology (Q3)"
89;5400152628;"Revista Brasileira de Farmacognosia";journal;"0102695X, 1981528X";0,408;Q2;46;110;316;4620;540;307;1,68;42,00;Brazil;Latin America;"Springer Nature Switzerland AG";"2007-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2)"
90;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,404;Q2;53;135;538;4986;386;485;0,59;36,93;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
91;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,401;Q3;29;100;338;1981;238;295;0,59;19,81;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
92;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,401;Q3;28;117;310;4899;285;308;0,65;41,87;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Aquatic Science (Q3); Oceanography (Q3)"
93;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,400;Q3;53;384;1604;9492;1565;1568;0,86;24,72;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q3)"
94;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,399;Q1;58;205;513;8741;589;501;1,01;42,64;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q1)"
95;19400158712;"Chilean Journal of Agricultural Research";journal;"07185820, 07185839";0,399;Q2;31;64;209;2238;220;205;0,88;34,97;Chile;Latin America;"Instituto de Investigaciones Agropecuarias, INIA";"2008-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
96;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,397;Q2;36;170;466;3558;468;445;0,83;20,93;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
97;10800153304;"Revista Brasileira de Educacao Especial";journal;"14136538";0,396;Q2;10;45;134;1231;41;122;0,29;27,36;Brazil;Latin America;"Associacao Brasileira de Pesquisadores em Educacao Especial";"2007-2020";"Education (Q2)"
98;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,396;Q2;18;45;100;1556;49;98;0,37;34,58;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q2)"
99;12100157102;"Mastozoologia Neotropical";journal;"16660536, 03279383";0,392;Q2;16;31;115;1471;85;70;0,55;47,45;Argentina;Latin America;"SAREM Sociedad Argentina para el Estudio de los Mamiferos";"2007-2020";"Animal Science and Zoology (Q2)"
100;82230;"Revista Ceres";journal;"0034737X, 21773491";0,392;Q2;16;114;331;3113;194;331;0,42;27,31;Brazil;Latin America;"Universidade Federal De Vicosa";"1978, 1980, 1982, 1984, 2012-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
101;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,389;Q3;39;208;513;3959;384;397;0,64;19,03;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q3); Urology (Q3)"
102;13561;"Revista Chilena de Historia Natural";journal;"0716078X, 07176317";0,389;Q2;39;13;92;607;91;92;1,02;46,69;Chile;Latin America;"Sociedad de Biologia de Chile";"2002-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
103;5700176609;"Revista Mexicana de Investigacion Educativa";journal;"14056666";0,389;Q2;11;52;157;1712;76;142;0,24;32,92;Mexico;Latin America;"Consejo Mexicano de Investigacion";"2012-2020";"Education (Q2)"
104;5700160328;"Saude e Sociedade";journal;"01041290";0,389;Q2;20;94;353;2753;167;333;0,37;29,29;Brazil;Latin America;"University of Sao Paolo";"2008-2020";"Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q3)"
105;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,386;Q3;35;28;100;1817;84;97;0,81;64,89;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q3)"
106;19700175179;"Estudios Constitucionales";journal;"07185200, 07180195";0,385;Q2;10;28;103;932;28;87;0,31;33,29;Chile;Latin America;"Universidad de Talca";"2009-2020";"Law (Q2); Sociology and Political Science (Q2)"
107;19700174681;"Revista Paulista de Pediatria";journal;"19840462, 01030582";0,385;Q3;21;85;240;2106;253;229;0,92;24,78;Brazil;Latin America;"Sao Paulo Pediatric Society";"2010-2021";"Pediatrics, Perinatology and Child Health (Q3)"
