Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
78;5600152869;"Novos Estudos CEBRAP";journal;"01013300, 19805403";0,460;Q2;16;33;68;1124;69;67;0,70;34,06;Brazil;Latin America;"Centro Brasileiro de Analise e Planejamento";"2007-2020";"Social Sciences (miscellaneous) (Q2)"
79;17323;"Bothalia";journal;"23119284, 00068241";0,457;Q2;20;10;95;301;186;94;0,79;30,10;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Plant Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
80;99288;"Colombia Medica";journal;"16579534, 01208322";0,455;Q3;18;37;114;743;134;98;1,12;20,08;Colombia;Latin America;"Facultad de Salud de la Universidad del Valle";"1946, 1990, 1996-2002, 2004-2020";"Medicine (miscellaneous) (Q3)"
81;5600153164;"Cadernos Pagu";journal;"01048333";0,454;Q2;12;55;144;1792;75;135;0,33;32,58;Brazil;Latin America;"Universidade Estadual de Campinas UNICAMP";"2008-2020";"Gender Studies (Q2)"
82;38490;"Bragantia";journal;"00068705";0,449;Q2;32;58;180;2004;258;175;1,28;34,55;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
83;5600153115;"Tempo Social";journal;"01032070";0,449;Q2;10;45;131;2080;87;129;0,55;46,22;Brazil;Latin America;"University of Sao Paolo";"2007-2020";"Social Sciences (miscellaneous) (Q2)"
84;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,445;Q3;57;156;194;4661;289;183;1,48;29,88;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q3)"
85;60803;"Gaceta Sanitaria";journal;"02139111";0,444;Q3;42;194;358;5079;490;304;1,31;26,18;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q3)"
86;15601;"Gayana - Botanica";journal;"00165301, 07176643";0,442;Q2;16;7;86;220;90;85;1,21;31,43;Chile;Latin America;"Universidad de Concepcion";"1981-1982, 1984, 2002-2019";"Ecology (Q2); Horticulture (Q2); Plant Science (Q2)"
87;21100200424;"Rodriguesia";journal;"03706583, 21757860";0,442;Q2;32;135;420;5602;411;419;1,21;41,50;Brazil;Latin America;"Rio de Janeiro Botanical Garden";"1980-1981, 1984-1985, 1989, 1999-2020";"Horticulture (Q2); Plant Science (Q2)"
88;19500157320;"Acta Scientiarum - Agronomy";journal;"18078621, 16799275";0,438;Q2;28;62;160;2044;218;160;1,23;32,97;Brazil;Latin America;"Universidade Estadual de Maringa";"2008-2021";"Agronomy and Crop Science (Q2)"
89;19900195028;"SA Journal of Industrial Psychology";journal;"20710763, 02585200";0,438;Q3;21;31;85;1978;144;81;1,44;63,81;South Africa;Africa;"AOSIS (Pty) Ltd";"2011-2020";"Applied Psychology (Q3); Social Psychology (Q3)"
90;19200157040;"Ciencia e Agrotecnologia";journal;"14137054, 19811829";0,437;Q2;30;58;177;2275;331;177;1,46;39,22;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2); Food Science (Q2); Soil Science (Q2); Veterinary (miscellaneous) (Q2)"
91;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,432;Q3;26;76;196;1943;322;191;1,75;25,57;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (Q3); Microbiology (medical) (Q3)"
92;5400152628;"Revista Brasileira de Farmacognosia";journal;"0102695X, 1981528X";0,432;Q2;46;77;321;2370;713;321;2,09;30,78;Brazil;Latin America;"Springer Nature Switzerland AG";"2007-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2)"
93;21100229105;"Revista Brasileira de Terapia Intensiva";journal;"19824335, 0103507X";0,431;Q2;19;90;235;1673;330;194;1,12;18,59;Brazil;Latin America;"Associacao de Medicina Intensiva Brasileira";"2012-2020";"Critical Care and Intensive Care Medicine (Q2); Medicine (miscellaneous) (Q3)"
94;21100268426;"Journal of Seed Science";journal;"23171537";0,428;Q2;27;43;139;1488;172;133;1,17;34,60;Brazil;Latin America;"Associacao Brasileira de Tecnologia de Sementes";"2013-2020";"Agronomy and Crop Science (Q2)"
95;72196;"Pesquisa Agropecuaria Brasileira";journal;"0100204X, 16783921";0,427;Q2;56;96;411;2781;534;403;1,00;28,97;Brazil;Latin America;"Embrapa";"1978, 1983-1984, 1986-1987, 1996-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
96;19866;"South African Journal of Psychiatry";journal;"16089685";0,425;Q3;13;35;78;1291;96;74;1,30;36,89;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Psychiatry and Mental Health (Q3)"
97;21100286802;"Jamba: Journal of Disaster Risk Studies";journal;"2072845X, 19961421";0,424;Q2;12;19;102;789;182;101;1,41;41,53;South Africa;Africa;"AOSIS (Pty) Ltd";"2013-2020";"Safety Research (Q2); Management, Monitoring, Policy and Law (Q3)"
98;16900154709;"Revista Ciencia Agronomica";journal;"00456888, 18066690";0,424;Q2;26;72;246;3054;318;246;0,77;42,42;Brazil;Latin America;"Universidade Federal do Ceara";"2008-2020";"Agronomy and Crop Science (Q2); Horticulture (Q2); Soil Science (Q3)"
99;5100154604;"Ius et Praxis";journal;"07180012, 07172877";0,423;Q1;7;45;146;2358;45;137;0,31;52,40;Chile;Latin America;"Universidad de Talca";"2001-2002, 2006-2020";"Law (Q1)"
100;18625;"Koedoe";journal;"20710771, 00756458";0,419;Q3;29;36;47;1447;62;47;1,23;40,19;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
101;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,419;Q2;25;23;75;1204;127;71;1,45;52,35;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science (Q2); Horticulture (Q2)"
102;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,418;Q2;53;72;323;2692;424;323;0,93;37,39;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q2)"
103;21100432496;"Revista de Derecho Privado";journal;"01234366, 23462442";0,417;Q2;4;46;76;2134;23;76;0,25;46,39;Colombia;Latin America;"Universidad Externado de Colombia";"2015-2020";"Law (Q2)"
