Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
34;29389;"Revista Latino-Americana de Enfermagem";journal;"01041169";0,356;Q2;36;158;462;2491;219;439;0,39;15,77;Brazil;Latin America;"University of Sao Paulo, Ribeirao Preto College of Nursing Organisation";"1993-2020";"Nursing (miscellaneous) (Q2)"
35;25953;"Dados";journal;"16784588, 00115258";0,355;Q2;26;30;77;1180;25;77;0,23;39,33;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q2)"
36;24371;"Brazilian Dental Journal";journal;"01036440";0,354;Q3;50;60;176;1134;145;175;0,64;18,90;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q3)"
37;12079;"Atmosfera";journal;"01876236";0,351;Q3;29;24;56;712;33;56;0,53;29,67;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
38;38490;"Bragantia";journal;"00068705";0,351;Q2;32;125;242;2948;83;241;0,31;23,58;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
39;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,348;Q2;45;70;182;1552;134;173;0,58;22,17;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Medicine (miscellaneous) (Q2); Dentistry (miscellaneous) (Q3)"
40;18625;"Koedoe";journal;"20710771, 00756458";0,344;Q3;29;20;39;724;27;39;0,65;36,20;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
41;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,340;Q2;35;105;172;2917;92;167;0,50;27,78;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q2)"
42;21100205962;"Tempo (Brazil)";journal;"14137704";0,340;Q1;6;9;14;674;1;14;0,07;74,89;Brazil;Latin America;"Universidade Federal Fluminense";"1999, 2001, 2007-2020";"History (Q1)"
43;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,336;Q3;31;81;162;2408;73;162;0,39;29,73;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q3)"
44;21100268426;"Journal of Seed Science";journal;"23171537";0,333;Q2;27;84;162;1967;67;162;0,41;23,42;Brazil;Latin America;"Associacao Brasileira de Tecnologia de Sementes";"2013-2020";"Agronomy and Crop Science (Q2)"
45;5100152922;"Revista de Ciencia Politica";journal;"07161417";0,333;Q2;18;34;64;1059;28;63;0,44;31,15;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2002, 2006-2020";"Political Science and International Relations (Q2)"
46;5400152628;"Revista Brasileira de Farmacognosia";journal;"0102695X, 1981528X";0,328;Q2;46;123;93;4642;242;89;2,60;37,74;Brazil;Latin America;"Springer Nature Switzerland AG";"2007-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2)"
47;24663;"Revista de la Asociacion Geologica Argentina";journal;"00044822";0,328;Q2;39;61;187;3308;83;184;0,43;54,23;Argentina;Latin America;"Asociacion Geologica Argentina";"1992-1994, 1996-2020";"Geology (Q2)"
48;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,327;Q2;52;75;184;1970;149;184;0,52;26,27;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
49;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,318;Q2;38;220;588;3968;332;308;0,56;18,04;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Gastroenterology (Q2); Medicine (miscellaneous) (Q2)"
50;100147322;"Materials Research";journal;"15161439";0,316;Q2;49;88;246;1779;122;236;0,43;20,22;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
51;21807;"Brazilian Journal of Infectious Diseases";journal;"14138670, 16784391";0,312;Q3;45;125;321;3104;248;315;0,56;24,83;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3)"
52;4700152859;"Maderas: Ciencia y Tecnologia";journal;"07173644, 0718221X";0,312;Q2;26;23;47;425;14;47;0,30;18,48;Chile;Latin America;"Universidade Federal de Sao Carlos";"2001-2002, 2006-2020";"Chemical Engineering (miscellaneous) (Q2); Forestry (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q2)"
53;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,308;Q2;53;113;314;3388;326;289;1,05;29,98;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q2)"
54;4700152616;"Chungara";journal;"07161182";0,305;Q2;24;24;31;946;12;29;0,39;39,42;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Anthropology (Q2); Archeology (Q2)"
55;28002;"Revista de Nutricao";journal;"14155273";0,302;Q2;36;82;204;2660;117;203;0,38;32,44;Brazil;Latin America;"";"2000-2020";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q3)"
56;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,298;Q2;53;147;366;4879;187;336;0,43;33,19;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
57;22599;"Revista Espanola de Salud Publica";journal;"21739110, 11355727, 16969820";0,298;Q2;35;56;172;1763;130;142;0,77;31,48;Spain;Western Europe;"Ministerio de Sanidad y Consumo";"1995-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
58;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,294;Q3;53;334;830;9627;447;830;0,42;28,82;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q3)"
59;61695;"Journal of the South African Veterinary Association";journal;"10199128, 22249435";0,292;Q2;31;42;135;940;81;130;0,45;22,38;South Africa;Africa;"AOSIS (Pty) Ltd";"1945, 1948, 1961, 1971-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q3)"
60;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,291;Q2;39;310;796;1961;229;385;0,25;6,33;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q2); Urology (Q2)"
61;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,284;Q3;33;244;604;4932;267;604;0,44;20,21;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q3)"
62;26806;"Ciencias Marinas";journal;"01853880";0,279;Q3;29;45;170;1475;100;167;0,58;32,78;Mexico;Latin America;"Universidad Autonoma de Baja California";"1992-2020";"Aquatic Science (Q3)"
63;5000155903;"Psicologia: Reflexao e Critica";journal;"01027972, 16787153";0,276;Q3;21;62;123;2113;26;120;0,21;34,08;Switzerland;Western Europe;"Springer International Publishing AG";"2006-2020";"Psychology (miscellaneous) (Q3)"
64;19700201507;"Zoologia";journal;"19844689, 19844670";0,276;Q3;32;100;303;3172;158;303;0,52;31,72;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q3)"
65;5000154002;"Gayana";journal;"0717652X, 07176538";0,273;Q3;17;28;79;893;55;78;0,70;31,89;Chile;Latin America;"Universidad de Concepcion";"2006-2019";"Animal Science and Zoology (Q3); Aquatic Science (Q3)"
66;21479;"Quimica Nova";journal;"01004042, 16787064";0,273;Q3;73;379;791;14089;710;768;0,84;37,17;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1992, 1997-2020";"Chemistry (miscellaneous) (Q3)"
67;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,271;Q4;55;154;398;5175;292;394;0,62;33,60;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
68;19978;"Ars Pharmaceutica (discontinued)";journal;"00042927";0,270;Q2;20;36;80;775;40;80;0,49;21,53;Spain;Western Europe;"Universidad de Granada";"1980-1981, 1983-1984, 1986-2001, 2003-2017";"History and Philosophy of Science (Q2); Pharmaceutical Science (Q2)"
69;13567;"Revista de Biologia Tropical";journal;"00347744";0,267;Q2;38;203;383;7340;177;381;0,32;36,16;Costa Rica;Latin America;"Universidad de Costa Rica";"1969-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
70;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,264;Q3;64;144;323;3842;212;323;0,63;26,68;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q3)"
71;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,262;Q3;30;64;183;1795;119;170;0,40;28,05;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
72;24880;"South African Journal of Science";journal;"03708462, 00382353";0,261;Q2;61;111;380;2859;222;348;0,59;25,76;South Africa;Africa;"National Research Foundation";"1973-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
73;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,259;Q3;26;51;146;1154;72;138;0,33;22,63;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Microbiology (Q4)"
74;4300151410;"Revista Arvore";journal;"01006762";0,259;Q2;30;101;223;2687;52;223;0,23;26,60;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
75;4600151502;"Revista Brasileira de Epidemiologia";journal;"1415790X, 19805497";0,259;Q4;32;90;123;2296;42;110;0,34;25,51;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Epidemiology (Q4)"
76;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,258;Q3;54;152;433;3755;219;389;0,44;24,70;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q3)"
77;24740;"Latin American Applied Research";journal;"03270793";0,256;Q2;23;48;149;1083;73;145;0,40;22,56;Argentina;Latin America;"PLAPIQUI Planta Piloto de Ingenieria Quimica, CONICET / Universidad Nacional del Sur";"1996-2020";"Chemical Engineering (miscellaneous) (Q2); Mechanical Engineering (Q2); Chemistry (miscellaneous) (Q3)"
78;54988;"South African Journal of Animal Sciences";journal;"03751589";0,252;Q3;33;35;124;951;46;124;0,26;27,17;South Africa;Africa;"Bureau for Scientific Publications";"1974, 1996-2020";"Animal Science and Zoology (Q3)"
79;21100228063;"Journal of the Southern African Institute of Mining and Metallurgy";journal;"22256253";0,251;Q2;37;86;311;1321;59;291;0,16;15,36;South Africa;Africa;"South African Institute of Mining and Metallurgy";"1988, 2006-2020";"Geotechnical Engineering and Engineering Geology (Q2); Metals and Alloys (Q2); Materials Chemistry (Q3)"
80;18748;"Acta Amazonica";journal;"00445967";0,249;Q2;30;101;155;2764;58;155;0,37;27,37;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
81;4700152203;"Revista Brasileira de Saude Materno Infantil";journal;"15193829";0,247;Q2;20;52;135;1381;50;126;0,33;26,56;Brazil;Latin America;"Instituto Materno Infantil Professor Fernando Figueira";"2002, 2005-2020";"Obstetrics and Gynecology (Q2); Pediatrics, Perinatology and Child Health (Q3); Public Health, Environmental and Occupational Health (Q3)"
82;77291;"Biomedica";journal;"01204157";0,246;Q3;28;65;229;2100;129;213;0,61;32,31;Colombia;Latin America;"Instituto Nacional de Salud";"2001-2020";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Medicine (miscellaneous) (Q3)"
83;4700152458;"Iheringia - Serie Zoologia";journal;"00734721";0,245;Q3;27;71;140;2516;60;139;0,43;35,44;Brazil;Latin America;"Fundacao Zoobotanica do Rio Grande do Sul";"2001-2002, 2006-2020";"Animal Science and Zoology (Q3)"
84;4000151812;"Ciencia Rural";journal;"01038478";0,238;Q3;36;449;635;9346;203;635;0,32;20,82;Brazil;Latin America;"Universidade Federal de Santa Maria";"2006-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
85;22301;"South African Journal of Surgery";journal;"00382361";0,238;Q3;22;27;93;352;54;74;0,40;13,04;South Africa;Africa;"South African Medical Association";"1965-2020";"Surgery (Q3)"
86;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,237;Q3;28;208;273;4046;64;268;0,23;19,45;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q3); Food Science (Q3); Plant Science (Q3)"
87;4500151501;"Planta Daninha";journal;"01008358";0,235;Q3;31;101;199;2529;137;199;0,69;25,04;Brazil;Latin America;"Sociedade Brasileira da Ciencia das Plantas Daninhas";"2006-2020";"Agronomy and Crop Science (Q3); Plant Science (Q3); Biochemistry (Q4); Physiology (Q4)"
88;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,233;Q3;30;28;68;1373;27;66;0,38;49,04;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
89;8100153107;"Magallania";journal;"07180209, 07182244";0,232;Q2;17;25;21;730;10;21;0,48;29,20;Chile;Latin America;"Universidad de Magallanes";"2007-2019";"Social Sciences (miscellaneous) (Q2)"
90;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,230;Q3;23;44;104;723;23;103;0,22;16,43;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q3); Biotechnology (Q3)"
91;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,230;Q3;22;106;112;2134;20;108;0,18;20,13;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q3); Plant Science (Q3); Soil Science (Q3)"
92;19600165500;"Politica y Gobierno";journal;"14051060, 16652037";0,225;Q2;13;8;30;288;10;29;0,08;36,00;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"2000-2003, 2005-2020";"Political Science and International Relations (Q2)"
93;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,225;Q2;27;36;98;1450;38;95;0,47;40,28;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Social Sciences (miscellaneous) (Q2); Psychology (miscellaneous) (Q3)"
94;21100203117;"Etnografica";journal;"21822891, 08736561";0,224;Q1;12;25;41;773;8;36;0,20;30,92;Portugal;Western Europe;"Centro em Rede de Investigacao em Antropologia - CRIA";"2006-2020";"Cultural Studies (Q1); Anthropology (Q2)"
95;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,223;Q3;48;220;716;4488;410;688;0,46;20,40;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
96;30008;"Revista da Escola de Enfermagem da U S P";journal;"00806234";0,221;Q3;28;107;259;1931;96;248;0,30;18,05;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Nursing (miscellaneous) (Q3)"
97;13565;"Revista de Biologia Marina y Oceanografia";journal;"07173326";0,218;Q3;25;63;86;2624;38;86;0,42;41,65;Chile;Latin America;"Universidad de Valparaiso";"1996-2020";"Oceanography (Q3); Aquatic Science (Q4)"
98;23132;"Revista Estudos Feministas";journal;"18069584, 0104026X";0,216;Q2;16;69;83;1501;18;80;0,22;21,75;Brazil;Latin America;"Universidade Federal do Rio de Janeiro - UFRJ";"1994-1995, 2006-2020";"Gender Studies (Q2)"
99;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,215;Q3;50;203;498;7459;313;438;0,59;36,74;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q3)"
100;7900153109;"Producao";journal;"19805411, 01036513";0,212;Q2;17;42;42;1185;9;42;0,21;28,21;Brazil;Latin America;"Associacao Brasileira de Engenharia de Producao";"2007-2020";"Industrial and Manufacturing Engineering (Q2)"
101;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,212;Q3;40;78;278;1627;165;244;0,60;20,86;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q3)"
102;4000152107;"Journal of Venomous Animals and Toxins Including Tropical Diseases";journal;"16789199";0,211;Q3;30;61;111;1691;38;102;0,34;27,72;United Kingdom;Western Europe;"Centro de Estudos de Venenos e Animais Peconhentos";"2006-2020";"Infectious Diseases (Q3); Toxicology (Q3); Animal Science and Zoology (Q4); Parasitology (Q4)"
103;4800156203;"Revista Brasileira de Engenharia Agricola e Ambiental";journal;"14154366, 18071929";0,211;Q3;35;93;217;2024;34;217;0,16;21,76;Brazil;Latin America;"Departamento de Engenharia Agricola - UFCG/Cnpq";"2006-2020";"Agronomy and Crop Science (Q3); Environmental Engineering (Q3)"
104;26787;"Boletin de Investigaciones Marinas y Costeras";journal;"01229761";0,210;Q3;14;28;49;1037;11;49;0,16;37,04;Colombia;Latin America;"Instituto de Investigaciones Marinas y Costeras "Jose Benito Vives De Andreis"";"1996-1998, 2001-2019";"Oceanography (Q3); Water Science and Technology (Q3); Animal Science and Zoology (Q4); Aquatic Science (Q4)"
105;73135;"Ciencia del Suelo";journal;"03263169";0,209;Q3;18;22;55;705;13;55;0,16;32,05;Argentina;Latin America;"Asociacion Argentina de la Ciencia del Suelo";"1994-2020";"Soil Science (Q3)"
