Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
20;21100200424;"Rodriguesia";journal;"03706583, 21757860";0,668;Q1;32;154;392;5224;590;386;0,77;33,92;Brazil;Latin America;"Rio de Janeiro Botanical Garden";"1980-1981, 1984-1985, 1989, 1999-2020";"Horticulture (Q1); Plant Science (Q2)"
21;38490;"Bragantia";journal;"00068705";0,657;Q1;32;60;181;1952;242;175;1,23;32,53;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2)"
22;7000153201;"Estudios Atacamenos";journal;"07181043, 07160925";0,639;Q1;16;50;80;2403;68;76;0,68;48,06;Chile;Latin America;"Universidad Catolica del Norte";"2007-2020";"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1); Cultural Studies (Q1); History (Q1)"
23;21100378340;"Psychosocial Intervention";journal;"11320559, 21734712";0,639;Q2;21;18;67;1241;161;66;2,53;68,94;Spain;Western Europe;"Colegio Oficial de Psicologos de Madrid";"2011-2020";"Applied Psychology (Q2); Developmental and Educational Psychology (Q2); Social Psychology (Q2)"
24;60803;"Gaceta Sanitaria";journal;"02139111";0,637;Q2;42;136;360;3222;389;287;1,05;23,69;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q2)"
25;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,633;Q2;54;158;385;3034;401;272;1,08;19,20;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q2)"
26;38551;"Annals of Hepatology";journal;"16652681";0,628;Q2;53;129;405;4002;641;350;1,61;31,02;Mexico;Latin America;"Mexican Association of Hepatology";"2002-2020";"Medicine (miscellaneous) (Q2); Hepatology (Q3)"
27;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,625;Q2;49;77;296;2059;431;275;1,29;26,74;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
28;28675;"Brazilian Journal of Medical and Biological Research";journal;"0100879X, 1414431X";0,604;Q1;88;184;466;6020;870;466;1,80;32,72;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1973-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Biophysics (Q2); Medicine (miscellaneous) (Q2); Biochemistry (Q3); Immunology (Q3); Neuroscience (miscellaneous) (Q3); Physiology (Q3); Cell Biology (Q4)"
29;4800156305;"Crop Breeding and Applied Biotechnology";journal;"15187853";0,601;Q2;23;68;164;1515;176;149;1,11;22,28;Brazil;Latin America;"Brazilian Society of Plant Breeding";"2006-2020";"Agronomy and Crop Science (Q2); Biotechnology (Q2)"
30;5200153106;"Neotropical Ichthyology";journal;"16796225";0,589;Q2;40;60;206;3671;302;206;1,42;61,18;Brazil;Latin America;"Sociedade Brasileira de Ictiologia";"2006-2020";"Aquatic Science (Q2)"
31;20135;"Cadernos de Saude Publica";journal;"0102311X, 16784464";0,585;Q2;77;277;848;8466;911;715;0,88;30,56;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1998-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
32;21100266566;"Brazilian Journal of Geology";journal;"23174692, 23174889";0,584;Q2;19;47;126;3225;180;113;1,51;68,62;Brazil;Latin America;"Sociedade Brasileira de Geologia";"2013-2020";"Earth and Planetary Sciences (miscellaneous) (Q2)"
33;52142;"Pesquisa odontologica brasileira = Brazilian oral research";journal;"15177491";0,583;Q2;45;127;373;2081;585;369;1,53;16,39;Brazil;Latin America;"University of Sao Paolo";"2001-2020";"Dentistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
34;4000151823;"Scientia Agricola";journal;"01039016";0,577;Q2;52;65;203;2311;357;186;1,49;35,55;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
35;24371;"Brazilian Dental Journal";journal;"01036440";0,576;Q2;50;88;359;2440;514;359;1,33;27,73;Brazil;Latin America;"Associacao Brasileira de Divulgacao Cientifica";"1990-2020";"Dentistry (miscellaneous) (Q2)"
36;4700152616;"Chungara";journal;"07161182";0,573;Q1;24;44;144;2236;126;132;0,81;50,82;Chile;Latin America;"Universidad de Tarapaca";"2000-2002, 2004, 2006-2020";"Anthropology (Q1); Archeology (Q1)"
37;4700152859;"Maderas: Ciencia y Tecnologia";journal;"07173644, 0718221X";0,573;Q1;26;66;192;2316;291;190;1,34;35,09;Chile;Latin America;"Universidade Federal de Sao Carlos";"2001-2002, 2006-2020";"Forestry (Q1); Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
38;11700154374;"Biota Neotropica";journal;"16760603, 16760611";0,568;Q2;34;62;150;3560;195;149;1,36;57,42;Brazil;Latin America;"Centro de Referencia em Informacao Ambiental";"2007-2020";"Ecology, Evolution, Behavior and Systematics (Q2)"
39;4300151406;"Revista Brasileira de Entomologia";journal;"00855626, 18069665";0,567;Q2;31;52;168;1821;184;168;1,18;35,02;Brazil;Latin America;"Sociedade Brasileira de Entomologia";"2003, 2005-2020";"Insect Science (Q2)"
40;21100246535;"Lankesteriana";journal;"14093871, 22152067";0,558;Q2;13;22;78;497;73;76;1,05;22,59;Costa Rica;Latin America;"Universidad de Costa Rica";"2004-2007, 2013-2020";"Plant Science (Q2)"
41;4500151538;"Revista Brasileira de Parasitologia Veterinaria";journal;"0103846X";0,557;Q2;31;87;237;3316;321;228;1,18;38,11;Brazil;Latin America;"BRAZILIAN COLL VETERINARY PARASITOLOGY";"2005-2020";"Veterinary (miscellaneous) (Q2); Parasitology (Q3)"
42;21100422060;"Archives of endocrinology and metabolism";journal;"23593997, 23594292";0,554;Q3;50;94;291;3278;442;254;1,57;34,87;Brazil;Latin America;"Segmento Farma Editores";"2015-2020";"Endocrinology, Diabetes and Metabolism (Q3)"
43;4500151502;"Food Science and Technology";journal;"01012061, 1678457X";0,554;Q2;43;150;368;5305;709;368;1,49;35,37;Brazil;Latin America;"Sociedade Brasileira de Ciencia e Tecnologia de Alimentos, SBCTA";"2006-2020";"Biotechnology (Q2); Food Science (Q2)"
44;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,548;Q2;57;91;321;2898;375;297;0,93;31,85;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q2)"
45;18625;"Koedoe";journal;"20710771, 00756458";0,544;Q2;29;14;55;519;64;54;1,09;37,07;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q2); Ecology, Evolution, Behavior and Systematics (Q2)"
46;4700152300;"Brazilian Journal of Otorhinolaryngology";journal;"18088694, 18088686";0,540;Q2;33;120;359;2993;399;319;1,16;24,94;Brazil;Latin America;"Elsevier Editora Ltda";"2005-2020";"Otorhinolaryngology (Q2)"
47;18807;"Onderstepoort Journal of Veterinary Research";journal;"22190635, 00302465";0,538;Q2;35;20;89;761;118;89;1,25;38,05;South Africa;Africa;"AOSIS (Pty) Ltd";"1965-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q2)"
48;19600165500;"Politica y Gobierno";journal;"14051060, 16652037";0,535;Q2;13;14;44;695;33;41;0,90;49,64;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"2000-2003, 2005-2020";"Political Science and International Relations (Q2)"
49;5100154603;"Opiniao Publica";journal;"01046276, 18070191";0,534;Q2;17;23;78;1380;49;78;0,54;60,00;Brazil;Latin America;"Universidade Estadual de Campinas";"2006-2020";"Sociology and Political Science (Q2)"
50;4700151729;"Ciencia e Saude Coletiva";journal;"14138123";0,533;Q2;46;415;1142;13791;1172;1087;0,90;33,23;Brazil;Latin America;"Associacao Brasileira de Pos - Graduacao em Saude Coletiva";"2006-2020";"Health Policy (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)"
51;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,529;Q2;44;221;750;3414;917;670;1,00;15,45;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q2)"
52;4000151814;"Radiologia Brasileira";journal;"01003984";0,528;Q2;17;127;333;1923;432;170;1,43;15,14;Brazil;Latin America;"Colegio Brasileiro de Radiologia";"2006-2020";"Radiology, Nuclear Medicine and Imaging (Q2)"
53;16900154709;"Revista Ciencia Agronomica";journal;"00456888, 18066690";0,525;Q2;26;80;300;2151;303;300;0,93;26,89;Brazil;Latin America;"Universidade Federal do Ceara";"2008-2020";"Agronomy and Crop Science (Q2); Horticulture (Q2); Soil Science (Q2)"
54;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,524;Q2;38;219;723;3309;626;348;0,83;15,11;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Medicine (miscellaneous) (Q2); Gastroenterology (Q3)"
55;5400152628;"Revista Brasileira de Farmacognosia";journal;"0102695X, 1981528X";0,521;Q2;46;103;329;4120;685;327;1,93;40,00;Brazil;Latin America;"Springer Nature Switzerland AG";"2007-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2)"
56;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,520;Q2;53;121;509;4037;543;454;1,02;33,36;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
57;4800156203;"Revista Brasileira de Engenharia Agricola e Ambiental";journal;"14154366, 18071929";0,519;Q2;35;132;519;3232;476;519;0,74;24,48;Brazil;Latin America;"Departamento de Engenharia Agricola - UFCG/Cnpq";"2006-2020";"Agronomy and Crop Science (Q2); Environmental Engineering (Q2)"
58;4700152701;"Pharmacy Practice";journal;"1885642X, 18863655";0,518;Q1;24;49;126;1596;197;121;1,39;32,57;Spain;Western Europe;"Centro de Investigaciones y Publicaciones Farmaceuticas";"2006-2020";"Pharmacy (Q1); Pharmaceutical Science (Q2)"
59;8600153101;"Horticultura Brasileira";journal;"18069991, 01020536";0,517;Q2;22;82;273;1960;184;258;0,60;23,90;Brazil;Latin America;"Sociedade de Olericultura do Brasil";"2007-2020";"Horticulture (Q2); Plant Science (Q2); Soil Science (Q2)"
60;145505;"Revista Brasileira de Ciencia do Solo";journal;"01000683";0,510;Q2;51;51;362;2455;456;354;1,11;48,14;Brazil;Latin America;"Revista Brasileira de Ciencia do Solo";"2004-2020";"Agronomy and Crop Science (Q2); Soil Science (Q2)"
61;19900193855;"Revista de Psicologia del Trabajo y de las Organizaciones";journal;"15765962, 21740534";0,508;Q2;17;23;66;1365;113;66;1,52;59,35;Spain;Western Europe;"Colegio Oficial de Psicologos de Madrid";"2011-2019";"Organizational Behavior and Human Resource Management (Q2); Social Psychology (Q2)"
62;21100200823;"International Archives of Otorhinolaryngology";journal;"18099777, 18094864";0,502;Q2;17;82;152;1959;184;142;1,04;23,89;United States;Northern America;"Thieme Medical Publishers Inc.";"2011-2020";"Otorhinolaryngology (Q2)"
63;19500157320;"Acta Scientiarum - Agronomy";journal;"18078621, 16799275";0,498;Q2;28;32;180;1081;186;180;1,05;33,78;Brazil;Latin America;"Universidade Estadual de Maringa";"2008-2021";"Agronomy and Crop Science (Q2)"
64;4000148010;"Clinics";journal;"19805322, 18075932";0,497;Q2;61;153;381;4728;533;368;1,12;30,90;Brazil;Latin America;"University of Sao Paolo";"1945-1946, 2005-2020";"Medicine (miscellaneous) (Q2)"
65;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,487;Q3;48;169;617;3773;570;457;0,87;22,33;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
66;5100154604;"Ius et Praxis";journal;"07180012, 07172877";0,484;Q2;7;65;103;3356;25;98;0,23;51,63;Chile;Latin America;"Universidad de Talca";"2001-2002, 2006-2020";"Law (Q2)"
67;21100203104;"African Journal of Primary Health Care and Family Medicine";journal;"20712936, 20712928";0,483;Q2;20;87;216;1801;212;209;0,78;20,70;South Africa;Africa;"AOSIS (Pty) Ltd";"2009-2020";"Family Practice (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
68;5400152616;"Cerne";journal;"01047760";0,481;Q2;19;49;197;1833;166;197;0,76;37,41;Brazil;Latin America;"Federal University of Lavras";"2007-2020";"Forestry (Q2)"
69;5200152619;"Revista de Sociologia e Politica";journal;"01044478";0,480;Q2;13;29;90;1508;44;85;0,48;52,00;Brazil;Latin America;"Universidade Federal do Parana";"2006-2020";"Sociology and Political Science (Q2)"
70;13900154710;"Latin American Journal of Solids and Structures";journal;"16797825, 16797817";0,474;Q2;32;126;404;3977;582;401;1,36;31,56;Brazil;Latin America;"Brazilian Association of Computational Mechanics";"2003-2020";"Aerospace Engineering (Q2); Automotive Engineering (Q2); Civil and Structural Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Ocean Engineering (Q2)"
71;18349;"South African Medical Journal";journal;"02569574, 20785135";0,463;Q2;57;268;1123;4518;844;777;0,70;16,86;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
72;13600154752;"South African Journal of Enology and Viticulture";journal;"0253939X";0,456;Q2;25;26;61;1292;94;59;1,36;49,69;South Africa;Africa;"South African Society for Enology and Viticulture";"2004, 2007-2020";"Food Science (Q2); Horticulture (Q2)"
73;15162;"Eure";journal;"07176236, 02507161";0,454;Q2;27;42;126;1527;98;120;0,90;36,36;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q2)"
74;5400152643;"Ciencia Florestal";journal;"19805098, 01039954";0,453;Q2;21;160;340;5836;244;340;0,59;36,48;Brazil;Latin America;"Universidade Federal de Santa Maria";"2007-2020";"Forestry (Q2)"
75;21100211740;"Floresta e Ambiente";journal;"21798087, 14150980";0,453;Q2;12;65;183;1943;124;183;0,52;29,89;Brazil;Latin America;"Universidade Federal Rural do Rio de Janeiro, Instituto de Florestas";"2012-2021";"Forestry (Q2)"
76;11800154572;"Brazilian Journal of Oceanography";journal;"16798759, 1982436X";0,451;Q3;25;27;147;1463;151;130;0,96;54,19;Brazil;Latin America;"University of Sao Paolo";"2008-2019";"Oceanography (Q3)"
77;12045;"Interface: Communication, Health, Education";journal;"18075762, 14143283";0,443;Q2;21;163;339;4272;219;298;0,63;26,21;Brazil;Latin America;"Fundacao UNI Botucatu/UNESP";"1980, 2004, 2007-2020";"Communication (Q2); Education (Q2); Health (social science) (Q2)"
78;19400158712;"Chilean Journal of Agricultural Research";journal;"07185820, 07185839";0,438;Q2;31;58;192;1942;232;188;1,10;33,48;Chile;Latin America;"Instituto de Investigaciones Agropecuarias, INIA";"2008-2020";"Agronomy and Crop Science (Q2); Animal Science and Zoology (Q2)"
79;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,436;Q2;47;74;214;4029;257;214;1,21;54,45;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q2)"
80;19700174681;"Revista Paulista de Pediatria";journal;"19840462, 01030582";0,435;Q2;21;78;231;1918;304;221;1,07;24,59;Brazil;Latin America;"Sao Paulo Pediatric Society";"2010-2021";"Pediatrics, Perinatology and Child Health (Q2)"
81;61695;"Journal of the South African Veterinary Association";journal;"10199128, 22249435";0,432;Q2;31;21;74;622;70;72;0,85;29,62;South Africa;Africa;"AOSIS (Pty) Ltd";"1945, 1948, 1961, 1971-2020";"Veterinary (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
82;5000159706;"Revista Electronica de Investigacion Educativa";journal;"16074041";0,431;Q2;13;50;140;1467;88;138;0,64;29,34;Mexico;Latin America;"Universidad Autonoma de Baja California";"2006-2020";"Education (Q2)"
83;21100264483;"Cuadernos.info";journal;"0719367X, 07193661";0,430;Q2;10;28;87;1343;54;83;0,64;47,96;Chile;Latin America;"Facultad de Comunicaciones de la Pontificia Universidad Catolica de Chile";"2013-2020";"Communication (Q2); Library and Information Sciences (Q2)"
84;13302;"Arquivos Brasileiros de Oftalmologia";journal;"16782925, 00042749";0,423;Q3;29;106;330;2043;321;285;0,89;19,27;Brazil;Latin America;"Conselho Brasileiro De Oftalmologia";"1945, 1949, 1960-1977, 1979-1994, 2000-2020";"Medicine (miscellaneous) (Q3); Ophthalmology (Q3)"
85;19700182133;"South African Journal of Education";journal;"20763433, 02560100";0,422;Q2;27;76;154;3304;167;150;0,91;43,47;South Africa;Africa;"Foundation for Education Science and Technology";"2003, 2008-2020";"Education (Q2)"
86;12079;"Atmosfera";journal;"01876236";0,420;Q3;29;24;73;1020;105;72;1,43;42,50;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
87;19900191915;"Intersecciones en Antropologia";journal;"16662105, 1850373X";0,420;Q2;11;11;123;699;79;119;0,56;63,55;Argentina;Latin America;"Universidad Nacional del Centro de la Provincia de Buenos Aires";"2010-2019";"Anthropology (Q2)"
88;4300151410;"Revista Arvore";journal;"01006762";0,419;Q2;30;44;288;1412;196;288;0,51;32,09;Brazil;Latin America;"Sociedade de Investigacoes Florestais";"2006-2020";"Forestry (Q2)"
89;21100229216;"Arquivos brasileiros de cirurgia digestiva : ABCD = Brazilian archives of digestive surgery";journal;"01026720, 23176326";0,418;Q3;16;72;259;1081;234;250;0,78;15,01;Brazil;Latin America;"Colegio Brasileiro de Cirurgia Digestiva";"2012-2020";"Medicine (miscellaneous) (Q3); Surgery (Q3)"
90;5000153301;"Proyecciones";journal;"07176279, 07160917";0,417;Q2;12;47;109;869;78;109;0,70;18,49;Chile;Latin America;"Universidad Catolica del Norte";"2000-2002, 2006-2020";"Mathematics (miscellaneous) (Q2)"
91;17323;"Bothalia";journal;"23119284, 00068241";0,414;Q2;20;29;61;939;88;61;1,52;32,38;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Plant Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
92;4500151503;"Jornal Brasileiro de Pneumologia";journal;"18063713, 18063756";0,414;Q3;39;116;313;2760;331;193;0,87;23,79;Brazil;Latin America;"Sociedade Brasileira de Pneumologia e Tisiologia";"2004-2020";"Pulmonary and Respiratory Medicine (Q3)"
93;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,407;Q3;53;249;580;5472;592;418;0,97;21,98;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q3)"
94;18748;"Acta Amazonica";journal;"00445967";0,403;Q2;30;48;129;1738;163;129;1,19;36,21;Brazil;Latin America;"Instituto Nacional de Pesquisas da Amazonia";"1979, 2006-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
95;21100375872;"Journal of Economics, Finance and Administrative Science";journal;"20771886, 22180648";0,403;Q2;13;21;43;1130;95;37;2,19;53,81;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2012-2020";"Economics, Econometrics and Finance (miscellaneous) (Q2)"
96;19930;"International braz j urol : official journal of the Brazilian Society of Urology";journal;"16776119, 16775538";0,395;Q3;39;207;610;3933;487;466;0,73;19,00;Brazil;Latin America;"Brazilian Society of Urology";"2002-2020";"Medicine (miscellaneous) (Q3); Urology (Q3)"
97;4700152414;"Revista Mexicana de Biodiversidad";journal;"18705081, 1870509X";0,395;Q3;24;128;405;5993;348;403;0,90;46,82;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2006-2020";"Ecology, Evolution, Behavior and Systematics (Q3)"
98;21100197910;"Dental Press Journal of Orthodontics";journal;"21776709, 21769451";0,394;Q2;22;67;247;1762;225;218;0,69;26,30;Brazil;Latin America;"Dental Press Editora Ltda";"2010-2020";"Orthodontics (Q2); Oral Surgery (Q3)"
99;19700201507;"Zoologia";journal;"19844689, 19844670";0,389;Q2;32;49;159;1981;135;158;0,80;40,43;Brazil;Latin America;"Sociedade Brasileira de Zoologia";"2009-2020";"Animal Science and Zoology (Q2)"
100;100147322;"Materials Research";journal;"15161439";0,386;Q2;49;210;850;6722;1227;843;1,21;32,01;Brazil;Latin America;"Universidade Federal de Sao Carlos";"2005-2020";"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Mechanics of Materials (Q3)"
101;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,384;Q2;53;112;274;3777;252;274;0,87;33,72;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q2)"
102;27018;"Journal of Energy in Southern Africa";trade journal;"1021447X";0,383;Q2;20;36;97;1261;118;96;1,16;35,03;South Africa;Africa;"Energy Research Institute, University of Cape Town";"1993-2007, 2009-2020";"Computer Science (miscellaneous) (Q2); Energy (miscellaneous) (Q2)"
103;12100157102;"Mastozoologia Neotropical";journal;"16660536, 03279383";0,382;Q3;16;44;97;1808;67;71;0,46;41,09;Argentina;Latin America;"SAREM Sociedad Argentina para el Estudio de los Mamiferos";"2007-2020";"Animal Science and Zoology (Q3)"
104;4700152500;"Revista Brasileira de Fruticultura";journal;"01002945";0,382;Q2;28;112;300;3325;220;300;0,52;29,69;Brazil;Latin America;"Sociedade Brasileira de Fruticultura";"2006-2020";"Agronomy and Crop Science (Q2); Plant Science (Q2); Food Science (Q3)"
105;21100211373;"Formacion Universitaria";journal;"07185006";0,381;Q2;14;62;182;1986;208;174;1,27;32,03;Chile;Latin America;"Centro de Informacion Tecnologica";"2012-2020";"Education (Q2)"
106;93433;"Southern African Journal of HIV Medicine";journal;"16089693";0,381;Q3;18;13;28;515;23;23;1,05;39,62;South Africa;Africa;"AOSIS (Pty) Ltd";"2001-2020";"Infectious Diseases (Q3)"
