Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2000);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
11;14578;"Ecologia Austral";journal;"03275477, 1667782X";0,291;Q3;30;16;44;584;25;44;0,52;36,50;Argentina;Latin America;"Asociacion Argentina de Ecologia";"1991, 1993-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
12;25953;"Dados";journal;"16784588, 00115258";0,289;Q2;26;26;59;1066;21;59;0,19;41,00;Brazil;Latin America;"Inst. Univ. de Pesquisas do Rio de Janeiro";"1996-2020";"Social Sciences (miscellaneous) (Q2)"
13;19375;"Water S.A.";journal;"18167950, 03784738";0,280;Q2;59;67;169;1882;57;168;0,28;28,09;South Africa;Africa;"South African Water Research Commission";"1976-2020";"Management, Monitoring, Policy and Law (Q2); Water Science and Technology (Q2); Applied Microbiology and Biotechnology (Q3); Waste Management and Disposal (Q3)"
14;18625;"Koedoe";journal;"20710771, 00756458";0,274;Q3;29;17;59;466;25;59;0,40;27,41;South Africa;Africa;"AOSIS (Pty) Ltd";"1980-1984, 1987-2006, 2008-2020";"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
15;13565;"Revista de Biologia Marina y Oceanografia";journal;"07173326";0,256;Q3;25;18;60;553;12;60;0,19;30,72;Chile;Latin America;"Universidad de Valparaiso";"1996-2020";"Oceanography (Q3); Aquatic Science (Q4)"
16;22596;"Revista de Saude Publica";journal;"00348910, 15188787";0,253;Q2;77;122;263;1692;86;250;0,25;13,87;Brazil;Latin America;"University of Sao Paolo";"1967-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
17;12079;"Atmosfera";journal;"01876236";0,241;Q3;29;18;46;392;17;46;0,47;21,78;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1988-2020";"Atmospheric Science (Q3)"
18;13260;"Biological Research";journal;"07176287, 07169760";0,238;Q2;55;33;73;980;38;70;0,57;29,70;United Kingdom;Western Europe;"BioMed Central Ltd.";"1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
19;4400151728;"Revista Mexicana de Ciencias Geologicas";journal;"10268774";0,236;Q3;35;14;58;470;20;58;0,30;33,57;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"1996-2020";"Geology (Q3)"
20;22604;"Revista Panamericana de Salud Publica/Pan American Journal of Public Health";journal;"16805348, 10204989";0,233;Q3;57;107;323;2195;106;313;0,33;20,51;United States;Northern America;"Pan American Health Organization";"1997-2020";"Public Health, Environmental and Occupational Health (Q3)"
21;18819;"Pesquisa Veterinaria Brasileira";journal;"0100736X, 16785150";0,232;Q3;35;26;63;865;27;63;0,43;33,27;Brazil;Latin America;"Colegio Brasileiro de Patologia Animal";"1996-2020";"Veterinary (miscellaneous) (Q3)"
22;22364;"Revista do Instituto de Medicina Tropical de Sao Paulo";journal;"16789946, 00364665";0,226;Q2;49;61;215;1444;96;209;0,42;23,67;Brazil;Latin America;"Instituto de Medicina Tropical de Sao Paulo";"1961-2020";"Medicine (miscellaneous) (Q2); Infectious Diseases (Q3)"
23;22729;"Journal of the Brazilian Chemical Society";journal;"01035053, 16784790";0,225;Q3;70;96;260;2525;111;260;0,40;26,30;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1990, 1996-2020";"Chemistry (miscellaneous) (Q3)"
24;22186;"Genetics and Molecular Biology";journal;"14154757, 16784685";0,224;Q4;55;174;302;3917;119;300;0,42;22,51;Brazil;Latin America;"Brazilian Society of Genetics";"1998-2020";"Genetics (Q4); Molecular Biology (Q4)"
25;19317;"Salud Publica de Mexico";journal;"16067916, 00363634";0,222;Q3;54;99;247;1283;89;220;0,27;12,96;Mexico;Latin America;"Instituto Nacional de Salud Publica";"1961-2020";"Public Health, Environmental and Occupational Health (Q3)"
26;13567;"Revista de Biologia Tropical";journal;"00347744";0,217;Q2;38;132;449;3451;74;449;0,09;26,14;Costa Rica;Latin America;"Universidad de Costa Rica";"1969-2020";"Agricultural and Biological Sciences (miscellaneous) (Q2)"
27;4800153106;"Acta Botanica Brasilica";journal;"01023306";0,213;Q4;47;31;97;893;12;90;0,15;28,81;Brazil;Latin America;"Sociedade Botanica de Sao Paulo";"1997-2020";"Plant Science (Q4)"
28;12732;"Ginecologia y Obstetricia de Mexico";journal;"03009041";0,212;Q2;16;87;310;720;41;303;0,14;8,28;Mexico;Latin America;"Asociacion Mexicana de Ginecologia y Obstetricia";"1946-2020";"Medicine (miscellaneous) (Q2); Obstetrics and Gynecology (Q3)"
29;72196;"Pesquisa Agropecuaria Brasileira";journal;"0100204X, 16783921";0,211;Q3;56;300;715;6550;98;715;0,10;21,83;Brazil;Latin America;"Embrapa";"1978, 1983-1984, 1986-1987, 1996-2020";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q4)"
30;21479;"Quimica Nova";journal;"01004042, 16787064";0,210;Q3;73;132;338;5953;131;338;0,41;45,10;Brazil;Latin America;"Sociedade Brasileira de Quimica";"1992, 1997-2020";"Chemistry (miscellaneous) (Q3)"
31;23092;"Revista da Sociedade Brasileira de Medicina Tropical";journal;"00378682, 16789849";0,208;Q3;52;89;247;620;70;237;0,24;6,97;Brazil;Latin America;"Sociedade Brasileira de Medicina Tropical";"1972-1976, 1986-2020";"Infectious Diseases (Q3); Microbiology (medical) (Q3); Parasitology (Q4)"
32;18349;"South African Medical Journal";journal;"02569574, 20785135";0,206;Q2;57;375;1211;2951;284;748;0,19;7,87;South Africa;Africa;"South African Medical Association";"1945-2020";"Medicine (miscellaneous) (Q2)"
33;23432;"Journal of the Chilean Chemical Society";journal;"07179324, 07179707";0,205;Q3;31;59;175;1267;60;175;0,27;21,47;Chile;Latin America;"Sociedad Chilena De Quimica";"2003-2020";"Chemistry (miscellaneous) (Q3)"
34;18852;"Revista Brasileira de Zootecnia";journal;"18069290, 15163598";0,205;Q4;53;225;551;5435;121;551;0,13;24,16;Brazil;Latin America;"Sociedade Brasileira de Zootecnia";"1996-2020";"Animal Science and Zoology (Q4)"
35;12400154701;"Latin American Journal of Aquatic Research";journal;"0718560X";0,204;Q3;28;15;45;285;13;45;0,12;19,00;Chile;Latin America;"Pontificia Universidad Catolica de Valparaiso";"2008-2020";"Oceanography (Q3); Aquatic Science (Q4)"
36;17672;"Arquivo Brasileiro de Medicina Veterinaria e Zootecnia";journal;"01020935, 16784162";0,203;Q3;33;117;283;2161;22;283;0,07;18,47;Brazil;Latin America;"Universidade de Minas Gerais";"1996-2020";"Veterinary (miscellaneous) (Q3)"
37;17944;"Darwiniana";journal;"00116793";0,201;Q4;21;21;58;624;17;58;0,32;29,71;Argentina;Latin America;"Instituto de Botanica Darwinion";"1985-1986, 1989-1990, 1992-1993, 1995-2020";"Plant Science (Q4)"
38;17323;"Bothalia";journal;"23119284, 00068241";0,196;Q4;20;30;105;732;18;100;0,18;24,40;South Africa;Africa;"AOSIS (Pty) Ltd";"1978, 1993-2019";"Ecology, Evolution, Behavior and Systematics (Q4); Plant Science (Q4)"
39;37267;"Cuban Journal of Agricultural Science";journal;"08640408";0,195;Q4;12;58;178;992;35;178;0,16;17,10;Cuba;Latin America;"Instituto de Ciencia Animal";"1981, 1996-2016";"Animal Science and Zoology (Q4)"
40;16349;"Brazilian Journal of Chemical Engineering";journal;"01046632";0,193;Q2;52;103;142;1741;43;142;0,30;16,90;Brazil;Latin America;"Association Brasiliera de Eng. Quimica / Braz. Soc. Chem. Eng.";"1995-2020";"Chemical Engineering (miscellaneous) (Q2)"
41;22599;"Revista Espanola de Salud Publica";journal;"21739110, 11355727, 16969820";0,190;Q2;35;55;174;1359;49;156;0,19;24,71;Spain;Western Europe;"Ministerio de Sanidad y Consumo";"1995-2020";"Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q3)"
42;99288;"Colombia Medica";journal;"16579534, 01208322";0,188;Q2;18;28;85;577;7;85;0,09;20,61;Colombia;Latin America;"Facultad de Salud de la Universidad del Valle";"1946, 1990, 1996-2002, 2004-2020";"Medicine (miscellaneous) (Q2)"
43;5000160205;"Revista Cubana de Medicina General Integral";journal;"08642125";0,188;Q2;13;74;255;782;31;255;0,07;10,57;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2004-2020";"Medicine (miscellaneous) (Q2)"
44;29758;"Revista Mexicana de Fisica";journal;"0035001X";0,185;Q3;25;123;482;2372;71;482;0,16;19,28;Mexico;Latin America;"Sociedad Mexicana de Fisica";"1991-1993, 1995-2020";"Education (Q3); Physics and Astronomy (miscellaneous) (Q4)"
45;21544;"South African Journal of Chemistry";journal;"03794350";0,185;Q3;20;25;96;686;23;96;0,21;27,44;South Africa;Africa;"Bureau for Scientific Publications";"1996-2020";"Chemistry (miscellaneous) (Q3)"
46;60803;"Gaceta Sanitaria";journal;"02139111";0,184;Q3;42;72;154;34;45;116;0,26;0,47;Spain;Western Europe;"Ediciones Doyma, S.L.";"1987-2020";"Public Health, Environmental and Occupational Health (Q3)"
47;61695;"Journal of the South African Veterinary Association";journal;"10199128, 22249435";0,181;Q2;31;52;121;1294;33;107;0,28;24,88;South Africa;Africa;"AOSIS (Pty) Ltd";"1945, 1948, 1961, 1971-2020";"Medicine (miscellaneous) (Q2); Veterinary (miscellaneous) (Q4)"
48;5600153364;"Sociologia, Problemas e Praticas";journal;"08736529";0,178;Q3;15;20;69;866;14;68;0,20;43,30;Portugal;Western Europe;"Instituto Superior de Ciencias do Trabalho e da Empresa";"1996-2020";"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3)"
49;16957;"Analise Social";journal;"00032573";0,175;Q3;15;35;94;1566;9;93;0,13;44,74;Portugal;Western Europe;"Instituto de Ciencias Sociais da Universidade de Lisboa";"1977-1978, 1981-1984, 1990, 1993-1994, 1996-2020";"Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
50;15162;"Eure";journal;"07176236, 02507161";0,175;Q3;27;0;25;0;3;25;0,00;0,00;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"1979, 1982, 1996-1998, 2001-2020";"Urban Studies (Q3)"
51;145331;"Brazilian Archives of Biology and Technology";journal;"15168913";0,172;Q2;49;18;67;318;17;67;0,25;17,67;Brazil;Latin America;"Instituto de Tecnologia do Parana";"1998-2020";"Multidisciplinary (Q2)"
52;15058;"Revista Tecnica de la Facultad de Ingenieria Universidad del Zulia";journal;"02540770";0,171;Q2;8;23;65;328;8;65;0,14;14,26;Venezuela;Latin America;"Revista Tecnica de la Facultad de Ingeniera";"1996-2013, 2018";"Engineering (miscellaneous) (Q2)"
53;14224;"Arquivos de Neuro-Psiquiatria";journal;"16784227, 0004282X";0,170;Q3;48;184;438;4009;121;434;0,24;21,79;Brazil;Latin America;"Arquivos de Neuro-Psiquiatria";"1945-1965, 1971-2020";"Neurology (clinical) (Q3); Biological Psychiatry (Q4)"
54;12616;"Dynamis";journal;"02119536";0,167;Q2;12;17;59;0;8;59;0,09;0,00;Spain;Western Europe;"Universidad de Granada";"1981-1985, 1987, 1989-2019";"Medicine (miscellaneous) (Q2); History and Philosophy of Science (Q3)"
55;18659;"Anais da Academia Brasileira de Ciencias";journal;"00013765, 16782690";0,165;Q2;58;48;178;1720;31;178;0,18;35,83;Brazil;Latin America;"Academia Brasileira de Ciencias";"1945-1946, 1949, 1970-1992, 1994-2020";"Multidisciplinary (Q2)"
56;29996;"Archivos Latinoamericanos de Nutricion";journal;"00040622";0,162;Q2;34;66;224;2013;56;222;0,18;30,50;Venezuela;Latin America;"Archivos Latinoamericanos Nutricion";"1971-2019";"Medicine (miscellaneous) (Q2); Nutrition and Dietetics (Q3)"
57;18367;"Medicina";journal;"16699106, 00257680";0,161;Q2;32;191;471;3820;127;401;0,29;20,00;Argentina;Latin America;"Instituto de Investigaciones Medicas";"1945-2020";"Medicine (miscellaneous) (Q2)"
58;54988;"South African Journal of Animal Sciences";journal;"03751589";0,161;Q4;33;40;68;778;11;68;0,13;19,45;South Africa;Africa;"Bureau for Scientific Publications";"1974, 1996-2020";"Animal Science and Zoology (Q4)"
59;12989;"Revista Brasileira de Ortopedia";journal;"19824378, 01023616";0,158;Q3;16;53;490;1022;9;483;0,02;19,28;Brazil;Latin America;"Thieme";"1996-2000, 2011-2020";"Surgery (Q3); Orthopedics and Sports Medicine (Q4)"
60;130143;"Brazilian Journal of Microbiology";journal;"15178382";0,156;Q4;64;78;180;1682;32;180;0,13;21,56;Brazil;Latin America;"Elsevier Editora Ltda";"2000-2020";"Microbiology (Q4)"
61;18259;"Revista Medica de Chile";journal;"07176163, 00349887";0,153;Q2;38;188;631;4025;158;581;0,24;21,41;Chile;Latin America;"Sociedad Medica de Santiago";"1945-2020";"Medicine (miscellaneous) (Q2)"
62;15788;"Revista Cubana de Pediatria";journal;"00347531, 15613119";0,151;Q3;10;40;91;969;9;91;0,05;24,23;Cuba;Latin America;"Editorial Ciencias Medicas";"1946-1963, 1972-1977, 1988-1991, 1996-2002, 2005-2020";"Pediatrics, Perinatology and Child Health (Q3)"
63;22301;"South African Journal of Surgery";journal;"00382361";0,151;Q3;22;26;114;396;30;90;0,14;15,23;South Africa;Africa;"South African Medical Association";"1965-2020";"Surgery (Q3)"
64;20856;"West Indian Medical Journal";journal;"00433144";0,149;Q2;31;107;165;850;26;152;0,14;7,94;Jamaica;Latin America;"University of the West Indies";"1954-2019";"Medicine (miscellaneous) (Q2)"
65;4000151823;"Scientia Agricola";journal;"01039016";0,147;Q4;52;99;77;2051;6;67;0,05;20,72;Brazil;Latin America;"Escola Superior de Agricultura Luiz de Queiroz";"1997-2021";"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4)"
66;28247;"Arquivos de Gastroenterologia";journal;"16784219, 00042803";0,143;Q3;30;43;136;730;25;126;0,19;16,98;Brazil;Latin America;"IBEPEGE - Inst. Bras. Estudos Pesquisas Gastroent.";"1973-2020";"Gastroenterology (Q3)"
67;5000158304;"Revista Cubana de Obstetricia y Ginecologia";journal;"0138600X";0,143;Q3;9;15;78;282;5;78;0,03;18,80;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2019";"Obstetrics and Gynecology (Q3)"
68;25359;"Revista Espanola de Enfermedades Digestivas";journal;"11300108";0,142;Q3;38;139;490;2174;85;313;0,15;15,64;Spain;Western Europe;"ARAN Ediciones S.A.";"1990-2020";"Gastroenterology (Q3); Medicine (miscellaneous) (Q3)"
69;25279;"Revista Internacional de Contaminacion Ambiental";journal;"01884999";0,141;Q4;19;16;40;255;6;40;0,14;15,94;Mexico;Latin America;"Centro de Ciencias de la Atmosfera, UNAM";"1996-2020";"Pollution (Q4); Waste Management and Disposal (Q4)"
70;20059;"Caldasia";journal;"03665232";0,140;Q3;14;0;13;0;2;13;0,00;0,00;Colombia;Latin America;"Universidad Nacional de Colombia";"1981, 1983-1984, 1986, 1989, 1992-1993, 1995-1997, 2008-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
71;22826;"Gestion y Politica Publica";journal;"14051079";0,140;Q3;9;12;29;453;3;29;0,09;37,75;Mexico;Latin America;"Centro de Investigacion y Docencia Economicas A.C.";"1995-2020";"Political Science and International Relations (Q3)"
72;20365;"Revista Argentina de Microbiologia";journal;"03257541";0,140;Q3;26;37;116;708;23;116;0,17;19,14;Spain;Western Europe;"Elsevier Doyma";"1979-2020";"Medicine (miscellaneous) (Q3); Microbiology (medical) (Q3); Microbiology (Q4)"
73;16555;"Phyton";journal;"00319457";0,139;Q4;17;22;132;394;16;132;0,10;17,91;Argentina;Latin America;"Fundacion Romulo Raggio";"1984, 1996-2000, 2006-2020";"Biochemistry (Q4); Physiology (Q4); Plant Science (Q4)"
74;20156;"Revista Alergia Mexico";journal;"00025151";0,139;Q4;15;41;116;508;19;105;0,16;12,39;Mexico;Latin America;"Nieto Editores";"1961, 1964-2020";"Immunology and Allergy (Q4)"
75;22219;"Revista Cubana de Cirugia (discontinued)";journal;"15612945, 00347493";0,139;Q3;5;34;90;490;4;90;0,04;14,41;Cuba;Latin America;"Editorial Ciencias Medicas";"1972-1977, 1996-2002, 2004-2017";"Surgery (Q3)"
76;18225;"Revista Cubana de Medicina (discontinued)";journal;"00347523, 1561302X";0,139;Q3;8;32;89;758;5;89;0,02;23,69;Cuba;Latin America;"Editorial Ciencias Medicas";"1959, 1962-1963, 1973-1992, 1996-2017";"Medicine (miscellaneous) (Q3)"
77;34097;"Archivos de Cardiologia de Mexico";journal;"14059940";0,138;Q4;17;67;191;967;27;177;0,09;14,43;Mexico;Latin America;"Instituto Nacional de Cardiologia Ignazio Chavez";"2001-2020";"Cardiology and Cardiovascular Medicine (Q4)"
78;20135;"Cadernos de Saude Publica";journal;"0102311X, 16784464";0,137;Q3;77;141;213;780;39;186;0,18;5,53;Brazil;Latin America;"Fundacao Oswaldo Cruz";"1998-2020";"Medicine (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q4)"
79;14786;"Nutricion Hospitalaria";journal;"16995198, 02121611";0,137;Q3;53;51;145;1396;36;130;0,20;27,37;Spain;Western Europe;"ARAN Ediciones S.A.";"1989-2020";"Medicine (miscellaneous) (Q3); Nutrition and Dietetics (Q4)"
80;59940;"Journal of the Dental Association of South Africa = Die Tydskrif van die Tandheelkundige Vereniging van Suid-Afrika, The";journal;"00118516";0,136;Q3;11;0;82;0;10;69;0,00;0,00;South Africa;Africa;"African Medical Association";"1960-1961, 1965-1998";"Medicine (miscellaneous) (Q3)"
81;21100228063;"Journal of the Southern African Institute of Mining and Metallurgy";journal;"22256253";0,136;Q3;37;46;102;796;13;102;0,13;17,30;South Africa;Africa;"South African Institute of Mining and Metallurgy";"1988, 2006-2020";"Geotechnical Engineering and Engineering Geology (Q3); Metals and Alloys (Q3); Materials Chemistry (Q4)"
82;19332;"Salud Mental";journal;"01853325";0,136;Q4;24;42;172;1684;33;172;0,20;40,10;Mexico;Latin America;"Elsevier GmbH";"1995-2020";"Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)"
83;15100;"Revista Brasileira de Oftalmologia";journal;"19828551, 00347280";0,134;Q3;11;17;40;280;5;39;0,15;16,47;Brazil;Latin America;"Sociedade Brasileira de Oftalmologia";"1947-1971, 1973-2020";"Ophthalmology (Q3); Surgery (Q3)"
84;24247;"Anais Brasileiros de Dermatologia";journal;"03650596, 18064841";0,133;Q3;44;114;269;1867;16;238;0,04;16,38;Brazil;Latin America;"Elsevier BV";"1963-1977, 1979-1980, 1990-2020";"Dermatology (Q3)"
85;33067;"Arquivos Brasileiros de Cardiologia";journal;"0066782X";0,133;Q4;53;141;462;3374;61;435;0,13;23,93;Brazil;Latin America;"Arquivos Brasileiros de Cardiologia";"1950-2020";"Cardiology and Cardiovascular Medicine (Q4)"
86;14730;"Revista Latinoamericana de Psicologia";journal;"01200534";0,130;Q3;27;20;59;745;8;59;0,13;37,25;Colombia;Latin America;"Konrad Lorenz Editores";"1980, 1984, 1992, 1996-2020";"Social Sciences (miscellaneous) (Q3); Psychology (miscellaneous) (Q4)"
87;18825;"Sao Paulo Medical Journal";journal;"15163180, 18069460";0,130;Q3;40;47;164;100;29;135;0,19;2,13;Brazil;Latin America;"Associacao Paulista de Medicina";"1994-2020";"Medicine (miscellaneous) (Q3)"
88;15543;"Biotecnologia Aplicada";journal;"10272852, 08644551";0,128;Q4;15;61;132;735;16;132;0,12;12,05;Cuba;Latin America;"Elfos Scientiae";"1990-1992, 1998-2019";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4)"
89;26808;"Estudios Demograficos y Urbanos";journal;"01867210";0,126;Q3;5;0;12;0;0;12;0,00;0,00;Mexico;Latin America;"Colegio de Mexico, A.C., Departamento de Publicaciones";"1986-1999, 2014-2020";"Demography (Q3); Urban Studies (Q4)"
90;16240;"Jornal Brasileiro de Psiquiatria";journal;"19820208, 00472085";0,126;Q4;22;43;197;1672;21;197;0,10;38,88;Brazil;Latin America;"Editora Cientifica Nacional Ltda";"1964-1977, 1982-2020";"Psychiatry and Mental Health (Q4)"
91;16755;"Acta Bioquimica Clinica Latinoamericana (discontinued)";journal;"03252957";0,125;Q4;11;29;94;888;3;94;0,04;30,62;Argentina;Latin America;"Federacion de Bioquimica";"1975-1980, 1996-2017";"Clinical Biochemistry (Q4)"
92;19700182901;"Brazilian Journal of Pharmaceutical Sciences";journal;"19848250, 21759790";0,125;Q3;40;30;78;1225;5;77;0,07;40,83;Brazil;Latin America;"Faculdade de Ciencias Farmaceuticas (Biblioteca-";"2009-2020";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3)"
93;15096;"Jornal de Pediatria";journal;"16784782, 00217557";0,123;Q4;52;18;61;608;4;55;0,06;33,78;Brazil;Latin America;"Elsevier Editora Ltda";"1945-1965, 1973-2020";"Pediatrics, Perinatology and Child Health (Q4)"
94;24940;"Revista Argentina de Dermatologia";journal;"03252787";0,123;Q3;5;16;84;289;2;82;0,02;18,06;Argentina;Latin America;"Asociation Argentina de Dermatologia";"1979-2018";"Dermatology (Q3)"
95;19264;"Revista Chilena de Neuro-Psiquiatria";journal;"07179227, 00347388";0,123;Q4;15;26;67;563;2;65;0,11;21,65;Chile;Latin America;"Sociedad de Neurologia Psiquiatria y Neurocirugia";"1948, 1974, 1979, 1981-1988, 1997-1998, 2000-2020";"Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4); Surgery (Q4)"
96;5000158301;"Revista Cubana de Medicina Militar";journal;"15613046, 01386557";0,123;Q3;8;36;61;539;2;61;0,00;14,97;Cuba;Latin America;"Editorial Ciencias Medicas";"1996-2002, 2006-2020";"Medicine (miscellaneous) (Q3)"
97;20500195022;"Tecnologia y Ciencias del Agua";journal;"01878336, 20072422";0,123;Q3;12;22;53;367;6;53;0,09;16,68;Mexico;Latin America;"Instituto Mexicano de Tecnologia del Agua";"2010-2020";"Civil and Structural Engineering (Q3); Water Science and Technology (Q3)"
98;19565;"Anales del Sistema Sanitario de Navarra";journal;"11376627";0,122;Q3;23;71;94;1878;4;86;0,04;26,45;Spain;Western Europe;"Gobierno de Navarra";"1999-2020";"Medicine (miscellaneous) (Q3)"
99;19753;"Revista Brasileira de Reumatologia";journal;"04825004, 18094570";0,122;Q4;0;0;0;0;0;0;0,00;0,00;Brazil;Latin America;"Elsevier Editora Ltda";"1997-2000, 2003-2017";"Rheumatology (Q4)"
100;10300153364;"Cuadernos de historia (Santiago, Chile)";journal;"07161832";0,121;Q2;2;0;1;0;0;1;0,00;0,00;Chile;Latin America;"Universidad de Chile";"1999, 2001-2002, 2017-2019";"History (Q2)"
101;14377;"Estudios Sociologicos";journal;"01854186";0,121;Q4;4;0;1;0;0;1;0,00;0,00;Mexico;Latin America;"Centro de Estudios Sociologicos de El Colegio de Mexico";"1984-1985, 1992, 1994-1996, 1998, 2014-2020";"Political Science and International Relations (Q4); Sociology and Political Science (Q4)"
102;25679;"Historia Mexicana";journal;"01850172";0,121;Q2;9;0;1;0;0;1;0,00;0,00;Mexico;Latin America;"Colegio de Mexico, A.C., Departamento de Publicaciones";"1965, 1976-1977, 1980-1981, 1986-1987, 1999, 2001-2020";"History (Q2)"
103;38490;"Bragantia";journal;"00068705";0,120;Q3;32;12;111;259;8;111;0,05;21,58;Brazil;Latin America;"Instituto Agronomico";"1977, 1979, 1985, 1992-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
104;24740;"Latin American Applied Research";journal;"03270793";0,119;Q3;23;46;107;1032;18;107;0,18;22,43;Argentina;Latin America;"PLAPIQUI Planta Piloto de Ingenieria Quimica, CONICET / Universidad Nacional del Sur";"1996-2020";"Chemical Engineering (miscellaneous) (Q3); Mechanical Engineering (Q3); Chemistry (miscellaneous) (Q4)"
105;76017;"Nascer e Crescer";journal;"08720754";0,118;Q4;3;67;178;754;6;164;0,03;11,25;Brazil;Latin America;"Hospital de Criancas Maria Pia";"1996-2008";"Pediatrics, Perinatology and Child Health (Q4)"
106;13841;"Brazilian Journal of Biology";journal;"15196984, 16784375";0,117;Q3;53;65;75;0;9;75;0,09;0,00;Brazil;Latin America;"Instituto Internacional de Ecologia";"2000-2020";"Agricultural and Biological Sciences (miscellaneous) (Q3)"
107;21949;"Revista Brasileira de Anestesiologia";journal;"00347094, 1806907X";0,117;Q4;29;70;94;1954;15;91;0,20;27,91;Brazil;Latin America;"Elsevier Editora Ltda";"1960-1982, 1994-2020";"Anesthesiology and Pain Medicine (Q4)"
